,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,171911.25,192826.62,92.063,623.62,75.31,1508.757,233.116,0.0,386.232,0.0,0.0,0.0,0.0,1037.059,0.0,0.0,6.032,118744.93,159854.08,0.0,0.0,0.018,0.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,198244.06,219561.97,2732.935,69.621,11.18,30.221,1121.259,42.343,58.856,0.0,0.0,0.0,1571.476,102.666,0.0,0.0,44.714,180273.05,209188.78,3581.776,79.712,2.011,25.932,4575.682,986.178,789.614,25.777,170.036,0.0,0.0,942.631
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,155222.77,187779.66,1794.248,869.069,7.444,2.017,1135.019,1.574,446.818,6.735,0.0,0.0,1.098,1547.368,0.0,0.0,203.309,152248.94,183839.75,5664.727,1597.244,1.758,8.657,4409.51,19.831,2084.968,577.077,1464.654,0.916,0.0,225.184
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,202918.3,213288.16,8358.718,763.972,13920.473,34463.68,5415.628,1701.229,1157.267,443.383,430.072,316.195,15517.275,3111.75,101.454,0.0,2978.669,195429.89,210304.67,8586.423,947.348,15253.125,33842.246,6464.991,1825.074,2462.363,943.192,4029.859,656.145,3.268,3295.562
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,176067.31,202416.61,2492.438,705.95,13532.623,35430.824,3432.56,1.165,5.401,0.0,0.0,895.221,13244.368,2317.68,0.0,0.0,1376.565,165709.4,196808.38,2415.08,434.552,13858.493,37714.934,3488.787,268.594,1200.06,389.992,2557.542,9.208,0.0,787.8
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,262897.44,245484.78,3896.999,382.548,1.951,22.07,1541.05,70.633,0.0,0.0,0.0,0.0,0.0,1530.799,2.534,0.0,17.57,244444.4,253790.16,2274.754,577.24,2.728,13.745,4712.711,2397.912,2148.772,317.646,1506.531,0.0,20.821,191.766
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,220256.58,232554.05,12095.029,877.026,10718.135,23694.44,5346.412,1564.314,4349.449,1392.208,184.054,479.489,13081.938,3275.112,373.738,1.27,2125.547,202249.08,211364.58,11878.563,1263.335,7786.414,16154.899,5372.604,2413.512,2523.032,695.577,3658.149,569.625,14.274,2479.864
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,256468.23,260488.66,9922.491,873.357,17532.082,42953.566,8505.476,2136.589,2094.397,721.167,590.342,924.091,13774.624,3802.336,264.314,0.844,2179.126,241944.25,251210.47,10707.809,942.05,17762.924,43908.73,7105.768,3347.039,1008.456,610.624,4469.982,38.243,10.305,2553.751
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,247647.56,270921.56,5465.918,1106.699,7.669,178.181,6664.262,2559.817,2845.209,686.344,0.0,0.0,459.496,4600.719,919.443,181.92,856.994,229913.52,252487.47,9468.857,704.297,9.724,51.614,4160.659,3293.139,2187.083,511.943,2731.684,9.058,39.607,103.445
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,219923.89,229623.5,7837.935,1440.453,2370.59,8735.735,6655.53,490.24,2699.305,977.649,300.618,0.724,2725.438,3559.875,467.664,0.0,1957.365,211673.22,216351.4,12046.803,1274.108,564.496,526.798,5392.961,2386.958,3492.624,1182.785,3202.734,430.293,16.024,1521.894
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,250802.17,257429.4,10203.347,722.473,17698.004,42788.01,7525.564,1407.838,254.942,28.348,176.277,1514.276,18621.99,3428.58,439.847,0.0,3111.988,244589.19,251302.7,11273.897,856.783,18034.889,32997.36,7157.626,3212.931,2172.629,283.145,3026.254,0.0,0.0,2153.026
