,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,218085.78,220823.5,5999.164,1219.869,4443.416,8523.97,3056.056,30.899,1201.728,161.668,0.0,205.389,7889.12,2845.536,47.327,0.0,247.361,180874.05,204003.73,544.986,1192.963,3023.464,3915.294,1583.449,0.558,173.749,0.0,1982.794,0.0,0.0,728.604
03.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,219896.97,227143.06,13056.18,1922.563,73.078,3.352,5052.037,2515.724,2941.657,1209.81,1183.746,0.0,5525.202,4224.406,546.63,22.04,3489.4,205841.66,224305.17,11995.792,1020.401,0.052,3.601,5711.174,2317.109,2755.072,1439.001,2401.745,301.35,0.0,2585.453
05.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,202321.4,217707.72,10703.004,1870.153,1.372,18.737,4614.086,884.098,3798.716,728.04,118.876,0.0,1510.076,3248.366,177.485,0.0,1402.956,195958.23,212468.84,11720.527,1701.078,114.402,2007.42,3858.324,775.33,3275.469,687.918,4098.013,560.978,0.0,1364.607
12.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,197676.2,211707.47,9828.594,635.073,14803.537,38240.61,6546.107,3065.562,3199.773,754.668,500.504,1322.836,16910.416,4151.447,1163.574,87.404,4270.922,195552.78,214284.75,10331.708,813.06,15471.781,34420.188,6164.108,3228.214,3458.892,1290.062,4261.873,1363.509,65.385,3409.878
13.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,177905.36,199149.62,6465.778,819.329,12314.333,31018.451,7085.121,1992.632,1787.405,0.0,731.266,1743.177,14140.226,2766.494,252.018,12.478,3115.852,174995.06,198509.25,5757.362,560.639,12716.448,31197.729,5759.858,3267.549,4238.367,642.029,2301.122,144.921,164.069,2404.996
17.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,281212.7,261311.3,15400.549,1045.052,42.27,138.533,6253.985,2914.204,2152.383,549.837,143.501,0.0,922.315,3097.042,363.41,181.299,822.448,251421.98,266585.88,2441.778,1643.85,3.595,38.35,4425.94,4156.73,4174.832,1268.291,2648.803,280.645,21.34,884.541
18.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,226125.94,236177.58,15686.133,820.498,9249.248,20404.773,5995.612,3480.425,4749.53,1924.767,763.022,979.756,16039.401,4476.192,1723.113,262.742,3827.391,200548.62,211196.16,14386.346,778.066,11381.012,23880.809,5372.232,3924.302,4438.318,1918.534,4070.0,1171.289,322.58,3419.193
19.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,256839.25,258783.8,11166.886,644.666,15045.716,37660.4,8496.084,4099.628,3921.542,1319.594,1174.414,1443.171,14827.999,4355.274,1308.074,544.72,3950.002,241743.6,254774.53,11846.3,1199.834,15026.583,42355.953,6256.679,4064.308,4778.946,2092.534,5084.258,1894.759,502.225,4146.423
21.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,249013.6,274990.25,5980.88,1108.059,3.489,45.849,6949.862,3000.625,4662.605,1451.828,947.222,0.0,4720.642,4884.035,1533.791,348.693,3457.196,237804.84,262931.5,11097.009,994.605,2.373,78.221,6451.218,3808.823,3928.599,1525.038,3301.514,1389.622,353.426,2695.498
34.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,221577.53,233948.6,17103.797,1549.593,2716.629,7751.702,7128.86,3593.399,3020.933,837.656,1311.111,202.344,9438.279,4553.238,967.583,8.492,3810.536,217251.7,225048.28,18640.533,1653.506,1086.134,1465.932,6151.414,3917.929,4124.65,1386.195,4089.842,1387.758,317.213,3124.803
39.nii_SR_trainedwithnoise_3D_orig_1e4GAN_fcut_2.nii,255083.45,251985.8,12306.947,709.197,15914.22,37622.87,9493.969,4358.852,3850.64,541.839,759.234,1971.128,19406.457,4256.65,1282.128,358.498,4830.388,248705.5,254184.47,13848.855,713.746,17752.676,37642.363,7806.034,4137.582,4540.016,1625.614,4159.401,1262.134,408.495,3895.563
