,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,207971.4,208995.62,3512.589,1527.134,14523.608,33151.89,4404.586,0.0,2315.232,588.896,0.0,1940.24,14177.254,2266.842,469.398,0.0,1887.899,181994.92,208713.08,336.673,1406.594,8825.824,13416.12,2035.064,3.402,1260.899,100.093,2726.858,80.303,0.0,2279.865
03.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,220516.92,230638.94,12078.053,1885.612,0.456,3.835,5541.864,1810.632,4201.794,1572.737,1409.925,0.0,7910.358,4711.929,781.2,38.369,4084.082,208948.77,229313.39,11830.528,1808.218,6.126,1.673,5643.482,2153.676,4177.554,1967.888,3819.264,624.588,0.0,3522.062
05.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,190271.83,212325.8,6063.626,1837.544,0.616,18.68,3260.784,211.81,2980.824,542.334,82.993,0.0,5852.516,3095.149,35.405,0.0,719.457,186565.81,215403.14,7538.524,2179.76,129.658,1967.358,3948.994,33.382,3095.266,898.626,3431.494,161.93,0.0,2216.113
12.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,194535.14,214438.34,8766.054,949.376,15101.499,40946.188,7500.238,2510.173,3522.454,971.195,524.916,1592.135,17263.83,4256.362,976.97,20.264,4114.086,193078.56,215771.81,9316.555,1040.588,15803.331,36917.645,6459.361,2756.939,4768.508,1819.672,4125.196,1352.953,38.792,3798.593
13.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,179715.75,207575.72,6051.788,810.91,14114.534,36440.0,6657.732,2047.44,2696.889,27.64,400.558,1674.32,16788.596,2988.799,440.011,5.425,2835.69,173646.94,204546.23,5586.499,832.627,14732.392,35898.44,7492.714,3069.262,5100.994,1474.682,3627.878,881.748,226.071,2148.206
17.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,285027.3,259931.05,16571.244,1381.135,556.774,747.775,6660.354,2771.695,3257.607,1058.372,919.406,0.0,5088.206,4729.869,568.066,82.891,3744.244,267635.88,275216.7,13715.202,1733.296,80.985,311.873,5238.879,3350.208,4841.807,1493.13,3103.297,527.419,21.429,2586.561
18.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,220338.02,232673.83,11925.014,853.844,13761.507,28319.842,5615.54,2807.7,4924.547,1828.877,815.907,1641.712,16959.094,4149.981,1373.202,69.496,4152.98,198624.42,214955.33,13383.673,759.767,13844.913,31945.486,5983.675,3230.648,5563.098,1994.164,3741.952,1124.628,333.205,4104.767
19.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,251013.03,260747.52,9841.353,744.255,17210.146,44617.05,8470.393,3910.177,4887.394,1652.465,1353.478,951.446,16324.514,4541.849,1319.149,513.658,4108.982,240400.42,257274.56,10979.18,1036.698,17050.52,44721.36,6178.333,3769.92,4914.051,2171.798,5472.516,2040.793,430.985,4528.885
21.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,246219.02,277478.44,6328.667,1088.08,71.172,1957.267,7064.204,2767.6,4835.65,1537.279,1057.373,0.0,5705.664,4799.514,1618.894,310.208,3769.34,235714.06,267187.75,11296.563,1096.492,3.354,100.988,6429.147,3693.9,4442.94,1751.8,3512.245,1837.59,308.223,3212.797
34.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,218281.17,231896.1,13976.388,1490.93,6869.242,16336.969,7322.354,2228.766,3303.303,849.16,1485.713,337.425,13110.652,4272.483,1144.444,0.0,3840.795,212383.36,226274.12,16375.388,1562.329,2623.973,4747.376,6193.628,3354.793,5178.766,1807.715,4395.223,1253.883,153.352,3195.496
39.nii_SR_trainedwithnoise_3D_orig_fcut_2.nii,249828.28,255100.84,11500.03,714.237,17733.592,41672.375,9436.224,4130.548,4235.048,1129.468,853.164,2239.788,21363.047,4307.658,1298.99,275.792,5062.43,247649.78,254212.86,11920.638,693.889,19143.123,40152.656,8537.161,4044.452,5333.468,1763.302,4032.021,1178.187,269.472,4152.576
