,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,141636.94,184996.38,10258.812,103.34,450.534,2713.633,1694.882,958.298,635.884,182.631,0.0,1.537,4046.193,391.174,44.599,0.0,3.644,139579.83,183529.14,74.066,842.148,5.152,89.109,840.679,1.682,117.359,2.276,1851.565,118.344,0.0,718.718
03.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,183290.67,223663.5,15065.852,1283.306,4.414,31.891,5218.031,2533.75,964.552,0.0,402.598,0.0,1398.917,2257.943,379.149,3.331,1036.374,170231.45,214109.06,11788.534,79.063,0.061,3.467,3474.577,2447.909,3.019,0.0,121.961,0.0,23.484,211.155
05.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,164141.94,203242.42,21906.164,1550.862,4.87,224.257,5693.463,2524.242,1503.694,131.877,925.954,1.675,969.955,2135.232,228.493,0.0,1370.848,164165.02,203301.66,19169.824,954.982,8.42,630.734,4893.868,1736.575,189.545,0.0,1416.933,0.0,0.0,570.083
12.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,180779.66,240906.9,7478.159,1128.999,3820.471,28245.133,3951.045,3793.795,2205.724,67.782,44.335,1.045,5883.5,4094.125,315.751,373.943,468.656,184404.53,238976.62,6944.384,672.331,988.724,9081.062,5216.216,2262.186,2043.632,179.055,4279.892,147.333,84.145,857.554
13.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,171444.03,224867.19,4637.973,705.661,20.749,491.082,3882.347,2439.296,1997.958,66.568,46.141,0.0,2568.39,2284.59,129.873,9.15,107.28,169892.89,216217.61,4012.108,720.488,551.308,7534.556,5907.654,2436.52,3702.9,908.475,2457.668,307.181,9.956,773.886
17.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,219625.06,252178.19,14740.738,1087.741,27.664,5.311,6431.291,1653.1,2401.494,237.791,100.001,0.394,420.403,3365.235,15.242,0.735,1112.74,191643.4,250724.45,10047.344,868.87,76.549,8.586,4265.877,762.351,527.446,0.0,2317.428,0.0,0.0,505.655
18.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,186876.64,245313.3,17347.664,906.899,4311.414,24979.262,5033.57,3919.223,1075.98,0.0,167.25,321.223,7095.911,4021.33,325.965,173.48,894.036,183302.0,234677.42,13040.496,805.148,298.807,4960.9,3714.337,3696.941,2813.86,175.371,3526.192,258.344,315.477,60.528
19.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,238208.72,297075.12,8670.222,1062.47,5472.171,20602.262,4905.16,3860.761,3039.416,311.775,308.534,3.186,8028.64,5067.776,920.358,482.869,2191.78,227248.31,283798.2,9384.627,1049.926,6275.45,32814.51,5870.974,3432.779,3322.476,318.828,5503.003,1793.436,254.811,2196.411
21.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,190358.05,271911.3,1535.592,862.619,0.045,1.437,3152.18,0.339,271.764,0.0,0.0,1.175,1383.353,3240.035,184.669,0.0,525.872,201040.67,274960.2,5119.832,891.108,4.439,58.569,3211.975,838.486,2295.456,100.212,4866.268,630.517,0.322,339.378
34.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,171238.34,228357.5,14657.923,878.087,4.523,0.522,5471.969,3000.24,2505.029,208.187,2.514,1.882,2.524,2291.113,0.0,6.618,351.957,166478.64,231376.5,13403.287,1196.449,17.606,434.972,1070.148,1828.023,18.534,0.0,2173.842,47.065,0.0,22.504
39.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,219848.98,285332.0,11166.942,1118.577,1450.526,14285.996,6282.758,3597.977,3686.505,403.392,106.643,49.017,8904.543,4450.554,471.46,295.637,2477.533,215671.34,277805.62,10040.212,931.35,1336.379,9498.619,4727.664,2346.19,1.173,0.0,4437.612,412.273,0.0,663.007
