,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,184964.98,213993.55,3788.67,56.731,41.245,134.999,0.0,26.97,0.0,0.0,0.0,9.958,0.0,106.569,22.218,0.0,0.0,140287.62,203168.03,62.131,1.244,5.962,328.656,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,200722.0,242254.1,13007.813,1319.172,66.456,1.728,6307.884,2081.712,1087.908,0.0,104.746,0.0,2530.512,4050.911,11.441,0.656,570.987,177944.14,225471.11,9472.365,206.88,3.578,1.146,4540.932,1044.115,165.928,0.0,302.111,0.0,0.0,63.364
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,161096.61,201428.4,11940.383,1718.169,0.905,6.597,595.423,53.767,62.964,0.0,24.029,0.0,7.896,2167.633,356.048,7.415,78.909,160360.38,207394.0,13958.464,1000.075,3.203,97.699,2723.794,310.779,63.949,0.328,1715.946,294.983,0.0,137.134
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,183474.72,223787.84,9653.657,764.147,13329.416,40147.793,5952.754,3044.094,2556.67,272.407,575.908,1300.854,19702.682,3524.506,595.525,497.845,2758.477,182564.72,225434.47,9779.824,1046.574,14324.204,42199.844,5484.882,2639.493,2770.967,87.275,4396.127,1055.695,211.368,3079.545
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,165442.86,206164.95,2834.546,110.175,3717.256,15384.971,2284.362,1110.17,737.479,4.599,100.7,0.0,6912.196,432.757,0.0,52.884,14.901,168051.61,210410.81,4586.023,372.896,8029.043,24727.441,7717.506,2709.807,3568.855,375.353,2089.185,107.983,328.728,625.11
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,227582.81,248395.02,19087.729,1009.06,7.581,2.068,2890.659,3781.787,2414.674,0.0,123.326,1.566,129.397,3736.784,418.391,112.544,562.485,216779.36,274628.28,19780.176,773.991,4.375,48.296,2278.988,3062.352,2078.344,7.34,2042.012,40.48,101.343,34.572
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,199902.77,239590.27,13493.372,938.197,14230.349,40522.812,6446.486,3047.644,3629.648,270.582,652.807,1919.876,20313.31,4653.412,898.91,358.691,2689.156,190412.84,230454.98,14231.567,1106.334,12066.514,33504.195,5162.791,2853.118,4010.416,757.431,4495.828,819.63,245.498,3373.406
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,240638.39,283392.84,11336.827,1147.911,13952.669,34811.414,8640.169,3320.408,2446.677,391.762,827.61,1016.6,19590.135,5287.916,1533.712,481.802,3322.932,236975.98,275515.06,10977.235,1167.768,16483.7,47771.906,8592.838,3030.311,2627.394,249.668,4105.133,1197.086,52.883,3302.64
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,215903.53,279984.75,5778.883,1422.132,0.0,0.0,6549.684,2691.874,3073.066,349.993,26.349,0.0,1533.136,4664.959,905.724,466.712,500.229,214602.77,277235.25,9587.9,1131.962,0.127,3.689,7826.444,2993.482,1562.11,54.75,3382.753,787.145,320.327,399.727
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,197429.88,239143.42,14305.537,1386.453,199.401,2599.605,6708.496,2119.339,1102.357,3.001,642.608,109.485,10271.72,3742.586,285.207,2.558,2413.368,193297.1,239039.62,16260.566,1512.004,201.585,463.721,5591.371,2317.049,1241.616,0.0,4341.264,798.702,98.366,2002.168
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,223368.25,264939.16,13024.757,889.213,16787.873,45754.0,7591.186,3768.817,3679.768,463.291,1026.903,2799.566,23599.354,4324.046,1064.037,372.999,3703.745,221563.05,265810.66,13065.296,934.279,16103.003,43722.957,7860.698,3616.722,2143.035,78.545,3695.574,682.487,241.387,3048.804
