,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,201226.23,234811.66,5191.867,1193.115,1.616,89.189,471.202,84.908,716.103,0.0,0.0,0.0,0.0,1715.444,598.133,10.933,3.731,153832.02,221582.77,18.378,127.373,28.625,1122.817,46.084,0.0,0.0,0.0,81.602,0.0,0.0,0.352
03.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,208751.14,245232.81,13289.752,1822.562,1499.104,566.072,6435.55,2791.308,3089.568,184.732,800.572,0.0,7692.607,4221.658,715.711,749.262,1173.013,192938.72,239948.4,11495.838,1121.685,4.221,57.409,7601.728,2595.058,3319.168,435.9,2912.466,210.635,131.607,535.715
05.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,186645.36,216780.38,10065.853,2468.857,1.838,33.394,3011.782,1955.02,4327.67,595.75,396.934,0.0,2273.712,3074.349,735.06,547.648,419.732,186634.66,216869.44,12013.739,1834.927,9.682,808.469,4337.432,231.169,2944.562,327.736,3030.426,948.291,38.489,558.068
12.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,185792.88,223213.62,9620.439,633.803,13399.878,41607.816,5648.644,3621.745,4926.982,1339.029,733.49,1379.392,19029.951,3663.318,1139.316,607.843,3184.053,185982.06,226250.53,10186.935,975.494,16091.829,43994.688,5292.901,3797.876,5376.53,2434.492,4132.162,1631.578,747.417,3512.662
13.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,175147.77,214690.73,3832.171,465.233,14639.159,42389.37,6069.238,3011.92,2183.974,78.327,226.32,2370.047,17302.04,1427.662,63.656,145.125,361.119,170898.27,207972.16,5534.284,549.3,13084.084,39474.7,8076.63,3301.24,5382.219,1198.528,2723.117,964.669,496.98,1630.209
17.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,258096.22,278461.06,23190.053,1205.557,176.773,707.962,6165.762,3749.09,5136.15,1247.337,685.502,0.0,5619.462,5499.172,1820.68,170.221,2606.106,251059.03,292838.25,21413.232,1452.617,2.784,46.623,3919.878,3608.419,6012.244,1014.803,4252.464,1518.097,5.582,841.906
18.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,205041.97,231342.44,15373.951,967.337,14314.872,46317.67,7029.98,3673.183,4873.43,1374.122,1226.963,2416.814,20671.623,4538.36,1328.051,731.891,3986.219,192783.19,225048.66,15219.581,739.03,14147.578,42469.836,5178.222,3500.744,5659.352,1826.614,4459.572,1913.524,757.409,3907.975
19.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,238868.48,280006.62,11735.499,683.287,17125.28,50843.348,8972.349,3712.667,3716.822,456.739,1085.008,1661.021,23398.406,4452.572,1822.087,710.198,3771.202,240604.86,278915.2,11817.765,1132.809,17132.316,50439.832,7556.677,3900.51,5207.684,1975.843,4468.547,2435.566,603.248,4148.746
21.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,228725.14,286675.1,7180.574,1258.341,1.5,113.665,7023.014,3219.79,4664.746,970.303,1098.543,0.0,3080.39,4252.719,1698.784,597.632,2939.816,225392.61,283474.6,11381.972,893.963,53.452,198.138,7981.298,3639.671,4420.717,1231.95,3682.966,1419.372,508.493,2389.548
34.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,211530.05,247494.31,14540.53,1584.346,4125.327,12610.237,6760.823,2560.773,2947.91,34.002,1021.196,580.794,16624.973,3796.593,677.491,11.498,3221.729,201775.97,240957.94,18560.297,1110.367,859.001,1769.397,5705.74,3441.903,3937.969,269.432,4198.453,1811.832,352.794,2883.201
39.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_cycle_4.nii,227626.81,264653.66,14555.294,636.64,17262.705,47902.18,7462.518,4562.592,5200.696,1794.834,1017.68,3218.345,23799.957,4351.136,1339.526,715.399,4009.953,225724.34,263204.34,14086.657,565.48,18613.62,44205.414,6865.468,4161.748,5463.404,1378.832,3848.434,1773.115,762.883,4088.746
