,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,205175.22,213996.92,3531.285,1185.984,11049.771,21578.51,3671.466,0.0,718.92,145.168,1.254,1738.528,13944.023,2310.743,2.277,0.0,1892.794,180395.86,197394.17,1099.291,1583.957,6430.171,3552.47,3085.457,0.0,513.636,0.0,3132.339,199.082,0.0,2311.141
03.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,226640.7,231473.14,12637.073,1561.051,4.565,70.307,6114.284,2130.776,3755.137,1843.808,1305.542,0.0,7121.43,4483.46,1297.445,217.903,4359.604,212804.36,232466.6,11019.13,1077.022,0.032,3.986,6328.182,2725.167,3697.782,1955.483,3630.351,1031.754,176.719,4078.245
05.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,217543.88,223384.44,10096.409,2016.882,8.979,105.91,4461.517,1196.529,4364.842,1220.947,967.836,0.0,7229.179,3635.567,701.338,0.0,2807.11,210387.17,223426.28,14365.246,1937.385,81.588,1653.759,6013.332,1547.247,3319.702,739.379,4160.971,552.693,1.075,2843.188
12.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,196159.3,212168.4,8915.694,479.338,14731.902,37404.535,7822.816,3455.946,3683.663,1165.727,572.819,1268.553,18797.807,3893.62,1453.355,325.854,4362.168,200648.67,212659.92,9524.994,1020.741,15966.053,38335.098,7080.038,3125.007,4038.538,1763.624,4474.07,1382.769,192.264,4032.782
13.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,188115.8,208892.27,6391.624,713.405,14772.628,36940.57,6676.676,3138.252,3838.053,1060.768,550.292,1816.528,16824.441,3393.444,936.186,80.195,4368.982,183779.83,211608.58,5511.096,792.178,14479.304,36139.78,6465.642,3753.768,5338.153,2017.336,3703.596,807.256,657.083,3286.445
17.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,301669.84,269248.0,20556.57,1196.615,491.004,2426.571,6304.114,3340.764,3685.154,1542.035,796.784,1.09,5950.72,5426.886,1357.914,169.626,4006.438,281935.1,283978.34,17147.275,1253.169,247.713,1364.825,5912.958,3378.397,5031.996,1263.258,3643.964,1277.471,3.995,2991.831
18.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,226968.8,232156.56,13373.925,782.802,12671.646,26947.873,6195.535,3263.505,5253.766,2011.856,774.713,1796.917,17300.12,4129.902,1441.707,370.539,4135.61,215984.03,221631.22,12628.63,730.082,13987.998,29254.186,5416.146,3440.053,4519.578,2140.852,3954.154,1070.425,179.542,3760.548
19.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,262215.03,260808.77,10954.288,601.749,15615.512,40890.54,8495.854,4608.706,4079.464,2224.636,1286.533,1099.902,16335.697,4319.668,1502.209,522.0,4407.49,249633.19,255667.48,11101.436,1065.242,16374.557,41397.28,6928.567,3760.156,5426.376,2540.287,5274.256,2420.502,639.844,4580.441
21.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,255424.17,281090.16,7228.016,883.763,16.99,629.517,6750.622,2846.048,4714.49,1667.032,1005.605,0.0,6258.02,4745.218,1940.741,445.334,4187.803,248731.19,273126.97,10603.8,807.484,177.17,546.49,7147.771,3685.66,3914.932,1491.728,3882.61,1665.71,351.234,3739.245
34.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,230667.6,237392.97,16771.45,1437.351,3716.06,8445.718,7081.514,3380.426,4148.144,1698.217,1457.892,343.57,11849.69,4025.106,1187.244,123.109,4295.153,230057.83,236345.45,17358.27,1582.238,1111.677,1333.85,6581.037,3402.157,4625.284,1774.568,4982.05,1436.946,345.746,4220.87
39.nii_SR_nonoise_3D_orig_1e4GAN_denois_new_fcut_4.nii,259651.55,254967.75,12049.177,734.889,17785.867,39954.562,9527.682,4283.47,4734.416,1682.279,882.33,2356.006,21085.842,3891.428,1263.766,520.424,4839.624,256052.39,257157.81,12056.532,539.421,19781.045,39069.027,8109.78,4045.322,5521.314,2273.337,3487.659,1345.853,537.926,4044.601
