,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,136414.75,179192.67,73.296,1.105,1.042,26.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.437,0.0,0.0,0.0,84894.625,141128.67,15.673,0.216,0.0,0.0,0.0,0.384,0.0,0.0,0.022,0.0,0.0,0.0
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,212139.19,242588.4,9499.125,1026.591,42.772,2.438,4824.441,590.34,1541.073,6.169,20.878,1.412,3926.573,3614.853,0.0,0.0,688.919,195719.52,227575.11,8305.652,158.82,2.841,37.221,5697.816,1204.481,551.181,0.0,149.452,0.0,0.0,184.886
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,150618.48,195112.98,2763.284,61.979,4.545,42.127,0.0,77.928,462.976,0.0,0.0,3.55,0.0,72.738,64.721,0.0,0.0,149194.8,196321.9,3539.676,80.527,50.102,4.216,602.569,1.11,17.541,0.0,117.046,0.0,0.0,0.0
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,201837.6,222374.6,8717.13,812.796,16408.205,45100.496,7537.262,3215.076,1412.118,20.193,360.728,861.131,17629.877,2297.5,47.308,135.114,1489.082,198411.31,227003.81,9841.159,905.92,18611.365,46000.453,5517.574,3326.583,4084.552,691.985,3618.588,1234.994,533.961,2137.59
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,155487.53,198830.78,606.085,37.344,16943.662,51296.668,0.0,0.0,0.0,0.0,0.0,1803.374,14315.033,12.925,0.0,0.0,0.36,169392.61,212707.02,1951.361,424.007,15435.284,43001.36,2907.68,1529.821,3465.464,134.431,2098.491,25.194,0.0,616.619
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,219212.72,247140.86,1824.232,368.431,0.174,1.012,36.991,66.528,395.66,0.0,0.0,0.0,3.49,1388.241,0.0,0.0,2.64,198951.42,258515.73,560.812,698.97,0.297,6.527,72.19,257.752,90.894,0.0,1885.467,0.0,0.0,62.428
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,212761.98,235843.05,13958.721,1236.662,17173.182,49922.5,6516.732,2798.632,4982.548,889.932,700.358,1458.675,19086.64,4139.539,761.721,313.175,2818.52,203113.34,225143.8,13629.521,931.751,16017.156,41574.06,6682.724,3381.766,3228.591,124.489,3501.292,1316.869,194.253,3441.462
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,249118.2,275103.6,9492.395,619.756,20814.523,56789.87,9049.437,2431.061,846.012,0.0,481.926,1698.014,21680.236,2880.327,100.93,4.642,1405.118,253426.05,272157.38,10439.655,725.764,20665.453,54340.805,6352.216,2973.959,1069.825,34.189,2547.372,383.34,1.484,1730.456
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,236706.64,281742.97,6027.235,921.318,6.512,74.642,7432.378,2613.396,2683.939,18.496,0.0,0.0,242.012,3486.294,552.926,143.381,290.788,232103.94,276527.16,9644.254,707.475,5.153,114.938,6507.367,3132.516,2153.295,230.791,2134.976,96.035,205.243,359.079
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,212097.23,242206.81,11882.507,1468.54,9337.17,25614.047,4239.332,1709.509,2347.857,0.0,3.448,244.644,9491.119,3497.155,322.592,30.174,125.054,213842.84,241306.03,14191.765,1327.67,5813.651,5084.997,4428.334,1161.568,1556.199,0.478,3547.469,118.586,188.508,956.156
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,243151.92,263453.06,13067.813,757.881,19213.72,51760.535,8605.561,3078.818,3411.126,377.966,558.723,2535.53,20886.504,3489.943,373.564,336.363,2366.842,239851.3,268162.7,13171.267,812.127,17620.336,41872.29,7868.936,3915.195,3416.674,308.653,4225.072,1196.78,584.246,3576.852
