,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,170943.16,184723.19,16454.564,1407.866,1526.618,15794.156,3293.021,1736.839,778.853,5.14,7.789,0.0,2267.042,2262.621,270.254,85.812,194.46,163437.2,190625.73,4818.297,493.433,148.215,3217.047,2203.046,30.513,140.826,0.0,1271.926,0.0,0.0,529.304
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,220008.98,230079.69,13856.327,1178.025,2.912,106.152,6201.231,2485.624,1950.898,411.928,422.704,0.0,437.006,2615.761,454.66,79.125,1645.825,192211.11,216042.66,12256.408,89.364,12.902,156.572,5561.938,2903.804,169.385,2.905,207.191,7.284,172.915,65.665
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,187555.16,201910.53,19322.084,893.65,24.013,580.661,5639.593,3401.601,3338.388,436.848,255.597,0.0,863.77,2352.969,738.227,314.9,1299.784,188534.44,207296.6,19014.738,1628.708,4.724,92.6,5337.706,1681.268,3748.48,667.754,1918.527,511.413,130.381,377.297
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,200421.33,225020.86,7378.126,843.748,12628.599,46940.707,6825.38,2548.621,1816.02,204.352,433.993,272.038,11268.188,4000.73,377.572,247.484,1868.693,203996.4,223707.94,7292.649,798.656,12407.073,41811.76,6468.145,2958.016,3643.636,498.674,3943.455,402.184,167.082,1990.424
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,176522.23,201846.17,20.526,72.696,18.656,372.871,846.854,127.153,77.558,0.0,0.862,15.554,6.445,254.624,0.0,0.0,0.342,191071.6,207978.84,1980.769,570.177,70.486,1104.583,1864.03,46.628,1774.55,328.899,2296.857,237.492,0.0,165.631
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,244664.61,262419.62,17109.969,925.484,14.955,152.368,6450.627,3418.285,3595.484,631.038,110.874,0.0,1423.397,3643.602,169.495,175.504,1999.369,209995.89,244040.12,6432.894,63.521,1.346,62.508,3883.928,1313.442,169.039,0.0,105.623,0.0,3.696,393.424
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,207514.34,230784.62,15184.004,1081.667,12770.135,35454.62,6132.045,3398.862,2808.449,457.845,101.566,1496.794,14992.164,3796.048,842.146,145.119,2342.922,201119.08,218792.36,11366.994,977.48,11578.252,36119.395,5499.115,3561.417,3433.344,859.105,4205.115,702.22,276.89,1776.234
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,256195.17,275481.44,8191.077,745.391,4169.167,30031.23,7810.264,3493.582,3029.66,386.138,257.511,8.305,11860.832,4463.15,1393.75,377.955,3283.872,246295.9,271669.12,8406.094,921.991,11551.372,49361.98,7100.204,2796.876,3599.311,709.046,4775.498,1267.277,324.83,3123.836
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,245136.42,285047.1,3459.405,1176.186,20.051,790.225,6105.356,864.092,1700.491,376.941,156.31,6.341,6960.26,4192.92,736.854,0.0,1801.099,239184.58,281012.1,7618.31,855.774,621.52,3296.763,7143.019,2683.296,2666.305,620.148,4447.952,971.713,95.399,1798.078
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,206745.56,227956.8,12611.452,992.938,78.137,1523.477,7546.792,3746.243,3219.946,525.116,115.054,0.0,1012.21,2339.046,276.843,226.336,738.893,203373.62,225895.92,12149.74,954.637,18.982,434.107,5150.128,2283.155,47.72,6.603,2728.488,258.237,36.305,912.313
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_cycle_4.nii,244261.61,266665.4,9960.903,820.325,19050.799,50688.48,8507.281,3927.059,4172.465,582.02,241.247,871.882,17593.809,4072.606,823.413,552.506,2907.968,241276.25,260968.03,9967.301,710.768,14627.288,45755.97,8456.983,3445.07,3669.09,52.662,4064.558,515.138,361.938,3027.554
