,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,227134.42,221875.56,5069.124,1201.898,5038.229,9903.312,4727.711,899.766,2480.816,569.091,2.477,333.208,11543.477,2478.602,130.88,1.8,1902.158,200473.86,211100.78,309.331,1117.653,1611.859,1795.972,2195.334,0.0,734.09,29.924,2430.742,106.98,0.0,2073.545
03.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,220262.0,229332.64,16559.443,1834.503,79.439,1.97,6708.28,3714.271,3988.837,1870.704,1483.641,0.0,6833.152,4487.384,790.347,267.6,4023.104,210068.23,230604.64,13581.414,1431.308,13.723,81.044,6370.936,3222.724,3786.612,1826.624,3497.568,338.418,163.582,3323.236
05.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,205124.77,213175.58,17224.865,2098.438,4.673,107.147,3525.524,1196.582,3785.821,899.869,857.174,0.0,7458.362,3889.072,230.843,4.368,2625.011,191782.69,209794.25,16184.3,1945.034,448.821,2868.346,5037.54,1579.245,3669.319,1008.685,3405.275,739.318,2.231,2354.628
12.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,194128.94,210677.83,10567.361,609.832,13148.104,34396.543,6921.149,2806.898,3710.526,1158.095,506.682,1413.482,16971.66,3506.57,1227.924,164.371,4265.408,192291.5,211574.64,10876.746,744.004,13783.875,31187.88,6438.842,3540.981,3977.288,1496.008,4350.266,1233.346,241.459,3812.738
13.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,180753.77,208625.69,6503.664,823.507,12805.677,31498.352,7993.088,2248.382,2842.991,126.972,809.459,1641.148,14787.637,3566.686,632.574,12.676,4505.746,172456.98,204950.2,5885.156,726.121,14031.57,33281.137,6182.646,3851.413,5336.525,1571.954,3189.416,870.616,527.306,3401.644
17.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,281313.56,263684.75,21707.818,1261.318,319.167,975.608,6425.688,4145.8,3563.788,1422.664,1003.645,0.0,6017.622,4716.074,578.235,183.754,3877.161,260461.78,274597.4,18034.82,1623.406,63.827,371.544,5279.726,4643.553,4463.838,1283.057,3461.72,973.319,0.0,2838.735
18.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,218865.1,228767.33,19581.037,777.056,9823.368,21628.656,6146.914,3711.078,5318.952,1694.049,885.706,716.926,15947.961,4320.051,1464.285,256.465,4391.908,198909.45,214784.72,15411.814,803.753,9749.826,20569.635,5543.236,4006.181,5028.753,1922.455,3691.053,1007.619,441.338,3800.783
19.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,252779.45,256395.61,12326.965,711.053,12633.369,34287.43,7328.238,3944.095,3858.832,1714.417,1267.171,265.008,14185.558,4442.984,1402.211,587.907,4782.46,242954.3,251235.97,12423.797,922.954,14774.78,40786.453,6681.79,4239.174,5043.798,2190.946,4726.946,2008.774,599.034,4437.912
21.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,243150.89,273861.3,7184.894,1161.123,164.591,3755.801,6737.242,2836.184,4707.873,1430.842,1060.602,0.0,5391.171,4556.918,1559.041,417.518,4121.896,233809.19,263841.6,11505.703,832.316,2.739,195.863,6604.794,4012.546,3592.416,1515.571,3243.099,1462.496,389.559,3717.088
34.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,213370.67,226849.19,19793.701,1684.268,3929.1,13339.095,6869.402,3817.152,3723.254,1166.703,1424.883,440.268,12761.562,3801.648,863.053,139.835,4335.726,210519.08,227052.53,19883.99,1404.774,1808.437,3148.779,6539.81,3934.277,4842.904,1702.355,4788.112,1081.376,383.178,4217.752
39.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,250533.98,250887.83,13311.187,669.883,15572.247,37209.76,8839.062,4646.997,4838.729,1555.53,852.234,1961.454,19688.414,4385.843,1395.948,395.501,4652.219,245094.3,249807.03,13550.141,624.004,17838.477,36397.883,7593.896,4626.434,5185.458,1927.154,3973.81,1282.99,493.366,4213.976
