,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,203558.94,234725.7,3789.686,1110.046,5.18,69.469,44.658,59.219,253.9,0.0,0.0,5.015,0.0,1425.276,554.017,0.0,0.0,159305.17,224771.25,15.926,152.01,42.037,1401.351,0.0,0.0,0.343,0.0,34.932,0.0,0.0,0.0
03.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,207503.02,241577.83,12568.218,2044.529,372.414,20.596,6124.984,1616.544,1545.831,42.691,282.655,0.0,5313.575,4468.863,497.478,90.712,859.736,188075.73,230987.53,10517.814,903.409,3.734,18.765,6778.534,1867.022,2741.508,1.53,2309.471,0.0,0.0,277.222
05.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,181456.84,209035.36,9245.077,2636.666,1.927,36.446,1119.514,159.962,3005.556,115.505,93.453,0.699,425.56,3195.837,378.249,0.0,14.715,177260.2,210871.55,9135.488,1361.709,4.687,89.191,3363.804,482.983,1342.49,87.646,2258.114,252.949,0.0,213.623
12.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,186548.92,221636.08,9499.784,621.97,13518.996,42795.324,5677.356,3620.946,4886.593,1494.82,741.571,1651.058,18828.504,3527.678,1177.714,508.119,3276.147,186784.25,225546.77,9773.61,913.522,15664.609,45093.285,5208.18,3604.767,5213.187,2178.599,4119.094,1801.94,745.089,3507.528
13.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,175403.31,205765.97,5891.166,706.391,12617.336,44156.555,6613.375,3225.286,1762.128,129.18,437.314,2199.974,15376.014,2159.624,148.323,166.426,389.673,168154.9,203943.48,5214.812,582.086,12879.765,43298.09,7458.446,3253.214,5645.532,1296.767,2669.038,1023.922,485.375,2155.94
17.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,257824.47,268619.47,22455.947,1145.624,865.454,2514.284,4872.966,3577.391,5142.994,1257.148,137.957,0.0,2823.248,5487.48,1610.641,53.995,2106.338,252315.1,286419.2,19977.258,1696.543,17.297,418.854,3389.724,3487.99,5953.572,1216.355,4744.59,1499.976,50.357,190.543
18.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,203959.38,228007.19,14771.711,935.157,14614.354,47287.74,6849.034,3590.302,4918.357,1189.658,1160.722,2266.787,20126.045,4509.014,1557.442,659.205,3880.694,193845.77,224208.44,14963.862,827.623,13574.055,44097.43,5966.986,3327.242,5668.052,1318.785,4398.84,1905.93,497.013,3483.738
19.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,240251.83,275649.78,11817.575,728.215,16204.185,49555.87,8744.065,3480.368,3859.883,477.842,1172.065,1239.749,21722.447,4917.417,1996.423,572.183,3651.81,239267.61,275631.06,11474.349,1013.816,16605.727,51504.32,7429.66,3680.513,5437.979,1891.972,4837.083,2300.481,617.4,4235.066
21.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,229252.36,283328.78,6453.47,1223.852,3.643,141.443,6885.936,3232.046,4619.888,1116.287,710.497,0.0,53.19,3998.466,1538.912,541.064,1682.535,225357.45,279834.12,10624.488,1015.089,0.528,9.407,8342.692,3534.413,4105.171,881.682,3731.368,1284.904,536.16,1164.85
34.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,205741.23,236299.89,12676.65,1566.458,3167.759,14285.849,6802.838,1784.48,3220.928,3.034,1053.22,324.232,15095.864,4122.259,546.473,1.402,2584.027,202557.94,238651.08,16656.715,1456.331,2099.372,2825.064,5914.007,2990.819,3773.026,305.701,4514.556,1664.311,248.433,2936.11
39.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_cycle_4.nii,228885.73,259489.55,14436.379,587.792,18343.736,50791.9,7182.192,4231.836,5416.302,1744.14,951.276,2834.816,23228.53,4002.054,1343.821,674.789,3866.8,226969.34,260123.45,14019.782,588.946,18067.932,45879.656,7352.27,4106.689,5512.561,1070.55,4026.487,1513.684,561.906,3576.564
