,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,190032.53,213639.31,2452.309,1090.459,5575.301,7136.994,5005.459,0.348,245.076,0.0,0.35,65.867,10563.249,883.16,0.0,0.0,493.245,159992.77,192352.31,100.261,715.301,1648.407,736.264,806.958,1.284,13.905,0.0,1477.828,0.0,0.0,613.494
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,217820.9,224963.12,7844.067,1630.082,84.726,22.37,4918.988,147.837,2212.276,417.097,414.524,4.833,3413.515,3543.732,57.864,0.0,2331.769,197990.98,222736.8,6841.996,152.623,63.55,9.714,5202.704,955.118,1571.911,27.053,268.964,29.901,0.0,1060.895
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,184630.84,209928.84,7255.053,2191.203,0.761,46.167,4375.013,222.186,2866.504,938.785,95.667,0.0,2823.728,3151.462,130.286,0.0,1986.572,177952.08,205706.23,10147.919,1667.042,189.945,2948.799,4852.384,10.748,2100.786,672.088,3044.995,19.931,0.0,1100.386
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,194331.97,208664.58,9577.298,769.888,13873.822,41390.434,7694.126,2118.352,2985.647,947.798,566.716,1081.06,17872.67,3257.536,461.983,0.0,3356.93,192060.16,213518.56,9388.301,1073.192,15176.368,37864.105,6664.845,2321.992,4246.026,1245.308,4094.05,883.372,0.0,3769.836
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,180052.36,203872.98,5316.516,1037.028,11973.617,34012.312,8686.596,1080.314,2067.163,59.889,383.305,1543.796,16899.043,3313.804,248.466,1.418,2328.435,176480.05,203474.88,5320.818,879.548,13207.104,36830.13,7298.03,2637.29,4689.198,929.591,4022.541,664.887,18.878,2449.158
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,284276.0,260105.52,18103.951,1359.296,8.234,254.903,6770.728,2468.662,1414.384,280.585,80.627,32.187,170.722,3794.412,220.014,62.335,1091.497,263099.06,269612.94,14584.637,1268.537,16.571,150.219,6533.602,3250.194,3728.395,993.479,2880.353,140.893,0.916,291.89
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,219351.84,227429.36,11958.26,952.07,13681.623,31506.295,6210.588,1624.618,5193.856,1462.843,531.9,925.203,16960.682,3948.092,1335.523,46.452,3788.238,202542.62,216895.58,10357.298,937.421,10825.689,24962.988,3968.246,2342.162,5121.715,1783.55,3777.788,784.768,106.111,3213.18
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,249550.66,254593.88,10893.575,890.066,16331.276,45787.316,9682.679,3785.61,3865.99,1110.751,1325.292,1188.322,16820.408,4348.094,1223.174,26.702,3897.297,240000.83,252564.64,11495.938,1291.231,15062.783,42373.137,6912.122,3215.722,4789.378,1484.736,5731.012,1707.091,337.627,3579.003
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,252731.75,272498.34,5773.674,1419.961,10.56,0.489,7224.582,2104.289,3130.022,466.408,75.455,0.0,2635.636,5023.426,1713.265,117.425,1397.839,238298.97,264208.97,11308.902,1255.414,19.539,130.41,7033.76,3010.08,3419.426,1126.447,3539.255,1095.055,119.064,1627.977
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,225369.9,230007.81,15286.529,1715.126,249.091,2178.088,7158.554,2346.851,3019.176,710.181,1060.063,3.89,8055.556,4064.338,910.338,0.0,3594.85,215311.92,228552.2,15624.27,1805.451,148.849,277.867,5965.307,2846.78,4842.782,1447.025,4173.221,822.681,11.139,3302.11
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,245361.02,253053.9,11796.386,1002.798,16835.764,39091.68,9622.153,3783.39,3979.002,1128.208,486.707,1483.006,20838.312,3978.588,911.759,17.399,4281.018,246389.55,251717.58,11740.328,934.926,17766.467,36658.37,8219.488,3457.41,5270.626,1368.542,4169.384,736.977,50.705,3649.348
