,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,153615.83,176049.25,8221.005,64.649,303.376,34.604,1890.866,260.904,235.11,0.0,0.0,0.348,37.475,250.004,89.536,0.0,75.307,111316.13,141087.2,544.766,7.113,0.569,12.486,0.0,1.343,0.0,0.0,10.886,0.0,0.0,0.0
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,202021.72,215794.02,11588.778,715.605,25.215,782.545,4700.284,1103.998,14.307,0.0,14.277,0.604,39.981,1993.113,112.397,0.0,415.577,183079.34,210570.7,7706.68,104.451,1.139,71.707,2853.369,1091.672,1.068,0.0,222.457,0.0,0.0,84.635
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,180861.53,195341.34,18956.217,491.298,2.783,52.684,4330.14,2972.234,270.999,0.0,725.978,0.0,13.079,904.075,32.179,148.291,436.41,183035.19,211995.48,17040.26,679.041,1.747,64.03,3980.917,1723.881,2039.438,297.964,1130.843,0.0,0.0,418.13
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,204158.39,233869.48,5328.049,758.778,296.692,2758.491,4927.924,1720.414,281.703,0.0,16.078,1.51,10293.952,4137.989,250.351,18.039,732.752,203265.17,230950.11,4947.751,726.869,2044.611,17915.193,4735.141,137.558,707.303,0.0,4456.708,491.556,0.0,1557.895
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,201855.45,208389.98,2289.957,545.187,84.066,762.364,5255.556,584.369,907.377,0.0,13.781,30.604,3719.9,2306.046,0.0,0.0,333.714,195176.8,205993.34,2226.548,418.399,1716.751,11896.869,5265.044,994.418,1194.401,2.409,2288.07,168.434,0.0,427.414
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,239652.27,239386.16,8039.772,621.252,240.471,41.338,1734.406,1597.857,1420.631,4.566,0.0,42.508,1.19,2107.74,8.37,2.117,176.219,175541.19,219070.34,605.386,20.736,153.252,18.563,94.136,0.381,3.809,0.0,20.496,0.0,0.0,0.0
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,208094.19,231830.73,14465.476,784.508,2211.4,11524.795,4628.494,3726.959,3017.691,78.62,67.974,30.865,7279.576,3621.978,1063.386,359.232,1963.081,205885.44,232977.9,10600.032,851.941,197.443,5060.268,3365.801,2209.974,1098.813,10.558,3928.64,297.784,317.699,288.234
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,274050.25,280930.25,8040.176,814.266,5169.842,27577.998,5848.872,3662.643,1755.771,17.671,7.454,0.451,9137.841,5374.556,942.51,171.823,1670.71,257034.48,278994.03,8471.723,909.623,8277.892,34380.957,4723.85,2648.517,85.749,0.0,5110.972,726.661,77.092,474.488
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,242106.19,282533.94,101.837,988.405,0.044,4.785,5649.66,129.077,850.501,7.508,0.0,0.0,136.445,4258.111,630.766,0.0,269.266,244685.03,284231.5,5227.17,813.09,8.045,236.349,3195.525,1647.454,1341.456,5.709,3898.834,238.496,60.658,14.021
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,191928.38,202335.34,13256.443,116.875,6.947,2.173,4556.086,3527.225,1349.138,9.321,0.0,0.728,43.979,201.744,6.331,123.842,21.623,192832.8,222315.17,11840.363,230.7,40.851,1109.64,2175.88,1282.398,3.137,0.0,751.426,0.0,0.0,19.864
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,252961.94,273325.06,10989.637,752.789,1669.342,13471.473,6342.894,2924.808,1219.906,80.292,11.821,136.228,7670.79,4090.439,1.845,19.46,1259.855,248925.64,277484.12,8013.543,639.888,2421.045,17614.941,3462.057,557.77,38.567,0.0,3636.613,147.593,0.0,91.048
