,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,176758.48,215226.7,3609.885,59.384,2.888,38.798,0.0,0.0,6.219,0.0,0.0,11.838,0.0,110.601,161.282,0.0,0.0,135581.22,205889.45,50.179,1.376,24.741,1033.569,51.281,0.677,0.0,0.0,0.177,0.0,0.0,0.0
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,189112.0,236788.84,13476.341,1307.667,58.404,1.346,5480.312,2199.745,1499.634,35.155,39.528,0.0,2218.791,3882.992,0.0,0.365,752.703,166364.27,220703.95,9486.366,146.438,6.138,2.358,3916.026,823.08,216.052,0.0,151.146,0.0,0.0,90.745
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,153262.22,196864.97,11939.213,1351.296,2.161,11.009,670.849,111.45,107.552,0.0,110.431,0.0,23.199,1741.56,262.072,6.225,59.026,155344.34,203996.4,13166.983,1070.351,12.183,187.513,2621.016,84.63,1.347,21.11,2276.423,463.667,0.0,181.777
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,177083.5,222781.14,9963.824,814.679,12178.91,39431.01,6008.642,2951.697,2287.423,70.676,602.868,1002.837,18632.854,3491.296,544.767,394.727,2719.751,175523.52,222586.64,10149.993,1078.453,13929.808,41112.33,4605.459,2382.181,1929.862,4.133,3923.85,801.687,70.693,2618.584
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,152951.56,202966.78,1331.52,48.615,1620.89,9229.275,274.969,938.272,424.639,0.0,0.279,0.0,3849.439,16.58,0.0,38.951,0.0,157741.6,206723.88,4369.697,376.179,4826.672,19224.186,5629.203,2129.31,3067.583,213.987,1747.63,76.267,498.746,393.924
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,221574.19,247459.94,17066.713,1029.16,30.163,5.594,2068.431,3592.225,2188.77,0.0,73.505,0.497,327.182,3854.294,357.307,261.307,791.802,207060.12,269393.97,19500.914,743.114,7.058,21.022,1990.868,2465.039,1192.944,2.193,2128.203,4.348,35.573,53.705
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,197111.5,240774.86,15448.127,1047.68,13207.577,34192.086,5411.56,2711.971,3577.352,123.124,623.533,1810.857,18687.684,4712.719,760.027,304.068,2262.888,185542.36,232259.11,15035.144,1205.338,10518.012,25890.637,4706.2,2732.866,3496.519,493.801,4365.884,808.01,234.464,3132.794
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,231409.05,273889.62,12175.533,1212.694,12333.945,37085.65,8060.66,3301.835,2706.759,320.496,823.604,268.166,16947.365,4876.196,1279.789,505.074,3015.534,229346.55,271986.03,11554.18,1136.362,15715.839,45906.727,7846.586,3022.919,2189.107,26.199,3952.538,889.372,133.322,2612.923
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,207102.89,274971.97,5645.851,1345.981,1.489,0.124,5135.19,2583.82,2595.221,249.168,0.682,0.0,605.148,3806.404,650.891,361.916,104.256,205684.06,272936.7,9827.431,1231.426,0.039,0.653,6344.67,2629.23,916.578,0.0,2809.57,683.489,106.445,74.276
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,187302.8,233631.9,14059.601,1354.504,5.136,265.079,5193.061,1695.293,798.987,0.0,56.602,28.808,6477.464,3534.3,116.497,0.779,1042.938,185550.95,234186.34,16600.396,1647.33,60.805,137.707,4031.545,2256.115,428.935,0.0,4044.736,644.059,7.014,1157.937
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,215696.39,265208.66,13854.69,988.869,12908.239,37664.094,6786.59,4142.297,3969.973,449.876,978.003,1587.681,20564.44,4229.905,887.281,363.176,3696.104,215386.97,262975.47,13939.59,1060.158,12046.225,35804.094,7078.148,3416.498,1428.278,36.365,3651.814,606.597,228.744,2496.955
