,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,171381.61,198306.6,15112.717,1359.753,1680.782,6737.662,4854.154,1441.784,2383.06,320.686,215.92,228.586,10410.075,3296.348,499.342,118.974,1724.57,164225.45,198117.19,7014.518,943.133,232.693,4125.71,3139.566,20.811,1338.986,389.187,3146.7,53.867,0.0,2364.267
03.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,212181.98,231883.52,15155.42,1107.956,1.88,18.983,6776.974,3515.323,3337.36,986.191,758.524,0.0,1648.175,2581.501,823.766,381.427,1764.099,197793.33,219849.78,11665.081,59.672,4.259,231.691,6403.226,3777.13,3895.958,685.264,138.684,0.284,479.971,1473.888
05.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,192264.61,217362.75,19612.275,1427.29,125.378,1984.001,6353.643,2884.074,4689.546,1070.62,447.91,1.682,5831.056,3683.421,941.673,339.628,2210.232,183596.31,216012.44,18210.338,1567.904,134.34,172.955,5974.886,1639.62,4529.807,1155.408,3762.151,726.709,178.784,1981.353
12.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,203536.75,228449.56,7323.114,889.74,13348.354,46855.45,6259.628,3630.64,2946.02,621.729,441.151,1194.337,18017.443,4445.486,641.395,527.929,2824.705,205325.6,227187.88,7091.39,953.961,13104.121,45676.48,6707.454,4033.51,4110.834,1375.063,4344.324,946.238,393.838,3069.414
13.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,175955.86,211424.73,902.496,40.332,2.669,74.737,467.297,1689.716,905.428,0.0,0.0,0.0,4.164,27.446,0.0,0.0,18.416,188549.06,210247.4,1026.835,733.613,23.137,795.742,3026.176,2907.22,3995.524,872.418,2389.479,436.197,130.577,323.987
17.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,254820.06,271822.03,18255.41,1041.025,10.162,169.526,8524.737,3164.114,3381.262,829.308,102.036,0.0,2277.279,4946.601,629.043,212.445,2678.598,230750.81,265927.53,3132.376,682.669,11.469,0.682,4989.574,2306.435,892.137,0.0,1839.452,0.0,177.036,1523.415
18.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,207030.52,237011.56,14949.0,870.168,12896.409,33773.312,7018.326,3781.953,3609.488,1104.918,559.684,1650.024,17119.775,4182.98,1264.505,99.631,3234.727,204408.69,226828.23,10904.588,881.335,10189.127,33428.965,6620.082,3700.806,4015.175,1547.444,4864.124,1075.654,277.934,2867.439
19.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,259985.27,287016.1,9015.951,731.746,7340.147,21344.793,7853.698,3988.824,3855.134,1433.384,716.69,439.628,19862.16,4434.89,1783.285,669.842,4501.309,249626.67,271485.53,8546.605,882.679,15359.243,51904.984,6471.027,3229.621,3655.265,1352.533,5097.486,1552.778,540.672,4376.75
21.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,244937.14,293495.75,5493.728,1132.371,21.254,232.684,7110.499,1892.64,3321.694,1020.276,553.045,64.277,10400.262,4969.027,1241.67,10.109,3219.152,238260.64,287552.56,8123.86,882.789,848.103,1342.52,7150.234,3800.64,4469.364,1396.042,4843.36,1207.597,393.077,3261.557
34.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,205115.78,240610.22,12599.673,887.722,25.418,871.58,7372.172,3879.432,3722.924,1236.875,527.712,13.354,2919.182,2109.614,394.843,426.95,2489.453,204389.38,237504.36,12161.039,1102.048,19.105,590.013,6326.546,2918.144,2832.746,565.66,3203.548,667.269,225.184,1996.977
39.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,248851.56,278922.38,10002.207,925.569,15290.13,37817.086,9042.268,4007.84,4633.47,1017.381,855.263,1178.312,21732.738,4358.494,922.304,772.68,4247.388,242302.94,271285.25,9835.519,1018.829,13018.739,38197.797,9066.428,3747.023,5401.97,1252.677,4727.476,1023.418,669.778,4013.417
