,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,159593.53,194986.25,18021.95,1618.831,11435.688,35007.91,4502.058,2183.442,2179.535,599.642,710.824,531.017,10335.041,2975.159,398.986,264.051,1991.198,162134.97,209610.11,11804.396,1377.258,3051.974,17677.639,4098.942,1215.344,2411.558,526.528,3034.827,105.303,191.802,2420.707
03.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,211382.06,248409.64,15267.262,1471.706,205.204,220.206,7427.186,3421.544,3955.092,1047.174,1590.947,16.878,7832.899,3965.806,1205.019,418.716,3408.871,197723.19,239273.08,14022.45,1728.651,4.11,25.176,6176.417,3817.433,5026.66,1284.721,3714.123,1072.465,531.412,3344.189
05.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,190512.98,226250.56,19844.465,2160.873,920.148,9014.791,5303.764,3270.019,4264.304,690.899,1101.909,0.0,8622.11,3597.431,877.941,446.934,3401.556,181244.48,224585.17,18852.773,1656.903,1054.566,9806.875,5855.757,2299.264,3787.1,1090.633,3423.572,782.946,351.207,2238.615
12.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,188498.39,238170.23,7245.238,619.918,14280.438,53148.34,7001.752,4049.287,5024.345,1283.117,596.788,1025.641,18429.643,4483.102,1663.269,792.442,3470.917,190796.23,235041.47,7101.238,738.748,15226.988,51728.11,7657.442,4537.171,5019.968,1467.761,4554.32,1653.296,610.105,3171.119
13.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,186328.12,240574.78,3179.538,436.701,2133.754,18120.418,1986.337,2473.945,1885.669,0.0,83.952,512.557,6245.414,1964.932,93.256,119.239,291.692,181245.08,222014.62,3752.722,642.53,9779.429,41693.8,5417.012,3213.823,4639.651,1016.163,3880.682,1019.414,71.557,2527.581
17.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,251586.56,298341.28,22162.916,1089.779,1269.135,9793.28,7821.468,4176.135,5660.378,1870.035,841.15,61.397,7524.471,5169.93,1008.915,509.811,3909.606,237232.6,297216.78,19218.543,742.829,172.378,1668.453,7818.58,3626.833,3394.681,249.121,2232.253,0.0,470.51,2463.629
18.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,197775.89,242880.83,15780.061,877.209,15731.527,48211.117,7508.31,4479.48,5576.228,1954.239,879.117,1802.7,18273.26,4324.562,1706.215,707.658,3863.364,191556.92,228923.56,11607.987,833.968,14935.175,44577.113,7185.572,4372.208,5647.004,1769.393,4705.342,1926.527,679.509,3642.016
19.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,245515.3,295230.66,8871.366,928.015,13428.052,52578.938,8186.51,4309.792,4998.94,1902.181,918.301,708.34,20587.059,5196.063,2138.07,765.858,4869.586,237294.95,282730.25,8427.14,843.501,14794.442,54815.53,7173.977,4080.096,5485.018,2003.781,5332.634,2154.124,776.44,4715.122
21.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,234375.05,310815.25,6655.322,846.318,165.846,5565.39,6897.618,3202.439,5184.05,1150.012,897.888,91.435,11692.296,4296.882,1263.34,485.555,3337.887,229334.77,300548.03,8732.602,719.361,2431.66,10762.232,7451.802,4359.513,5685.984,1544.472,4862.648,1751.597,767.477,3508.964
34.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,199540.8,254853.7,16017.878,1519.02,7654.75,23993.092,7391.953,4220.332,4155.396,1292.274,1168.592,570.206,10147.381,3771.606,1227.3,587.338,4245.262,196062.27,246377.05,13931.125,1224.957,8402.387,38635.94,6800.902,3473.57,4128.418,1394.396,4140.901,1398.53,548.642,4262.177
39.nii_SR_nonoise_3D_orig_1e4GAN_T2_denois_cycle_4.nii,233869.86,280834.03,10451.786,704.669,18324.514,56542.12,9764.711,4511.655,5895.054,1575.586,990.936,1643.638,21273.545,4566.085,1649.409,829.354,4733.114,230864.1,275078.88,10048.087,698.569,15689.584,51833.242,9055.548,4390.798,6512.358,1290.589,4973.906,1866.854,597.972,4707.244
