,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,193248.95,190357.03,98.463,833.354,50.352,1509.696,1664.733,356.497,2149.814,492.56,0.0,25.372,4592.576,1734.556,61.742,4.991,219.768,162010.77,182775.95,490.989,526.599,1210.639,197.363,440.004,0.0,70.01,0.0,372.618,0.0,0.0,29.045
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,206549.61,214995.81,10642.208,1993.289,0.536,13.069,4420.886,732.891,1574.054,192.559,522.264,0.0,4692.956,3815.913,0.0,0.0,2202.512,201123.02,215961.25,10709.117,975.654,32.679,0.765,4811.025,1940.128,2638.458,762.464,1984.749,13.626,0.0,2060.172
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,186602.19,192134.6,17098.455,2305.439,1.29,13.283,5318.672,598.929,2170.836,545.131,894.688,0.0,3646.544,3954.053,97.914,6.252,2797.485,175728.11,188245.44,15925.415,1897.369,22.795,1312.498,4415.802,886.302,2888.81,585.63,3115.022,389.213,0.0,1480.02
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,201219.16,204159.45,11349.139,867.517,10555.817,29143.848,5371.714,2497.842,1628.384,143.578,630.406,593.164,16232.219,3981.618,222.532,0.0,3619.262,192477.4,206337.62,11055.738,1221.04,12272.922,29886.674,4710.644,2666.302,3497.566,1434.232,4627.104,926.63,0.0,3353.911
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,180096.98,199885.36,7337.883,931.854,8348.04,22023.19,5067.23,1823.69,395.729,0.0,723.863,857.799,14976.159,3244.824,212.617,0.0,2887.34,174795.39,190496.67,6979.327,851.66,12480.298,32227.637,5618.544,2668.232,3016.378,279.283,3465.158,307.235,2.174,2282.774
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,273416.38,250155.55,16718.576,1311.32,2.204,95.169,6210.18,3506.73,1934.01,846.752,157.653,4.586,127.412,3592.735,8.289,90.268,1058.509,252025.66,249727.95,4778.874,1401.346,1.228,32.242,4744.852,3179.328,3611.544,883.733,2593.474,46.242,10.515,522.863
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,217370.31,222395.9,17627.926,1361.009,5599.182,12444.803,6164.229,2442.71,2308.397,612.195,683.206,137.543,13877.064,4523.621,635.84,13.691,3362.459,200045.3,205193.11,13903.324,1178.031,9083.822,19309.324,4137.872,2601.597,4483.596,1847.082,4134.611,901.236,201.182,3454.745
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,248957.78,246148.95,12943.09,1200.432,10427.729,35890.855,8715.575,3161.156,3005.546,178.642,1519.541,131.114,14593.014,5376.064,740.568,39.615,3745.71,235646.3,242153.77,12889.452,1326.453,12648.607,34390.863,5837.519,3265.903,3795.326,1701.093,5524.509,2069.252,226.856,3754.501
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,246112.78,259672.53,6714.767,1447.036,48.316,1339.662,5636.397,2275.044,1431.598,113.146,144.919,0.0,1767.86,5086.662,741.539,144.2,1597.668,229184.9,248347.1,12058.682,1387.575,1.061,93.532,5282.994,3461.969,2949.982,1231.662,3346.122,408.382,178.556,416.761
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,211845.78,214626.58,18181.236,1955.36,627.089,4914.397,6223.177,2469.58,611.856,4.628,1262.563,19.788,8819.821,4514.2,126.557,0.31,3648.866,204254.56,207466.25,20140.342,2005.517,634.455,301.096,5401.12,3121.244,3894.025,1316.891,4751.102,590.623,70.434,2777.508
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,249639.1,244180.02,14064.989,1145.187,14517.49,38613.57,7395.614,3155.164,1217.052,59.986,821.098,1382.594,19825.54,4199.272,762.796,10.434,4251.402,239876.5,239592.44,13872.017,1143.589,17722.04,36869.484,7046.13,3661.478,4537.098,989.431,4484.172,512.081,0.0,3617.502
