,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,160261.1,192344.34,16411.686,1678.765,12005.771,37965.004,5766.463,1984.046,2543.654,503.402,665.47,878.304,9944.104,3229.578,438.593,217.974,1870.845,172366.36,205582.81,10943.688,1278.329,2028.158,7021.672,4283.841,1198.11,1402.158,398.039,2743.177,93.144,128.654,2405.361
03.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,201535.42,234733.86,14388.336,1856.147,3.744,308.924,6621.269,3175.574,3760.775,994.373,1251.088,0.0,3413.032,3263.723,922.357,383.827,3676.162,183769.8,224277.98,12553.856,1559.744,5.987,152.441,6196.571,3808.899,4098.132,1128.457,3199.786,383.69,363.83,3365.112
05.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,190956.28,226204.11,18360.701,1739.248,1396.594,11609.313,5575.149,2853.782,4080.228,957.914,883.3,17.086,5954.902,3108.61,949.62,382.084,3233.651,180787.16,222613.77,17458.352,1545.366,46.457,2267.019,6617.968,1935.288,4264.38,1137.11,2917.394,888.141,397.339,1466.982
12.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,194063.38,230359.16,6376.024,653.194,15129.502,49820.29,7243.4,3535.964,4006.408,923.294,533.621,896.238,16733.613,3781.13,1205.659,672.85,3093.686,198252.22,230298.23,6776.97,648.402,16070.378,46545.98,8194.264,4198.232,4383.371,1384.881,3957.885,1450.506,545.186,3245.055
13.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,175948.61,225859.78,1561.998,40.795,6.329,228.751,0.345,1638.594,560.237,0.0,0.328,0.0,302.838,15.779,44.533,42.427,0.0,173863.2,218588.81,3729.966,667.376,2.494,106.681,2136.845,2466.487,3740.534,987.03,2389.745,625.49,203.723,271.172
17.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,241700.95,279937.25,18640.457,1250.21,145.042,1577.326,7704.638,4095.658,5210.074,1439.639,315.346,9.738,3496.515,4385.142,542.194,543.079,3535.86,223056.55,284042.56,13110.123,142.523,2.574,71.79,5514.082,2698.268,1895.972,49.866,191.715,0.0,147.88,1402.697
18.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,197984.02,234709.53,14617.595,752.048,15601.978,43595.957,7935.4,4134.102,4703.892,1522.753,782.089,1674.125,18661.32,3946.542,1547.06,602.196,3577.495,197517.5,225323.1,10899.891,754.005,14089.822,38491.72,7308.462,4300.177,4984.36,1614.661,4240.827,1468.751,585.847,3216.731
19.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,242383.39,281198.62,8397.409,957.566,13662.46,42175.766,7710.582,3924.328,4645.058,1901.032,825.579,419.234,19206.502,4786.282,1905.737,645.427,4484.826,239810.27,277493.03,8037.13,961.671,11531.397,45335.215,7575.096,3955.462,5062.028,1837.106,4649.93,1981.621,568.26,4420.104
21.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,234604.6,292632.72,4943.719,1007.408,114.862,1492.352,6486.763,2437.166,4022.953,808.755,665.594,18.052,10891.091,4054.108,1189.58,417.773,2302.372,234174.38,289061.56,8151.408,768.32,861.892,3900.157,7089.879,3967.996,4947.73,1531.425,4479.956,1370.301,503.301,2945.489
34.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,199375.64,251330.95,13604.019,1468.89,2785.175,11338.36,6624.453,3633.204,4097.143,1589.878,805.267,55.861,3964.161,3090.571,864.222,659.382,2909.024,198596.12,237729.44,12845.262,1272.742,985.429,15084.497,5992.22,3038.214,2532.504,477.788,4172.74,1083.383,490.428,2745.553
39.nii_SR_nonoise_3D_orig_newdataaugm_T2_1e3GAN_denois_cycle_2.nii,237825.02,274833.6,9679.368,651.297,18400.264,48815.242,9656.493,4322.909,5498.912,1299.965,943.118,1479.549,19510.322,4142.954,1681.668,720.496,4807.455,234919.44,268387.7,9903.551,714.248,15350.673,46015.566,8830.701,4081.463,5823.243,1326.186,4337.222,1508.272,619.642,4281.134
