,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,179539.86,202057.45,105.468,584.423,3171.919,5516.234,157.465,0.0,283.815,22.574,0.0,18.496,6768.066,1352.687,204.479,0.0,0.755,151561.53,187140.7,82.091,382.464,79.683,1836.345,488.077,0.0,0.0,0.0,1070.595,0.0,0.0,68.89
03.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,213239.78,231110.77,3253.384,1669.801,10.658,59.778,3196.685,1806.25,1905.931,527.262,11.961,4.62,4903.295,3859.292,336.691,0.0,2668.922,190974.58,217181.88,8696.678,142.319,6.415,29.726,4341.046,1645.041,1192.519,15.299,312.288,0.0,0.0,1129.914
05.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,189111.33,212901.48,11587.64,1598.497,13.087,13.664,4427.21,333.838,1877.099,219.78,136.86,0.0,4606.598,4063.373,205.513,0.0,2244.147,182588.52,204402.06,15117.824,1476.257,34.101,961.567,4688.825,1349.075,3239.906,1044.683,3967.232,353.126,2.159,2577.21
12.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,193382.34,213475.12,8519.019,513.111,12797.299,35378.586,6713.388,2672.17,2795.892,243.465,512.545,236.943,15800.475,3736.104,813.35,1.755,3360.348,189948.77,210512.55,9134.965,1010.747,12839.037,27852.256,4994.238,2975.266,4445.289,1647.652,4735.133,1109.122,37.42,3519.081
13.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,181284.86,212690.48,2485.688,639.902,11053.821,26265.12,3370.407,1524.954,543.153,0.0,75.799,569.791,14138.649,2670.711,356.964,44.712,1166.376,174940.78,203848.95,5801.38,707.594,10277.469,28890.945,4359.44,3540.728,4560.73,1093.617,3400.5,277.774,205.033,1882.242
17.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,282995.28,259843.36,7250.692,973.199,9.358,203.523,5136.433,3324.615,788.585,68.931,359.167,0.0,1075.951,3633.683,518.26,29.461,1186.015,260544.62,264368.03,13191.485,1465.266,1.757,33.222,5817.528,3471.79,3900.079,1101.154,3138.534,161.026,0.0,994.781
18.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,221031.61,238170.06,9450.817,989.243,6618.418,8795.391,5919.418,2069.452,3820.397,1274.217,309.08,231.104,13717.262,4009.524,807.821,24.578,3633.57,199004.7,213880.1,9885.368,846.497,10153.88,21289.05,4251.428,3332.549,5347.498,1875.72,4024.924,1103.56,201.593,3949.066
19.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,250106.52,258978.6,9599.234,791.682,14964.552,35941.11,9457.276,4263.16,3038.646,761.314,1042.358,201.463,14854.643,4227.514,1052.882,160.833,4484.941,238171.11,251335.8,11109.629,1248.187,13432.144,39845.94,5505.586,3651.696,4724.552,1748.553,5535.084,1682.992,515.983,4218.95
21.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,246484.39,275933.7,5262.751,1284.369,28.398,769.33,5602.152,1827.365,2882.612,102.271,17.561,1.526,1191.466,4782.722,1211.831,9.811,1335.57,232011.2,263336.9,10550.512,1072.021,6.719,139.844,5444.006,3491.972,3615.835,1145.518,3796.244,1572.775,115.221,1403.428
34.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,216144.39,233966.1,3535.146,1470.909,954.511,7218.11,4102.647,937.4,1159.5,7.921,358.894,0.0,5759.412,3441.052,310.673,0.0,2533.949,213034.86,221502.0,6999.99,1377.363,182.732,275.736,5303.54,3268.495,4205.364,981.517,4471.858,1224.027,47.183,3205.411
39.nii_SR_nonoise_3D_orig_1e3GANlr1e5_denois_new_fcut_4.nii,250373.61,257013.05,9793.237,955.922,17240.068,39667.863,5059.969,3807.888,1466.406,0.0,263.34,1400.468,20173.742,4207.891,666.966,110.594,3690.013,244338.23,252180.97,11656.095,837.075,18058.57,39213.074,6438.35,3720.568,5226.358,946.668,3931.992,921.036,3.518,2947.042
