,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,164766.34,207597.27,17638.086,1695.641,7035.492,23591.982,4537.382,2555.47,3208.053,459.72,254.376,191.131,6880.232,3743.078,569.941,238.587,1815.409,173612.9,209610.97,13854.164,1473.522,2609.445,14019.223,3523.845,1435.806,791.885,181.446,4105.783,714.01,210.626,2384.904
03.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,205712.83,235726.58,19196.068,1328.939,42.091,2.687,5910.652,4018.244,3554.844,780.859,2034.476,0.0,3324.944,4415.11,1271.651,319.584,2133.408,197755.62,235555.48,15074.741,1476.267,1.999,145.791,4826.426,4301.326,4399.83,1058.771,4263.172,1357.456,350.358,2980.345
05.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,193735.11,235140.69,21301.393,2031.959,219.375,1392.178,4296.967,3357.446,4424.55,884.532,1354.985,0.0,5808.809,3473.216,787.135,468.726,3119.151,181929.14,229190.27,19502.877,1247.757,40.964,1642.16,3889.106,2860.562,2828.614,495.413,3731.604,813.731,122.141,2334.366
12.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,193394.6,244520.61,7797.266,718.615,12489.453,52018.098,5605.522,4673.497,5109.91,1230.341,501.239,614.911,15194.592,5032.056,1567.852,677.422,3524.688,192859.98,239756.67,8100.57,618.632,15707.281,48257.39,5624.18,4348.466,5058.646,1666.297,4932.652,1772.607,531.539,3671.478
13.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,186527.45,230451.64,6478.001,688.034,13088.711,38191.477,5458.284,3651.947,4797.856,966.998,559.183,618.243,8882.003,4029.54,1127.104,646.749,2291.181,176648.2,216653.22,5268.528,559.443,9522.587,31427.598,4738.495,3998.188,5010.806,1863.044,4096.951,1346.885,549.778,2569.809
17.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,258504.75,301892.25,22975.402,1090.113,101.94,2454.695,7188.934,4291.698,5737.647,1837.833,584.897,3.874,1526.456,5430.362,1638.074,591.379,4599.047,247909.64,298431.4,20728.377,742.622,44.542,313.444,6277.016,4226.872,4793.815,985.513,3996.656,45.339,140.953,895.545
18.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,200756.42,247314.83,18125.129,885.136,14270.157,48214.516,6851.215,5024.56,5646.468,1214.619,798.674,1412.138,16455.057,5145.862,1555.394,574.185,4177.724,192648.98,232969.98,12650.091,773.027,13122.548,39616.867,5945.886,5347.01,5694.432,1517.55,5325.552,2015.654,729.472,3553.223
19.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,249925.62,292892.9,9868.707,799.285,17345.898,52774.223,6285.252,4888.972,5285.374,1729.804,914.061,673.39,12710.036,5409.762,1864.276,723.028,4205.784,238226.98,282952.7,10720.992,872.83,16533.764,48538.125,6298.106,4730.068,5081.962,1706.584,6168.357,2355.167,926.572,4356.589
21.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,239328.31,314020.9,6439.408,865.105,42.976,2464.24,5441.214,3802.579,6280.322,773.199,936.133,16.902,4621.374,5768.986,1710.775,757.365,2479.005,231877.6,303535.2,9187.507,748.675,329.48,1774.983,7095.469,4924.784,5494.026,1261.916,5162.012,1826.764,786.853,1528.621
34.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,198145.9,254054.44,18571.293,1204.113,618.478,5434.136,6946.77,4007.793,5061.948,1378.422,1232.83,53.316,8942.882,4477.609,1471.932,622.23,3885.452,199510.55,249855.12,16367.254,1124.154,2141.276,18604.547,6618.44,4644.988,5247.346,971.118,5134.036,1789.048,653.648,4225.958
39.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,235068.66,283269.9,13280.942,757.983,12031.742,37816.88,8189.055,4563.62,5864.884,1138.766,1035.319,714.788,12148.819,5114.178,1744.948,578.928,5140.22,229185.23,281982.22,11830.565,751.452,11327.975,36514.82,6886.782,4693.678,6055.45,1767.807,5101.101,1973.423,784.904,4553.322
