,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,172519.6,198106.4,14533.724,1411.389,3298.549,16328.89,5088.784,1747.627,2049.626,85.125,767.004,161.817,6388.698,3447.928,286.728,205.115,1906.056,182386.27,203607.78,9024.557,1314.756,2783.788,14332.466,4530.352,842.046,359.764,13.886,3669.125,139.409,48.399,2146.01
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,215732.67,241880.06,17961.926,1552.68,10.958,465.582,5781.386,3915.623,3599.168,779.151,1788.58,33.627,9544.381,4469.366,942.134,381.552,2837.802,205152.98,231523.1,12717.418,1265.492,33.748,764.146,5887.022,3733.046,3437.623,514.402,3379.255,744.57,153.441,3460.142
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,195895.23,225182.03,20187.074,1831.178,36.341,797.817,4835.07,2774.552,4016.968,789.019,1748.684,5.852,5481.517,3486.687,398.592,415.767,2681.326,188310.61,220503.39,18849.578,1619.427,185.601,1750.762,4772.524,2633.213,3029.544,1017.147,3361.202,188.653,120.263,1967.04
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,200842.89,238991.05,7873.956,518.897,14489.948,54878.188,5900.547,4185.341,4547.313,1039.253,436.96,426.768,16603.803,4873.338,1636.088,797.486,3525.952,203517.22,238588.31,7233.862,579.541,14993.553,50714.004,6683.91,4040.452,4871.228,1544.119,4635.932,1693.673,653.403,3756.841
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,206798.72,224886.92,4967.732,523.886,14920.518,40066.676,6940.974,3301.398,3970.591,795.309,408.099,1134.207,13778.386,3957.251,1362.153,629.957,3211.532,193855.36,216365.77,4190.844,442.949,15576.066,41331.19,6620.136,3764.586,5434.484,1627.108,3622.436,1534.815,639.649,3096.323
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,263050.84,289388.72,22887.178,1034.918,1279.881,7442.059,7692.151,3947.37,5843.096,1676.06,1012.495,6.457,6903.805,5356.11,1720.654,614.681,4765.316,257331.12,286264.7,19520.582,1079.022,143.182,1392.609,7067.627,3445.115,5132.086,1351.231,4885.402,989.497,411.833,4165.578
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,205249.62,240878.0,17034.4,768.758,14971.877,53554.605,7008.56,4641.976,5840.237,1508.82,754.862,1232.293,17429.969,5137.73,1558.501,558.813,4172.624,202418.12,231593.28,11608.037,773.076,10701.191,38785.76,5993.293,4961.116,5559.816,1456.419,4553.546,1738.288,799.807,3481.825
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,262229.8,286731.22,9207.205,672.568,18489.762,57187.36,7180.879,4608.734,5043.012,1487.163,894.038,723.598,16157.417,5319.08,2061.108,761.505,4524.16,252011.97,280409.16,9738.548,857.468,16927.535,53248.754,7134.254,4604.56,5202.94,1790.811,5499.92,2167.135,1033.65,4355.718
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,247784.45,306327.8,4717.386,759.258,33.025,1446.766,7178.368,3063.83,6268.515,1254.186,1051.64,16.814,5772.068,4977.058,1736.469,677.008,2056.782,247882.88,300262.3,8579.575,783.536,375.32,3246.846,7364.434,4514.632,5600.782,1341.595,5250.722,1890.686,832.905,2569.544
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,204476.89,235704.78,17995.01,1107.299,3678.24,17290.36,7842.816,3726.782,4701.792,1088.6,1310.04,37.064,11503.997,4085.381,1383.192,646.953,3891.282,211089.06,244405.88,14562.146,1256.433,2313.41,17564.014,7032.66,4218.716,4457.068,355.106,4553.115,1777.83,569.213,3711.838
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_fcut_2.nii,244660.31,278014.25,12484.435,553.396,18257.867,53941.277,8264.606,4270.413,5590.71,1250.467,953.181,1087.659,18352.395,4759.442,1647.482,827.854,4826.749,242266.39,275406.6,10981.541,729.657,17524.846,53872.227,6955.771,4532.96,6057.934,1650.146,4954.475,1795.271,875.313,4479.18
