,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,156118.12,199361.55,13452.244,1486.859,8265.953,30389.465,5327.538,1370.646,907.862,5.123,222.946,9.64,6759.719,2910.766,76.06,2.926,1491.712,171013.58,217569.23,6308.512,1173.613,766.652,6585.68,3047.482,105.24,325.579,3.614,2225.342,21.961,0.0,1829.259
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,213473.1,253281.94,13488.729,1248.203,104.773,2964.531,7268.819,3269.046,3935.644,1481.912,1241.402,7.84,8169.59,3346.148,1082.103,435.324,3169.682,200992.14,245331.8,12591.162,1408.006,11.51,502.088,6548.971,3576.272,5293.14,1366.903,3227.314,813.258,685.956,3366.916
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,189316.12,228330.2,15655.402,1659.299,245.979,730.413,5801.063,2697.284,4492.258,1113.587,763.429,0.0,4624.85,3164.479,948.603,256.483,2430.02,177395.4,223338.11,16356.477,1634.193,2.506,99.249,7002.854,970.714,3901.8,979.67,3211.392,918.78,325.087,1595.331
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,192346.25,238652.58,6843.882,671.064,15037.101,49971.98,7662.56,3974.529,4533.009,1353.909,644.031,958.299,16159.873,3753.381,942.962,705.758,2963.394,196960.19,237468.73,6669.151,770.166,15604.895,49157.754,8335.073,4144.428,5488.99,1594.753,3922.297,1461.196,594.989,2767.85
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,195839.97,246331.55,2532.268,84.75,45.39,1460.144,1949.27,2681.331,2248.367,30.873,0.0,0.0,1197.022,47.882,34.962,99.074,58.808,190186.28,236669.06,4125.159,652.935,1100.319,9578.618,5262.912,3159.665,5088.694,1459.437,3067.813,756.247,169.775,616.561
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,255628.89,298269.9,16010.759,1045.321,755.859,4814.352,7986.904,3875.73,5994.661,1230.334,647.598,47.436,6141.264,5364.862,1221.874,601.082,3757.271,231809.95,294408.12,11321.035,678.99,93.321,941.196,7018.998,2555.158,3575.108,467.731,2011.952,15.072,141.878,2215.585
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,198579.34,242068.77,13900.716,790.155,15132.536,46520.88,9165.667,4312.037,5577.314,1776.8,717.872,1596.043,18790.12,4268.048,1699.569,611.299,3189.932,194976.8,229815.75,10410.797,813.583,15136.07,45009.332,7945.196,3997.407,6242.17,1835.182,4463.386,1499.399,628.539,3409.494
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,246577.19,292324.47,8492.547,805.016,15557.579,50979.707,8574.527,4035.583,4499.624,1730.305,871.053,788.618,19706.648,4520.778,1860.374,701.525,3676.26,240759.31,284110.4,7903.906,1048.367,15297.603,55814.883,8396.491,4003.068,5859.999,2065.644,4783.844,2095.302,696.722,3672.3
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,236156.98,311077.62,5104.808,954.354,402.046,6720.429,7636.638,3443.724,5464.419,1263.384,734.982,5.867,10207.066,4262.008,1663.9,679.462,3132.111,235051.12,300259.44,7761.448,757.125,2521.103,14082.104,8480.838,4162.993,5489.664,1736.931,4747.224,1673.318,680.498,3265.62
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,204167.95,256587.5,12808.287,1319.671,7009.78,20601.357,8237.09,4133.803,4520.098,1469.34,891.27,437.942,10803.511,3665.013,1218.274,597.395,4241.325,201013.42,251946.2,12116.396,1391.174,4408.537,24347.672,7299.86,3321.278,4504.941,1157.529,4199.098,1303.467,736.363,3778.309
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_cycle_4.nii,238558.66,280757.88,9404.337,700.183,18753.736,53224.047,10058.315,4563.343,5997.37,1680.702,972.297,1450.446,20909.55,3927.321,1602.67,839.126,4419.634,235349.28,276082.78,9107.43,689.99,14391.371,49427.78,9589.142,4261.074,6551.164,1737.79,4700.504,1852.016,765.603,4253.06
