,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,169736.28,197104.4,17223.906,1485.671,9667.445,28024.523,4795.96,1769.86,1224.326,0.364,316.094,1062.217,11277.571,3449.67,719.676,61.527,1186.529,178630.73,199408.27,10989.538,1716.22,4480.69,10493.071,4113.943,1052.609,531.162,86.832,3660.162,478.11,1.9,3189.108
03.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,214160.53,231670.55,17958.383,1580.651,26.115,299.117,6470.196,3903.376,3424.148,657.922,1626.384,32.019,8671.525,4263.736,931.875,180.304,2631.098,202254.05,226017.52,14691.552,1718.553,0.197,38.277,5960.632,4016.423,3275.112,418.722,3175.816,541.912,244.411,3358.225
05.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,196338.7,228789.42,22825.482,1983.174,449.095,2026.412,5640.454,3372.984,3923.245,573.438,1412.456,16.742,9804.102,3410.581,576.128,582.122,2896.785,186093.3,225104.83,21062.477,1545.655,420.202,2079.255,5971.442,3186.675,3070.49,665.385,3439.86,483.93,153.655,2568.043
12.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,200580.16,238462.98,7531.174,547.877,14690.129,58739.992,7275.952,4310.992,5342.448,1111.764,429.894,960.902,20631.525,4496.832,1691.004,709.307,3630.996,205469.86,237610.02,7865.246,524.681,15467.768,53171.562,6890.953,4327.093,4967.134,1701.335,4492.231,1671.807,637.174,3844.095
13.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,213976.11,220324.66,5188.634,528.398,17264.229,43761.496,7382.792,3170.981,5156.589,1333.691,485.292,1372.135,15708.223,3974.01,1386.78,619.829,3012.657,202651.88,211329.86,4428.058,573.451,14187.742,41401.39,6069.174,3800.283,5449.699,1713.343,3746.615,1310.36,703.294,3231.269
17.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,271699.3,298045.22,24111.76,1150.029,5407.365,21279.395,9652.309,4207.888,6644.98,1291.272,878.958,29.79,11636.387,5263.301,1441.504,813.676,4401.745,264934.66,299713.0,21611.992,972.774,1985.982,7720.362,7911.134,3775.523,5060.07,1173.446,5093.859,1551.107,279.666,4776.21
18.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,204237.3,241156.38,18161.475,809.556,15742.262,54445.59,8133.189,4824.083,6289.936,1266.525,788.997,2011.02,18494.992,4633.35,1710.578,685.741,4217.423,200548.2,230848.14,13153.83,767.921,13796.065,47433.85,6601.493,5220.644,6075.944,1810.916,4328.132,1765.812,693.17,4202.558
19.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,268219.72,284855.38,8981.832,686.241,19397.955,59030.215,8344.106,4538.998,5832.958,1394.842,879.352,1141.614,20088.73,5070.103,2285.595,929.713,4771.352,257958.58,280709.84,9550.187,797.198,18312.664,57490.293,7410.768,4372.679,5549.798,2003.112,5136.066,2353.574,1042.522,4754.449
21.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,255127.97,307600.34,6258.376,677.318,116.687,7286.812,7581.611,3263.418,6636.982,1163.963,1056.789,86.359,11038.124,4744.511,1847.525,652.413,3138.992,252335.61,297315.94,8846.069,567.012,995.699,4936.838,7480.946,4715.604,5843.242,1673.232,4849.692,1852.103,837.326,3336.887
34.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,212524.78,244644.66,18635.506,1357.346,4503.782,13102.552,7652.182,3927.11,5756.646,1501.884,1329.712,686.957,15430.17,4170.184,1567.034,567.304,3938.881,211325.89,247102.95,15786.709,1163.695,7960.76,29810.707,7961.648,4131.434,5338.096,1064.672,4637.856,1722.695,551.289,4254.922
39.nii_SR_trainedwithnoise_3D_orig_T2_new_fcut_2.nii,248705.55,276964.3,11984.689,666.241,19378.021,57913.387,9301.862,4521.514,6433.835,1405.564,991.357,2016.206,22335.191,4523.426,1921.909,757.949,4883.591,244012.73,275827.6,11087.404,649.163,18844.623,56657.234,8236.232,4518.096,6357.056,1958.455,4640.326,1723.707,844.208,4627.283
