,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,193542.78,199462.5,111.305,960.069,86.05,242.791,731.725,150.345,1821.473,372.837,0.0,4.997,3583.265,1526.385,69.141,0.83,144.055,158553.84,201354.25,41.687,200.922,89.296,3.232,243.067,0.0,0.0,0.0,272.112,0.0,0.0,103.101
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,201522.14,225957.36,8775.455,1217.208,73.98,6.28,5609.37,753.361,1007.299,327.942,742.121,0.0,4648.22,3867.036,1.19,0.0,2922.786,181059.34,222330.9,9210.448,152.261,31.721,5.327,4340.175,1337.38,1134.66,44.04,285.205,0.0,0.0,1001.075
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,184715.19,204765.88,14399.096,1521.994,18.061,1.552,3595.598,595.783,1225.694,283.345,326.323,0.0,246.634,2727.368,6.277,0.0,1066.928,168269.38,199376.11,17171.027,1427.65,0.358,4.763,5008.774,1380.057,3050.668,948.169,2873.898,226.084,0.0,1500.251
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,187171.31,216616.39,9065.204,546.173,9902.627,25456.238,6282.837,2430.676,1719.365,46.333,533.845,427.132,15588.905,3075.791,95.378,45.132,3832.334,180173.6,214831.73,9340.259,1227.786,11652.856,28226.262,4665.268,2385.908,2949.972,1120.088,3912.713,511.043,90.324,2973.479
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,172930.34,206567.78,5551.247,666.198,7510.012,18605.883,5403.348,1965.798,200.784,0.0,641.343,555.209,13776.974,2102.898,48.666,0.0,2340.345,164105.84,202143.66,5657.395,707.425,9849.944,26295.16,4708.831,2321.565,1920.154,926.087,1995.226,42.422,9.087,2244.396
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,261704.92,258601.06,15933.168,625.702,3.906,142.834,6645.742,3398.92,1385.482,836.348,392.137,3.856,195.598,2563.344,33.082,10.987,987.348,232670.05,264972.6,10944.246,1171.948,1.289,13.494,5921.775,4001.286,3958.216,1282.446,2386.495,100.414,45.857,694.956
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,214669.34,238803.6,15186.065,881.108,3500.423,7592.518,6872.862,2808.293,4248.104,1465.01,1113.463,555.832,15806.736,4322.199,566.336,9.806,3662.705,188056.44,213649.62,12025.122,954.597,7442.372,23339.334,4836.255,3045.058,4217.104,1644.613,3791.015,685.289,217.448,3484.354
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,241625.27,256354.23,11289.118,1001.402,10037.328,24587.113,10085.68,3510.895,2452.575,352.183,948.668,293.821,14204.404,4761.408,620.521,197.541,3336.416,227840.44,255693.77,11756.101,1237.083,10601.221,30345.1,6321.06,3153.515,3611.338,1437.491,5066.292,1592.452,267.006,3690.443
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,235166.58,269415.88,5117.729,1295.912,59.955,1412.513,4691.688,1001.983,394.068,0.0,36.524,0.0,296.098,4321.204,633.581,0.615,1229.491,218079.42,263712.38,11112.759,945.641,2.025,64.826,5750.797,2838.704,1722.649,785.928,2326.51,256.224,62.652,240.595
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,203633.38,226615.61,15428.778,1437.403,487.245,4854.382,7506.957,1969.872,519.479,82.454,1352.452,68.445,8864.31,4257.644,114.807,0.0,3576.919,198273.39,225114.67,16944.58,1366.747,52.882,307.817,5322.754,2765.376,3344.146,1501.297,4177.268,294.676,7.23,2555.571
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_fcut_2.nii,238482.61,253632.36,11383.348,950.579,12395.629,31087.756,8289.428,3610.427,2489.571,66.071,834.586,736.622,19513.004,4087.122,667.421,32.587,4426.995,232541.2,254291.3,12534.797,930.246,14173.917,34023.34,6577.488,3634.386,3701.063,1011.883,3971.872,620.704,0.0,3571.817
