,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,224847.75,224496.3,4622.354,1345.05,6013.176,11273.03,3760.69,793.763,2623.517,662.016,48.055,876.617,10609.287,2757.578,349.931,0.0,2384.79,192997.12,209110.42,744.148,1436.042,4514.6,5044.189,3067.977,0.0,1374.486,12.53,2914.664,89.991,0.0,2532.264
03.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,221462.03,227015.8,15721.351,2042.625,0.0,0.0,5883.054,3407.393,3114.151,1347.764,1192.821,0.0,4139.58,3853.493,365.562,222.522,3035.147,209996.78,226740.77,13617.523,1313.16,0.583,14.382,6326.539,3041.148,3633.498,1779.956,2735.565,509.288,20.141,1962.981
05.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,206057.81,218309.7,13700.822,2198.302,7.003,154.879,4033.039,1854.859,4104.336,1185.851,521.44,0.0,2134.414,3376.816,134.749,52.527,1636.014,191960.08,213930.14,13851.598,1793.591,123.732,2104.232,5053.276,1184.006,2371.142,418.692,3256.062,476.623,3.773,1204.516
12.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,198590.78,211344.27,9474.318,748.004,15137.142,37087.895,7148.298,3037.442,3564.58,1061.06,514.194,1138.697,16398.693,4190.281,1187.988,232.547,4091.229,195384.31,212311.53,9827.861,831.11,14306.947,33619.758,6426.883,3478.612,4348.48,1560.553,4118.314,1298.786,100.819,3312.788
13.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,176187.27,200724.89,6955.788,821.908,12664.894,33071.67,6510.581,2283.164,2509.463,7.005,693.391,1277.298,13627.882,2596.867,287.766,68.681,2717.07,169760.16,199362.92,5717.122,721.463,13046.682,32247.701,5959.923,3534.561,4364.371,1063.545,2414.433,188.34,38.618,2601.891
17.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,282999.94,261640.56,19031.988,1349.116,421.189,590.521,7727.863,3424.83,3062.108,1200.55,855.842,0.0,3137.401,4710.828,621.182,178.058,2528.627,255445.98,271251.78,13052.836,1615.411,40.069,270.206,6257.173,4473.302,3991.148,1485.424,2681.594,490.938,73.751,2633.206
18.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,230386.83,236939.88,13710.23,810.745,10384.619,18696.0,5881.198,3653.685,4917.737,1799.868,811.033,847.833,15770.271,4491.667,1371.164,329.725,3930.03,206184.67,220520.02,12813.238,781.111,10212.386,20747.002,4816.401,3619.032,5007.108,2258.304,3760.686,807.41,327.519,3761.749
19.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,256526.34,257136.25,10677.514,797.298,12009.096,31804.287,8352.665,4378.994,4144.341,1783.295,1221.291,122.569,14004.886,4459.002,1501.749,621.666,4095.158,243315.05,252403.4,11138.51,1143.792,14212.726,39535.24,6554.802,4071.341,4980.689,2362.537,5500.615,2084.889,494.795,4208.633
21.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,248285.31,274760.78,6780.512,1169.802,29.473,1227.982,7116.982,2954.29,4511.128,1565.866,1262.115,0.0,3409.963,5080.038,1645.546,478.854,3802.368,238031.38,263485.16,10628.468,1286.052,29.573,178.702,6863.278,3832.876,3594.79,1738.659,3316.077,1297.558,388.105,3146.29
34.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,223859.23,234991.83,17484.883,1632.923,700.46,6235.002,6322.69,3697.311,3555.603,1199.661,1486.948,130.45,9244.021,4690.458,992.69,119.924,4195.661,215494.86,227176.45,17684.293,1702.814,1110.353,2043.212,6440.964,3991.395,5258.671,1845.419,4641.346,1416.129,392.293,3729.414
39.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_fcut_2.nii,255770.23,251776.84,12227.683,726.713,14963.788,38343.15,9186.052,4717.884,4278.63,862.599,683.455,1223.883,18840.182,4344.785,1372.095,408.161,4531.704,248696.11,251282.14,12278.361,692.19,17038.596,36648.473,7720.936,4249.283,5161.993,1788.981,3679.283,1097.465,387.696,3890.492
