,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,215054.47,222559.52,3775.078,1061.101,7468.854,12524.18,5192.832,43.974,2668.918,692.082,0.0,1200.884,12656.938,2227.675,197.921,0.343,970.555,175411.66,203999.97,340.198,994.518,2751.287,2848.998,923.629,0.67,92.8,0.0,1832.365,5.351,0.0,833.429
03.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,219312.23,236416.2,13099.212,1738.978,0.201,10.496,6149.91,2453.802,3570.548,1589.314,1461.324,0.0,7483.372,4088.948,1042.288,221.226,4347.716,205373.55,234049.16,10372.039,1119.027,8.721,1.141,6548.936,2151.902,2914.767,1346.897,2390.321,128.509,0.0,3018.125
05.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,201721.3,225249.11,9000.848,2097.806,5.589,30.455,4051.038,618.575,3580.114,1156.524,354.24,0.0,6883.966,3772.508,190.231,0.0,2122.769,192332.14,220370.39,10470.692,2219.277,273.443,2295.825,5317.66,607.548,2697.406,537.738,3680.299,244.358,0.0,1478.643
12.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,195279.94,217440.02,8932.243,590.09,14864.163,38039.625,7350.16,2792.459,4091.921,1085.958,612.009,1358.664,18818.135,4073.269,1361.72,229.714,4369.192,195694.78,219175.5,9484.972,776.824,14615.036,35573.01,6664.517,3234.702,4122.172,1709.37,4617.345,1479.585,88.114,3728.798
13.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,181252.34,214494.88,6346.419,660.18,13725.296,33037.375,7325.296,2958.176,3404.924,75.697,773.056,1189.076,16299.121,3421.007,911.67,276.464,4021.944,173198.02,217099.25,5736.436,681.406,13585.853,32221.742,6608.101,3555.707,5385.945,1600.436,3692.582,1155.688,599.089,3252.663
17.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,288979.25,273139.56,19193.463,1332.623,401.812,1631.436,6586.108,3829.376,3977.502,1109.4,948.711,0.0,6126.456,4963.256,933.373,95.533,3980.908,269117.47,283349.22,14661.696,1727.023,10.493,188.438,5351.242,4052.61,4349.16,1619.082,3872.981,1037.242,2.55,2810.463
18.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,219632.12,229608.94,15057.802,863.272,15452.142,34095.23,6441.123,3235.436,5271.136,1729.258,816.106,1604.271,17337.502,4473.722,1376.123,197.708,3840.894,201964.67,217681.22,13376.815,823.522,13636.812,29752.396,5143.597,4191.872,5414.427,2118.766,3658.161,1009.631,250.248,3990.052
19.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,254807.58,262755.25,9985.551,585.046,15970.101,42207.87,8926.123,4268.598,4438.188,1660.724,1120.695,1646.116,17651.35,4424.249,1511.58,508.491,4054.627,244873.2,260988.3,10852.83,1159.552,15557.176,44072.473,6959.109,4189.542,5094.718,2255.606,5263.973,2163.617,511.623,4326.169
21.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,248127.17,281701.06,6200.16,820.953,53.633,1417.026,6958.464,3030.139,4849.782,1683.827,1168.768,6.664,7281.292,5054.335,1469.387,417.737,4382.484,238569.47,272101.88,10426.358,1095.733,81.889,300.665,6683.32,3495.68,4004.756,1911.867,3340.275,1523.551,221.331,3756.037
34.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,218225.12,236859.77,15900.952,1317.079,1968.007,10517.165,7738.846,3159.341,3296.144,1040.195,1529.209,246.889,12780.424,4100.272,1067.847,0.0,4316.732,215729.55,231290.95,18085.982,1325.545,1547.013,2084.08,6293.666,3678.176,4896.809,1894.307,4624.891,1384.654,300.894,3781.754
39.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,249931.45,258183.16,11846.19,608.296,16713.197,38684.707,9665.346,4210.576,4889.558,1735.689,747.915,2028.162,21398.822,4098.913,1440.039,410.923,4986.558,248827.83,258058.56,12034.995,725.751,19037.986,39442.91,8052.522,4176.476,5520.214,2195.758,4318.13,1352.928,109.748,4256.79
