,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,184965.38,213995.42,3788.152,56.737,41.253,135.01,0.0,26.977,0.0,0.0,0.0,9.959,0.0,106.575,22.228,0.0,0.0,140290.06,203173.98,62.14,1.244,5.965,328.72,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,200723.73,242257.03,13008.428,1319.267,66.453,1.728,6308.004,2081.325,1087.62,0.0,105.079,0.0,2530.137,4051.004,11.442,0.656,571.016,177943.1,225468.8,9472.532,206.865,3.579,1.146,4541.364,1044.407,165.927,0.0,302.088,0.0,0.0,63.368
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,161100.67,201430.77,11941.73,1718.193,0.905,6.597,595.532,53.769,62.983,0.0,24.031,0.0,7.897,2167.551,356.091,7.415,78.921,160364.88,207396.12,13959.891,1000.099,3.187,97.379,2724.777,310.5,63.963,0.328,1715.894,295.28,0.0,137.127
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,183473.33,223788.17,9653.663,764.153,13330.937,40146.957,5951.836,3044.088,2557.724,272.459,575.908,1300.699,19703.477,3524.531,595.544,497.842,2758.18,182564.97,225433.88,9779.82,1046.573,14324.29,42199.41,5484.566,2639.476,2770.914,87.267,4396.13,1055.69,211.338,3079.54
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,165442.4,206171.2,2834.461,110.189,3714.183,15370.204,2284.241,1110.149,737.478,4.599,100.709,0.0,6911.638,432.62,0.0,52.881,14.898,168053.3,210412.52,4586.317,373.175,8029.218,24727.857,7717.502,2709.842,3569.219,375.227,2089.48,108.014,328.73,625.035
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,227579.52,248394.42,19087.457,1008.987,7.581,2.068,2890.85,3781.461,2414.187,0.0,123.349,1.566,129.425,3736.893,418.571,112.541,563.561,216774.2,274625.84,19780.06,774.004,4.373,48.266,2279.75,3062.558,2078.315,7.339,2042.008,40.486,101.337,34.568
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,199905.55,239593.25,13492.713,938.176,14229.351,40518.184,6446.486,3047.652,3629.645,270.581,652.807,1919.871,20313.215,4653.334,898.913,358.691,2689.151,190414.19,230454.98,14231.175,1106.335,12066.343,33503.81,5162.782,2853.118,4010.432,757.432,4495.818,819.624,245.497,3373.415
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,240638.89,283391.0,11337.124,1147.918,13952.897,34811.785,8640.136,3320.402,2445.792,391.689,827.623,1016.598,19590.15,5287.919,1534.124,481.811,3322.947,236975.52,275514.5,10976.914,1167.77,16483.676,47771.95,8592.88,3030.614,2627.641,249.671,4105.128,1197.085,52.889,3302.666
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,215904.89,279984.06,5778.909,1422.124,0.0,0.0,6549.775,2691.872,3073.036,349.976,26.35,0.0,1533.232,4664.98,905.723,466.711,500.31,214602.73,277234.88,9587.906,1131.954,0.127,3.689,7826.466,2993.47,1562.37,54.748,3382.776,787.149,320.322,399.741
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,197431.25,239143.39,14306.35,1386.508,199.748,2600.164,6708.432,2119.315,1102.028,3.001,642.588,109.486,10271.974,3741.645,285.174,2.558,2413.708,193293.89,239035.77,16261.106,1511.992,202.388,464.214,5591.38,2317.339,1242.026,0.0,4341.02,798.72,98.336,2002.171
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_cycle_4.nii,223367.83,264939.1,13024.754,889.216,16788.18,45754.535,7591.192,3768.806,3679.755,463.279,1026.9,2799.185,23599.332,4324.052,1064.038,373.001,3703.748,221561.98,265811.4,13065.271,934.222,16102.979,43724.105,7860.702,3617.245,2143.004,78.546,3695.254,682.484,241.381,3049.202
