,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,163470.28,201982.8,15420.737,1216.364,2680.339,11524.102,4002.638,1675.138,761.442,28.595,377.324,525.955,7877.639,3111.832,559.359,160.388,870.125,176243.05,217544.2,8701.032,1152.538,5014.931,20273.318,3005.144,1512.893,287.694,0.277,3980.196,343.276,227.928,2555.072
03.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,208943.56,248058.94,17493.154,1385.505,14.035,665.688,5864.828,3686.016,2618.347,517.484,852.748,0.0,1848.471,3969.792,986.608,84.598,2012.129,204562.42,243102.62,14082.102,1262.683,16.18,611.149,4246.692,3852.853,2457.312,152.032,2964.513,502.62,140.744,1242.678
05.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,190754.1,233052.27,19884.479,1787.372,19.913,730.185,4254.586,3060.073,2778.18,946.218,1316.672,0.0,5292.495,3627.068,783.697,416.174,2706.172,179861.88,229531.78,19510.418,1637.866,32.362,1096.033,4227.982,2957.072,2641.758,452.129,3517.779,563.806,49.396,2038.132
12.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,192663.89,244743.52,7360.78,610.293,13568.043,51827.297,5479.138,4528.532,4981.497,1096.18,408.492,755.532,17805.77,4715.047,1738.74,815.636,3404.738,197059.81,241650.6,7403.028,589.016,15221.406,52313.688,6116.44,4224.542,5192.159,1685.042,4461.713,1661.472,650.802,4052.687
13.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,196728.61,227753.84,5376.122,643.984,11150.194,39482.84,4976.936,3027.718,4335.936,865.247,362.373,713.674,7842.886,3717.09,1094.922,209.301,319.731,185279.98,220191.25,4450.89,623.531,12122.866,42248.33,5106.976,3720.402,5656.613,1473.754,3858.584,1375.292,634.43,2179.858
17.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,256283.69,291290.44,21991.803,994.751,124.675,1479.044,6869.622,4116.64,6059.122,1219.717,449.227,4.611,1841.425,4979.762,1477.712,778.333,3322.333,249475.75,301808.1,17740.016,966.448,130.405,525.873,6349.172,4252.702,4885.625,1100.28,4878.492,837.9,325.191,1415.945
18.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,199289.19,249303.66,17419.34,879.012,12402.137,40589.914,6519.414,4988.226,5584.56,997.462,721.53,972.866,12325.827,4655.528,1564.885,621.379,4338.222,193604.88,236149.38,12372.062,826.002,7270.304,29721.523,6026.371,5259.832,5779.093,1466.608,4710.004,1784.931,605.316,3285.248
19.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,252801.3,289919.22,9342.98,757.882,16438.455,54307.38,7549.09,4993.412,5661.968,1609.518,908.096,765.944,13425.378,5111.066,2060.737,877.582,4252.472,244365.03,286695.97,9612.661,877.138,13906.523,46523.95,6455.678,4784.491,5166.188,1708.927,5652.316,2223.166,1126.35,4122.893
21.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,240624.45,314374.84,5622.497,944.632,51.294,2956.062,5358.97,3752.286,6609.908,1196.124,626.119,16.064,3463.185,5082.614,1640.307,919.366,2041.238,238065.6,305752.5,9151.46,709.66,160.6,715.703,6096.696,4840.769,5682.337,1352.608,5119.913,1737.528,779.048,1607.82
34.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,200213.02,253898.0,18103.828,1264.414,158.425,3495.13,6689.539,4082.732,5296.698,1625.082,1133.013,32.877,7578.178,4620.806,1515.302,596.293,3949.268,200743.28,256392.81,15288.432,1187.112,895.018,13174.4,8022.762,3648.523,4796.691,552.635,4656.638,1877.371,604.759,3038.464
39.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,237034.89,284263.25,12369.146,665.376,16541.238,52169.04,8218.776,4662.044,6231.016,1144.335,960.134,1447.732,15946.634,4746.678,1689.66,800.72,5253.632,235011.45,285360.44,11180.929,715.29,13763.562,47952.207,7108.971,4588.985,5700.136,1529.587,4786.36,1820.168,815.793,4350.474
