,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,169513.48,205774.14,17831.932,1296.754,7070.95,23530.379,5136.252,2593.629,3427.627,658.087,782.375,1280.284,9631.763,3908.898,708.98,158.115,2544.908,177657.03,203895.31,17739.785,1400.149,8344.127,31720.342,3653.322,1517.713,1609.84,205.514,4138.201,1144.035,147.452,3978.031
03.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,212868.25,233035.53,19806.854,1337.589,4.41,85.865,5206.522,4045.801,3476.575,499.29,1656.506,0.0,4108.852,3812.36,1122.336,190.015,1559.762,208129.61,231912.75,15676.758,1515.246,0.33,17.487,5612.094,4256.64,3591.201,435.597,3820.897,915.992,318.391,1863.839
05.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,200172.44,237105.14,20594.486,1921.278,752.394,3092.634,5479.496,2610.201,4729.612,761.806,1838.407,0.563,7709.657,3468.148,749.643,338.306,2334.703,192521.98,235543.38,19007.21,1663.404,110.571,2254.627,6292.538,3231.094,3746.81,578.666,3560.666,293.538,270.576,1769.956
12.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,199169.62,238128.31,7571.542,576.306,13929.835,59685.574,5302.236,4325.546,5623.142,1637.13,534.96,968.383,18460.273,4995.304,1694.657,717.2,3483.943,200432.97,237740.36,7852.312,497.82,14210.719,49773.91,6137.808,4950.314,5563.994,1760.368,4944.844,1656.839,601.078,3683.105
13.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,203028.11,220774.6,6297.558,539.299,16595.713,47456.742,6695.334,3788.143,5085.928,1115.512,432.614,1511.307,10561.537,3904.14,1209.269,583.463,2653.9,192494.94,212119.66,5122.531,384.846,14868.375,40235.684,5131.665,4023.653,5274.224,1473.347,3803.602,1594.363,590.529,2740.732
17.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,268394.88,303459.38,23928.814,966.168,688.507,8408.24,6872.316,4023.354,6438.77,1717.761,589.247,0.0,1273.18,4993.864,1603.325,657.525,2013.634,253884.42,302796.62,21502.84,909.108,144.453,2756.94,8247.918,4193.529,5308.351,781.486,4979.998,742.02,491.437,2211.923
18.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,205961.31,245030.11,17875.691,766.759,15934.896,55305.69,8080.969,4828.493,6635.398,1511.435,866.95,1830.34,17007.332,4988.862,1728.789,566.66,3844.626,200191.69,232845.48,12327.285,678.386,14486.202,47662.703,6994.154,5491.894,6125.2,1737.049,4989.524,1859.604,821.036,3909.127
19.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,260160.98,288906.66,9699.654,560.275,19120.348,56653.1,7867.007,4712.805,5938.831,1909.792,898.788,990.933,17129.28,5115.717,2004.127,873.829,4039.766,248643.02,283781.0,10470.646,780.969,18271.416,55984.848,7065.936,5015.708,5816.44,2165.054,5839.026,2443.378,1088.834,4217.724
21.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,248022.95,312352.62,6961.524,702.355,44.542,2978.995,7017.781,3795.869,6404.276,1452.139,966.807,22.422,5438.898,4553.072,1671.162,864.518,2995.662,247617.58,304272.1,9335.952,605.145,781.433,5591.146,7260.756,4807.344,5888.265,1151.245,5218.901,1932.395,852.604,2155.277
34.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,206513.58,250225.16,18727.086,1345.927,7182.573,25337.111,8026.431,3794.932,5422.834,980.47,1217.231,485.003,10350.561,3909.42,1503.458,586.402,3337.525,207183.23,243906.86,15472.673,1118.328,10097.888,38694.523,7771.218,4306.12,5545.088,1154.058,5329.374,1964.244,556.972,3800.435
39.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_fcut_2.nii,241918.12,280545.06,13522.277,534.783,18709.285,51335.047,9301.751,4238.604,5749.95,729.238,1032.759,1365.647,15202.085,4470.488,1871.423,723.884,4775.31,235266.34,280910.22,12021.953,702.062,17051.07,49852.785,8308.15,5165.131,6233.083,1292.603,5123.544,1984.212,834.986,4330.012
