,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,191983.66,201296.89,108.845,889.715,1467.357,2776.909,1802.961,0.0,1740.165,293.906,0.0,0.448,4652.472,1659.45,0.0,0.0,33.482,143733.83,182570.38,40.249,167.927,18.718,523.214,297.784,0.292,0.0,0.0,360.323,0.0,0.0,0.0
03.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,215768.89,224890.52,12199.526,1990.258,0.516,17.126,4656.292,2290.102,2994.899,1261.906,663.498,0.0,6072.408,3875.275,418.941,120.805,3838.199,198828.31,225018.94,8647.301,675.93,0.108,4.196,4685.792,958.696,830.465,31.06,1365.514,5.021,0.0,2263.258
05.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,193286.81,203262.19,6618.061,2016.668,0.666,33.911,3110.658,126.266,2372.165,279.117,197.08,0.0,1203.044,2697.489,60.241,0.0,1445.747,182091.72,203865.23,13226.1,1522.3,35.378,401.411,5174.942,1008.69,2308.477,558.159,3369.868,80.749,0.0,695.317
12.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,197576.56,210763.03,8402.929,764.906,9987.344,25102.742,5100.92,2468.715,2789.652,415.951,364.278,323.06,16823.766,4009.964,567.671,37.309,3315.683,196544.66,216619.33,9099.48,1006.84,9246.551,22164.99,4725.092,2514.134,3852.014,1042.085,3902.44,812.294,0.0,2858.937
13.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,179006.31,200120.62,5984.554,1063.964,7182.944,20206.445,6193.878,2052.082,767.369,0.0,330.743,552.458,14096.72,3123.685,119.962,9.462,2541.596,172002.89,202147.69,5968.212,770.9,11229.097,26695.197,4627.696,3410.716,3114.145,624.629,3175.554,243.655,1.899,2449.078
17.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,280390.72,257790.28,11523.087,1548.106,12.586,112.086,5098.746,2135.934,2131.321,936.69,206.786,0.0,1879.416,4246.848,497.411,58.74,2306.22,248830.23,261837.47,7971.269,1572.334,10.944,83.222,3685.712,3165.658,3620.597,1131.625,2754.561,617.96,0.0,965.851
18.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,226211.47,238637.38,6492.56,903.342,3720.639,6184.54,5601.998,2640.206,5134.986,1578.346,338.84,308.488,16063.571,3819.59,945.478,115.921,3411.991,201085.89,215847.11,9913.437,935.454,7105.413,17803.422,3309.465,3074.338,5685.798,1753.914,3459.741,853.837,169.665,2790.974
19.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,253138.62,255127.02,9764.797,943.329,10498.672,27836.729,7124.774,3453.602,4031.722,1420.427,894.647,42.866,15102.24,4617.379,1245.731,316.736,3327.418,238257.89,252009.06,11365.877,1193.04,11541.883,32877.777,5860.153,3626.815,4933.468,1661.777,5457.686,1835.97,362.83,3844.964
21.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,241259.62,269060.53,6127.254,1267.131,30.975,1545.075,6058.92,2113.787,3930.574,1013.84,102.418,0.283,1136.918,4953.468,1475.647,72.133,1858.802,233267.14,260433.84,10314.492,1179.36,2.29,46.539,5485.26,3295.248,2847.291,1417.131,3070.908,1005.692,86.916,679.804
34.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,214669.61,224520.7,12079.092,1660.003,26.684,773.131,5619.297,2181.838,2226.31,694.379,790.944,5.664,6694.784,4007.662,388.417,10.511,3001.604,210550.69,218870.44,12320.75,1404.567,5.871,67.057,4064.354,3146.131,3727.113,1210.655,4333.898,554.222,111.585,3149.364
39.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_fcut_2.nii,247968.98,249273.64,11333.705,1066.394,15246.308,34360.586,8968.443,3805.455,3732.664,693.278,467.768,1028.021,19745.305,4539.88,740.077,0.0,4298.324,244914.81,250525.31,11457.994,1000.322,15186.752,32036.217,7691.388,3676.338,5336.398,1237.13,3665.502,954.488,45.962,3587.967
