,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,243599.98,235447.6,20904.412,785.272,17549.4,55907.086,7020.224,3479.096,3172.115,1381.069,980.931,2496.171,19536.838,3575.864,1236.318,441.188,3812.724,239903.6,223888.17,11262.192,440.905,14507.322,49518.34,5471.64,1139.909,2627.125,922.556,3869.61,970.255,300.726,3309.625
03.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,235047.66,235409.66,23550.102,738.081,3465.266,25794.55,7734.704,4225.019,3965.702,1768.684,2329.729,20.788,10388.901,4282.774,1297.471,518.82,4326.658,220562.69,240085.72,22048.186,171.182,737.827,6609.897,6452.449,4148.214,4527.998,1559.325,3909.698,1239.226,502.252,4203.703
05.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,216072.08,230579.05,29414.49,1687.642,1407.342,25711.043,5139.249,2768.897,3523.468,1128.216,1617.028,632.356,17659.416,3437.058,765.696,258.106,3295.302,203859.92,215515.23,26814.904,2189.984,7236.904,32273.012,5684.292,2884.028,4308.136,1040.918,3152.634,1203.384,410.204,3036.1
12.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,205584.42,217816.7,9939.73,184.5,12722.426,46704.31,7550.652,3355.137,3591.435,1388.283,541.759,1545.831,20325.37,3548.401,1267.231,541.247,4259.621,200233.81,218670.72,9965.882,529.632,10724.276,40461.016,6570.638,3916.281,4234.232,1576.682,4213.734,1502.545,499.904,4155.662
13.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,193410.66,214374.23,6127.878,357.353,12520.936,41775.016,8167.655,3087.026,3705.171,1198.775,668.559,1737.25,18448.377,3449.797,1131.819,469.769,3868.533,182503.28,212774.23,5129.637,432.049,11794.964,39092.273,6569.249,3490.356,5117.362,1407.246,3285.572,1337.529,748.191,3332.978
17.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,287297.88,278208.47,30395.08,449.19,8176.956,31786.955,7939.152,4020.346,3700.84,1526.162,1535.935,311.08,13749.133,4116.27,1632.182,595.419,3969.361,277531.0,287262.06,29703.354,880.096,4573.542,19541.498,6269.928,4106.884,4941.432,1616.396,3723.186,1313.029,455.537,3405.181
18.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,226432.94,230163.88,22097.469,278.803,15650.081,47097.586,7322.841,3968.071,4747.922,1857.553,937.12,1951.102,20472.56,3892.73,1626.04,506.86,4050.115,207771.61,218759.52,18102.355,486.438,13169.313,44813.7,6166.041,3941.392,5019.677,1959.256,3558.691,1431.906,553.659,3677.209
19.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,266154.4,265637.78,10881.852,371.764,13313.229,50530.84,9247.49,3959.945,4663.914,2008.978,1639.657,983.902,19820.104,3924.626,1879.482,745.849,4494.804,252706.53,260644.22,11970.037,489.926,12596.806,50141.004,7714.358,3892.224,5083.647,2028.612,4640.993,2115.955,591.287,4526.27
21.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,257925.47,284408.75,6468.631,631.539,10902.999,50112.992,8141.966,2948.108,4968.262,1478.289,890.719,451.574,13887.528,4749.127,1861.537,634.894,4427.42,245433.12,270846.6,11465.178,407.723,9043.492,47343.574,7117.628,3923.692,4319.242,1601.18,3653.523,1666.09,615.998,3749.744
34.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,221605.98,236144.73,22626.68,623.95,12534.855,51281.695,7970.32,3635.938,3710.32,1800.09,1340.974,658.374,19205.947,3577.218,1319.175,403.666,4347.782,219357.78,230932.98,21861.97,587.633,10598.682,56787.27,6900.059,3801.185,4832.349,1576.929,4544.768,1597.147,564.747,4242.668
39.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_fcut_2.nii,263101.28,261442.06,12420.196,322.605,14455.92,46633.934,9590.462,4317.424,5330.391,1842.716,882.185,2541.704,23383.162,4124.615,1729.228,725.461,5137.524,256204.83,260907.17,13120.876,345.526,16128.286,46316.59,8600.678,4535.05,5858.127,1967.731,3905.289,1694.532,671.465,4305.07
