,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,228175.36,259188.31,14940.337,211.862,7863.117,58900.285,2995.156,1719.321,1264.127,306.181,0.919,0.0,3733.016,2221.912,175.835,0.55,927.333,206683.4,259919.53,5251.314,120.99,3008.191,40892.28,6.029,21.113,35.931,6.056,7.314,0.0,0.0,16.428
03.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,219881.27,246787.4,22345.914,1155.252,986.827,10173.936,7273.666,3526.933,2690.497,1069.219,2219.032,0.0,11945.44,4523.942,1324.098,624.867,3596.864,203791.73,231320.98,19679.895,928.117,289.733,2836.098,7094.38,3492.973,2974.396,964.847,3123.411,574.631,640.798,3155.324
05.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,205907.58,230397.16,26094.562,2338.481,2605.156,26732.066,6185.34,4088.864,4134.214,1564.778,1646.606,510.049,16030.765,2620.973,761.559,466.725,2950.306,196725.78,221033.7,21983.246,2512.818,4280.943,27706.52,5160.364,3096.561,5080.484,1249.791,3146.074,1427.308,453.893,3092.644
12.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,190984.88,228164.03,10560.895,364.248,12433.339,50897.965,6859.546,3102.772,3650.323,1105.985,654.708,1618.856,20962.69,3312.398,1356.956,548.373,3637.506,191898.47,227416.44,10409.221,547.553,12990.118,49660.477,5360.646,3576.967,5102.792,1358.85,3522.842,1611.089,676.465,3415.306
13.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,188345.2,216843.11,5663.66,202.335,13157.711,53237.566,5392.594,3307.306,3026.884,825.463,570.912,2331.939,19121.332,2920.344,1213.817,531.961,2620.651,178316.48,208825.92,5365.141,179.562,11478.737,47336.67,6376.316,3093.892,4637.239,1239.39,3123.938,1595.242,937.971,3404.414
17.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,264662.0,287072.28,31650.1,482.411,2004.847,19794.213,8290.982,3545.411,4491.296,1628.905,1567.529,10.561,10847.247,4601.298,1684.144,550.799,3674.459,264970.03,294286.25,26021.143,1424.648,476.038,10806.392,6871.222,4167.608,5384.994,1877.723,3488.7,1325.237,300.803,3048.554
18.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,212165.23,235139.94,21112.297,441.311,14589.567,55572.742,7382.648,3060.501,4951.874,2052.679,1063.958,1778.072,22743.12,3888.018,1814.705,690.262,3616.048,198725.22,227446.47,16560.002,629.031,12830.655,51862.45,6131.261,2845.385,5220.032,1180.912,4000.536,1819.428,669.298,3771.964
19.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,249271.58,284885.22,12281.151,385.58,15030.936,59799.367,10094.559,3738.9,3487.644,1053.065,1543.446,1497.207,23099.064,3933.176,1907.383,758.243,4030.27,247258.94,279352.3,11614.45,609.61,14558.743,54596.895,8493.385,3073.257,5088.455,1487.141,4074.606,2403.999,813.463,4972.01
21.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,245958.45,291226.16,6952.008,705.148,7824.127,42414.688,7573.706,2980.571,3975.068,1402.89,983.832,0.0,8875.175,4143.59,1523.16,744.358,3952.264,237794.38,286459.6,10991.118,408.7,3566.773,39665.254,7355.075,3626.371,4239.692,1068.598,3918.536,1712.601,763.338,3521.783
34.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,210140.98,244633.55,19363.154,822.34,11146.654,53846.586,9933.724,2955.705,3376.706,1401.032,1463.771,67.15,13038.88,3436.97,1373.063,279.586,3540.014,203557.3,247584.56,22079.584,1209.048,6641.912,51205.203,6755.64,3098.344,4016.222,1134.626,4167.88,2057.561,472.66,3832.903
39.nii_SR_trainedwithnoise_3D_newdataaug_cycle_2.nii,240681.39,268617.0,16250.342,395.304,16429.785,56360.06,8479.479,3438.698,4049.931,1711.823,1125.17,2775.18,25025.32,3623.367,1761.568,719.834,4146.69,237347.34,262149.66,14497.135,375.51,15362.962,54185.79,8036.508,3563.937,4909.768,1137.47,3937.362,1922.57,699.708,4159.67
