,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,242476.19,269255.06,9196.849,676.814,8587.346,61235.355,1658.392,730.402,1511.927,8.241,4.663,11.38,1010.678,2562.763,153.744,4.013,56.023,237106.58,278216.38,5814.156,212.156,885.351,13269.963,4.01,139.05,1.579,8.521,180.868,0.0,0.0,0.467
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,236855.66,259053.45,18603.182,536.294,2696.4,17557.549,7919.575,2737.239,3279.401,1439.431,1108.514,0.472,10408.856,3787.185,1337.839,502.061,2688.989,225829.19,249097.97,18631.988,85.821,129.489,2945.144,7777.373,3252.64,2511.752,173.786,1931.454,46.623,244.307,3110.476
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,204211.64,233174.45,26803.627,823.221,1212.738,24160.363,6514.666,4027.866,4447.404,1515.49,1327.455,116.01,11842.337,3089.111,841.064,583.59,3455.969,198785.19,220957.61,21064.05,663.22,1382.387,23386.668,6469.28,2582.658,3917.546,757.381,3781.96,1065.313,456.139,3333.501
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,209290.23,229303.98,8609.948,385.587,14785.115,52954.82,7831.734,3536.482,3488.353,1709.521,531.172,1118.208,20832.846,3168.239,1184.465,797.7,3437.301,205688.75,233796.86,9290.71,722.658,16452.316,51367.684,6010.846,3269.65,5278.26,1327.318,3770.37,1850.796,881.441,4101.52
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,204156.75,224989.34,4798.314,289.117,16022.318,56357.8,6188.99,2158.261,1740.144,446.413,277.76,1764.616,19636.307,2612.058,736.98,301.392,2453.582,189316.31,216091.3,5218.078,303.018,13374.566,47752.348,5733.899,2793.132,5009.618,1103.463,3152.695,1217.913,760.804,3059.562
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,271669.1,290950.7,32059.342,250.412,365.386,6782.092,6938.528,3476.956,4166.471,1575.649,1609.13,0.0,8883.321,3546.968,947.754,345.695,3787.854,265980.2,300163.16,31263.945,1196.785,274.281,10901.342,6579.24,3777.67,4981.922,1417.084,3327.762,1203.94,467.985,3464.241
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,223994.55,239791.23,14442.108,399.382,17496.076,59578.52,7864.72,3574.399,4186.532,1702.352,902.133,1474.339,23368.553,3796.772,2065.419,637.034,3847.923,210278.73,232183.45,13760.051,577.065,15612.778,52066.03,6399.28,3446.724,5231.086,1195.0,3830.672,1703.138,674.415,3925.67
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,265776.56,286156.3,9786.101,431.957,20419.79,65553.32,10750.056,3747.166,3885.552,1549.165,710.346,1226.338,24411.969,3853.715,1511.055,744.981,3868.335,267987.66,281361.47,10394.43,546.842,19146.805,59550.03,8201.934,3222.21,4940.645,1110.972,4638.818,2438.494,770.323,4331.08
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,255515.39,292855.66,6090.388,438.266,5295.597,45274.785,8599.863,3414.248,4839.031,1788.582,936.804,2.828,7911.097,4107.15,1670.732,802.873,4049.833,247930.48,288806.6,10001.073,345.179,1515.8,24109.729,8055.224,3461.763,5058.284,1291.306,3523.857,1861.478,794.591,3979.97
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,217949.88,244345.97,20569.244,867.032,15761.177,56549.066,8932.971,3337.96,3348.13,1399.901,1104.171,1030.48,16045.987,3585.615,1419.366,394.267,3548.116,217182.78,253619.28,20192.861,897.104,13899.054,52475.055,7875.782,3178.098,4402.148,893.499,4417.72,1735.773,481.069,4004.512
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_cycle_4.nii,256795.17,268405.75,13364.883,346.165,19241.863,62425.62,10039.001,3381.968,4864.701,1572.158,710.22,2022.945,25506.338,3671.648,1685.28,819.172,3917.869,250784.86,270502.03,12861.026,481.736,16820.3,57050.113,8139.858,3533.369,5747.123,1407.851,4193.732,1879.384,883.413,4872.481
