,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,178147.95,212557.4,18785.117,1608.137,13149.062,51112.953,6489.034,2205.19,2406.109,1055.763,790.957,267.883,13853.223,2697.816,967.094,372.691,3021.768,175977.61,205836.22,22002.68,274.895,8132.92,48661.66,4011.846,2285.379,2156.232,339.462,3908.842,1223.72,344.917,2699.676
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,225831.52,248266.1,18076.242,462.253,1811.229,33492.52,9181.849,4361.966,3644.544,1325.966,1769.633,0.816,6156.585,2914.916,1465.034,890.344,3872.095,216258.39,235491.03,15117.822,88.517,1978.26,29739.727,6450.614,3687.724,3515.02,849.598,1777.056,969.367,661.486,2986.922
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,207592.8,241253.19,23896.852,704.335,1359.456,12280.918,7019.164,3416.149,3068.082,1374.486,1970.628,1.425,8950.481,2674.334,554.903,583.636,3344.757,213845.36,233738.5,21246.918,881.575,813.038,28558.686,6208.161,2435.638,4300.514,783.671,4244.546,1591.312,580.259,3593.749
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,207167.66,243615.1,6661.735,172.154,16809.086,63200.77,7568.994,4216.846,3599.89,1714.241,570.902,558.056,20673.842,3857.094,1565.018,750.819,4132.552,213072.38,238864.23,6765.954,337.619,11976.056,59416.58,6471.721,3588.464,4495.596,808.77,4068.718,1551.137,827.212,4163.07
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,209074.98,227056.78,4551.638,271.082,16561.336,56951.246,8029.994,3826.45,4299.21,1594.725,427.188,853.436,19407.258,3573.693,1833.059,794.601,3468.698,200521.23,218207.38,3961.438,339.518,11952.683,50805.613,6270.378,3188.149,4651.982,942.784,3419.301,1856.623,710.178,3547.888
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,291470.03,319111.94,24745.547,327.512,759.541,26977.678,10935.193,4419.123,5059.679,1932.634,835.099,0.0,10483.324,3743.932,1408.877,717.554,4033.738,289535.06,315205.1,25182.004,221.98,762.564,18357.695,7800.33,3371.842,3860.15,883.367,3901.962,1256.743,611.854,4098.436
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,211535.38,244792.16,17488.695,302.161,15406.021,61671.426,7769.151,4350.015,4505.196,1723.904,693.432,159.371,19019.252,3446.158,1516.442,574.083,3570.156,211527.53,234703.11,11883.9,585.997,12016.787,55800.926,6497.3,4688.388,4786.971,1442.192,4013.22,1363.276,859.415,3551.947
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,273695.84,287572.7,8398.294,325.404,18254.604,67856.43,9191.728,4501.963,4651.81,1762.78,774.846,751.072,14831.02,4547.695,2192.978,923.146,4524.678,265680.12,279705.5,9090.184,607.268,15040.278,63339.086,8683.823,3459.876,4931.268,1219.259,5113.451,2345.434,1046.275,4302.914
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,262287.9,314134.16,5601.216,652.538,7888.19,52551.38,8594.683,3796.445,5860.154,1798.208,847.454,81.054,12248.132,4603.61,2424.945,825.533,3840.294,257966.03,299689.03,8218.76,519.807,7795.041,45344.34,6695.565,4062.298,5397.846,1500.243,4745.37,1986.062,941.707,4311.056
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,214676.22,240042.19,18472.854,456.522,5502.415,40285.46,9023.597,4147.144,4119.342,1721.483,973.614,24.218,7209.639,3646.664,1341.827,482.646,3600.765,217176.83,251846.98,14843.828,553.626,6876.001,49018.824,7223.894,3615.265,4521.726,845.281,4442.58,1424.355,554.685,3781.733
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_new_fcut_2.nii,257458.94,284709.75,12136.309,265.985,17752.043,62422.074,10581.759,4100.13,5726.283,1869.116,818.138,1828.557,24166.822,4042.46,1842.829,901.024,4840.952,257303.69,276104.0,10224.044,490.055,15551.524,62175.145,8095.292,3812.328,5220.116,1272.642,4517.612,1905.296,931.394,4708.056
