,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,178248.75,201084.9,19941.682,1341.999,15471.418,54581.863,6654.405,2548.977,2366.318,915.985,777.629,1621.06,17621.766,3466.699,866.651,370.387,3534.368,180398.6,204587.83,22722.543,893.935,10837.446,48508.094,4646.566,2063.256,2422.844,357.3,3086.844,1491.948,366.208,2783.671
03.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,222099.34,234653.72,20414.807,1624.592,10007.673,39800.06,7326.214,4209.305,4638.654,1569.752,2347.812,302.429,15400.299,3434.238,1509.118,765.274,3928.078,215347.95,235002.47,16728.293,929.054,8946.582,41493.145,6653.653,4156.348,5269.611,1159.331,3787.788,1432.811,625.706,4165.011
05.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,213560.48,235226.6,25446.924,1451.148,7844.588,44003.258,6472.76,3521.67,3995.756,1583.904,2283.513,662.935,18881.96,3343.771,972.275,708.179,3194.893,209346.58,222112.8,21615.545,1766.931,8508.679,35878.07,6041.326,2553.737,4178.664,944.019,3111.995,1077.158,490.631,3232.456
12.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,206783.69,239723.83,7691.158,294.14,15143.64,65846.695,7123.043,4489.3,5396.404,1915.2,487.41,814.714,22797.29,4295.158,1794.314,900.343,4084.05,209892.67,237719.17,8105.276,399.836,14309.087,61724.047,6505.196,4318.524,5582.074,1492.947,4109.195,1852.374,817.895,3977.882
13.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,202944.05,225101.12,5785.795,299.367,17418.055,58502.797,7498.859,3814.302,5625.502,1877.831,565.323,1735.689,19805.514,3828.426,1915.537,914.399,3607.761,198580.94,216436.16,5125.506,362.941,14969.492,52482.5,6006.936,3389.582,5839.788,1559.998,4063.556,1903.731,751.542,3404.84
17.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,287613.72,301626.16,25778.96,437.194,8355.136,33018.617,10281.912,3759.988,5668.777,1876.218,1303.67,34.166,14104.65,4452.237,1602.223,698.06,4294.292,277462.97,306121.44,25977.62,641.568,1609.138,24523.965,7814.758,3426.916,5809.194,1527.496,4403.198,1753.178,682.209,4013.489
18.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,213978.25,240622.42,18496.373,357.273,16166.056,65991.945,8720.383,4395.977,5810.69,1945.377,984.867,1641.89,23809.783,4247.36,1919.383,660.306,3866.75,208917.36,229591.78,12677.793,555.564,14133.575,59298.336,6937.774,4641.35,5850.872,1721.508,4485.125,1906.018,855.887,3842.836
19.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,267596.75,282857.12,9471.442,378.1,18014.96,67321.71,9521.13,4482.834,5763.549,2128.03,921.559,1161.776,22554.152,4692.536,2408.463,838.06,4334.42,260731.39,273344.7,10405.232,620.559,16793.932,64415.277,8090.832,4190.674,5946.146,2177.89,5068.64,2705.97,1088.852,4429.614
21.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,261083.28,313141.7,6602.848,350.197,8228.838,45622.035,7423.112,4073.27,6076.174,1828.787,1049.743,240.902,16144.09,4711.976,2111.847,963.976,3856.372,256349.44,299994.97,9797.658,514.607,10967.834,53179.285,7017.538,4239.538,6119.014,1784.602,4207.02,2048.076,934.801,3637.068
34.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,212052.0,237077.3,19895.924,874.846,16300.3,60692.406,8515.199,3754.589,5135.044,1656.858,1239.146,640.315,18567.053,3792.643,1579.86,657.58,4204.094,215039.55,238505.64,16651.08,853.668,12661.715,64548.215,7608.882,3651.433,5943.432,1583.302,4772.348,2000.912,659.177,4419.106
39.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_fcut_2.nii,253662.86,276175.12,13035.193,293.623,18163.74,65032.535,9322.299,4220.6,6231.158,1927.446,1064.132,2024.11,25692.758,4270.656,1946.296,870.018,5151.205,250195.12,269216.12,12479.572,516.303,18231.799,65041.613,7942.39,4083.875,6638.168,1857.69,4785.144,2474.11,879.864,4975.943
