,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,247742.23,259960.95,17914.236,690.894,12096.818,55611.355,6601.495,2459.126,2864.566,983.438,17.57,0.0,6517.3,2681.903,292.275,7.589,2426.168,237242.58,235441.1,10950.225,579.243,598.594,15326.781,2237.796,619.186,530.551,6.418,986.627,0.382,0.0,868.165
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,241347.72,264335.34,18416.646,201.185,92.891,5873.004,8604.692,2923.38,1918.086,487.393,1383.303,0.0,6555.066,2005.238,345.04,75.36,3498.412,219900.14,234574.5,20279.871,767.54,54.289,1591.204,7664.983,3531.761,3315.964,529.0,3103.276,374.576,409.643,3436.417
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,213654.2,231539.48,26082.432,711.56,714.19,32088.746,5617.18,2918.324,3256.49,904.181,902.453,3.399,4759.781,2639.968,323.606,262.838,2911.757,202027.7,221005.25,24297.303,1527.78,950.974,20329.828,6954.604,2592.106,4734.432,1343.404,3005.716,585.898,598.426,2465.492
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,210998.88,225569.95,9313.24,297.398,15112.82,49282.42,8026.62,3076.006,3609.346,1443.088,499.953,1280.871,21097.637,3483.538,1412.65,641.652,3580.86,201328.47,222772.06,9621.169,796.089,14216.303,46190.273,6746.948,3288.868,4961.297,1670.794,3797.162,1505.652,659.287,3590.862
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,197781.28,217582.05,6555.746,290.194,14014.291,46013.996,6642.736,2963.528,3321.726,1166.316,637.706,1424.404,18842.627,3052.672,1184.28,401.425,2937.988,180063.78,213073.75,4910.037,296.347,12717.777,42013.453,5855.964,2968.259,4616.556,1360.047,3397.651,1140.424,857.223,2776.092
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,293127.47,286520.6,27951.557,199.982,555.337,11446.414,8436.9,4313.066,2886.676,1358.658,1155.75,0.0,6414.852,2723.089,0.0,281.227,3148.762,278027.3,284318.88,25727.389,257.376,67.388,1281.753,7782.552,3655.553,3957.676,808.287,3281.147,737.716,362.984,3956.2
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,226244.8,238517.53,18803.615,275.707,16132.118,49393.01,7996.624,3561.982,4363.761,2203.342,940.587,1467.902,20670.902,3589.349,1473.002,520.724,3873.723,207013.33,219137.66,17337.191,560.985,14706.719,43282.977,6613.26,3413.086,4408.004,1601.814,3403.022,1280.1,521.791,3560.536
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,263629.72,268306.03,10983.856,455.277,16941.639,55053.414,11381.293,3594.638,4711.0,2036.434,1690.258,1116.681,20232.71,4151.092,1661.567,779.085,3903.643,245821.83,264051.7,11381.212,636.017,16227.611,53346.54,8323.46,3332.282,4830.628,1672.173,5025.967,2268.344,701.109,3724.661
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,263258.34,290669.97,6061.892,521.466,6972.285,46797.92,9157.159,3075.82,4454.38,1629.608,766.526,34.266,8308.953,4843.182,1767.871,750.268,4261.208,244052.23,272747.1,10921.009,347.266,2484.794,35014.086,7685.876,3634.87,4757.072,1211.024,3429.079,1342.315,669.954,3475.174
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,227580.44,241591.64,21229.42,672.517,8769.15,50409.715,9727.11,3133.862,2841.935,1397.268,1035.244,8.07,12331.703,3266.049,777.41,224.931,3543.087,215618.94,235484.17,21113.637,756.965,3069.657,31377.805,7320.505,3733.549,4055.49,1226.809,3676.362,1232.132,406.964,3118.798
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_fcut_2.nii,265668.9,271767.44,12036.13,391.803,16914.502,51507.773,11762.394,3975.947,4577.08,1746.182,684.063,1849.333,23836.969,3665.636,1535.774,750.996,4303.87,250194.5,265676.38,12749.908,397.499,16091.582,47362.84,9191.563,4023.665,5998.597,1895.167,4105.515,1394.486,713.21,3788.366
