,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,174481.03,189088.78,19383.66,814.973,14378.584,48527.895,5982.669,2765.87,2516.72,968.897,934.033,1485.981,17712.164,2750.254,616.588,476.874,2685.956,175532.98,198014.02,16126.098,1066.486,11902.759,44172.484,4403.754,2432.134,2557.62,616.192,2936.486,1215.294,223.237,2796.504
03.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,228114.8,239235.84,15257.2,817.677,5174.885,35638.414,8526.677,4339.49,4219.456,1513.369,1732.608,30.306,11543.874,3100.384,1405.478,919.46,3531.145,218126.42,230437.92,14368.215,1697.122,5385.368,36185.39,6816.454,3772.735,4641.144,1093.821,2980.298,1662.459,678.89,4429.854
05.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,215700.84,225327.05,19892.145,1234.626,8852.044,44908.434,6686.304,3131.619,3653.881,1377.254,1481.138,478.69,19025.436,2985.026,1192.361,528.35,3431.078,208849.92,216608.45,20088.219,1430.876,8163.754,34373.883,6778.11,2069.39,4515.306,959.737,3374.522,1189.262,523.724,3222.046
12.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,207191.95,231149.47,6207.02,292.743,13871.188,58126.15,8372.414,4350.912,4345.577,1422.698,568.753,935.554,21307.312,3775.69,1576.027,694.141,3790.244,206645.89,229280.5,6843.474,511.374,13478.26,53041.77,6602.072,4055.346,5262.035,1352.636,3737.812,1647.685,664.668,3815.48
13.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,199205.55,225551.3,5437.534,275.528,14661.985,55833.53,6381.408,3655.184,4192.559,1467.131,616.732,1361.021,20236.82,3499.718,1520.73,786.843,3867.497,192119.03,211580.34,4132.148,218.527,13377.69,52117.188,5025.134,3286.391,4837.72,1443.93,3299.932,1563.037,686.241,4136.231
17.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,281974.62,292132.22,22091.164,416.411,5254.619,29626.176,9994.702,4342.894,4809.116,2103.562,976.363,1.513,7867.342,3764.961,1314.304,774.527,4473.99,268076.0,290496.84,20628.506,217.16,585.489,10261.818,8190.671,3649.68,5236.502,1303.373,3170.295,1489.624,645.204,4211.795
18.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,216720.61,232451.88,15185.352,378.19,13271.722,52414.594,9164.353,4396.286,4704.074,1702.557,1035.933,1580.235,21970.693,3617.999,1850.306,650.466,4099.678,207367.47,220518.97,11110.673,561.21,14255.293,49126.594,7205.44,4042.808,4892.727,1646.591,4294.006,1724.539,761.269,4077.179
19.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,264996.16,278516.34,7620.754,616.2,16848.766,64151.12,9542.923,4069.495,5080.568,2027.66,935.066,993.762,25266.895,4496.446,2368.552,899.658,4601.496,255129.92,266466.5,7557.896,756.516,16232.746,60273.547,8237.716,3610.98,5303.59,1908.16,4648.999,2628.43,914.767,4706.284
21.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,258567.5,298523.1,5267.55,267.995,13294.492,53265.406,8206.788,3953.299,5460.284,1741.486,997.742,321.236,18322.66,4438.93,2101.223,809.117,4094.003,253410.81,286256.78,7819.258,472.342,9817.5,50017.805,7602.026,4025.186,5835.052,1978.521,4252.616,1986.439,904.09,4078.489
34.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,216779.75,243216.2,15669.447,969.021,11835.981,51436.047,9513.104,4184.269,3975.398,1363.651,1073.613,363.518,15384.99,3295.874,1423.522,683.89,4199.31,213582.88,236840.42,13360.482,965.613,12401.82,56975.312,7385.496,3699.792,4450.586,1732.54,4229.932,1662.382,625.58,4624.942
39.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_cycle_4.nii,257620.03,273673.62,9088.396,331.516,17037.955,60374.562,9741.383,4472.531,5403.332,1908.318,928.334,1344.838,25067.566,4090.206,1832.91,834.657,5115.207,253058.3,263300.88,9656.82,510.9,15319.138,55838.64,7895.082,4067.141,6160.965,1784.884,4295.884,2116.742,805.353,4955.148
