,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,173975.77,198118.19,20333.266,770.673,15801.375,51992.027,5882.576,2687.524,1683.212,736.396,357.106,1725.283,19096.197,2688.508,656.675,442.083,2328.075,177615.8,212590.92,19294.953,639.115,11265.326,45752.06,4165.325,2464.228,2537.482,109.21,3055.566,1249.351,184.5,2513.196
03.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,231043.64,243266.66,16250.082,565.322,14503.229,52196.88,8317.548,4424.426,4198.658,1629.387,1462.579,503.317,15401.065,2800.704,1204.872,985.281,3386.894,221603.6,242157.69,15759.267,750.054,10393.296,56474.516,7629.608,3964.238,4402.159,989.478,3077.232,1172.896,766.526,4338.176
05.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,212293.8,237051.95,23190.412,1038.97,2856.627,26704.514,6630.54,3293.869,3886.263,1371.538,1715.006,10.616,15215.052,3110.954,1229.242,492.323,3649.717,217617.45,232795.55,22283.72,1045.179,1225.256,21744.9,6767.72,2052.622,4162.482,856.702,3781.716,1420.852,595.034,3295.248
12.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,206796.75,233744.34,6435.531,275.942,14466.991,60340.133,7720.906,4190.754,4106.384,1592.173,607.326,889.252,22913.129,3558.693,1452.728,710.404,3820.578,214910.89,237541.84,6806.552,529.66,12496.991,55003.926,6827.088,3882.184,4465.004,1153.434,3809.212,1389.313,646.981,3867.678
13.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,207386.45,231975.23,5916.592,253.032,9621.887,50714.543,5522.499,3682.602,4127.901,1304.67,430.171,0.0,9783.567,3323.66,1606.963,749.533,2871.427,201892.17,226590.03,5275.887,330.323,8439.394,53621.805,4670.448,3563.224,4468.825,1056.849,2956.922,1280.073,663.673,3207.89
17.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,284943.9,312221.7,22775.06,190.242,600.945,14098.19,9961.36,4307.987,4430.022,1637.982,875.015,5.728,8153.768,3287.108,1644.724,627.205,4294.318,278952.5,306689.78,24994.12,229.336,1317.783,17452.002,8123.164,3863.982,6043.429,1195.828,3727.384,1389.095,698.505,3993.585
18.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,214248.22,240027.52,14754.926,334.105,13016.226,55783.91,9106.056,4398.181,4026.358,1715.055,883.984,1436.219,22280.75,3793.212,1815.034,668.716,3728.698,210679.6,232369.83,10938.288,398.569,11841.02,52198.938,7717.858,4027.061,4636.658,1436.702,4168.146,1487.446,712.953,3813.29
19.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,266393.1,284724.06,7604.918,469.798,19335.076,66973.86,9066.893,4066.443,4960.134,2169.051,829.614,889.353,23103.043,4479.284,2429.774,768.361,4503.382,262518.25,282545.4,7684.752,635.344,16770.227,64074.426,8588.231,3388.267,5399.594,1776.008,4669.906,2252.182,750.11,4563.248
21.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,258083.44,309513.0,6611.904,519.332,11629.117,56509.227,8476.493,3438.097,4690.118,1534.094,901.166,220.664,16609.797,4459.698,2138.276,669.873,3984.794,255971.62,299810.97,7956.714,545.058,8651.55,54020.277,8023.154,3740.921,5740.203,1798.294,4146.501,2045.658,854.986,4234.154
34.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,218206.25,250571.17,14401.746,448.899,7554.564,58305.3,9297.375,4171.24,3410.814,1608.606,854.25,34.823,9315.534,3275.04,1115.169,569.186,4056.664,214338.25,253417.39,13076.657,516.424,7052.632,49076.562,8070.834,3670.479,3750.673,1129.228,3730.563,1246.969,496.627,4042.619
39.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_cycle_2.nii,258683.38,280542.28,8683.263,272.208,18972.111,64338.77,9595.787,4420.874,5494.446,2025.462,783.38,1024.32,25409.508,3794.397,1906.632,773.633,4712.344,258466.2,274093.53,9917.012,347.289,14392.504,58397.12,8376.098,3798.264,6231.116,1661.308,4114.672,1974.374,747.072,4768.778
