,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,228503.75,242397.53,16724.324,52.115,6388.854,46202.812,4396.64,3997.255,1182.491,306.424,0.714,0.0,5664.052,3239.614,244.397,239.196,2473.439,218547.94,254548.36,8732.015,44.001,1805.18,33346.383,1226.666,302.974,314.89,1.002,1630.53,7.889,0.0,144.401
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,225863.98,248638.98,18340.545,446.297,3166.296,32404.426,8656.03,3482.642,3011.438,714.237,1632.466,0.0,9470.329,4408.546,1125.865,678.728,3410.062,213918.48,243194.12,18500.797,414.019,414.324,10754.82,6958.858,3197.639,2591.313,695.391,3341.807,884.388,541.099,3181.594
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,196225.19,223154.06,28939.342,1549.559,919.383,37560.29,6372.453,4111.437,3820.858,1117.18,1786.646,0.0,12175.124,2999.626,676.892,463.867,3275.705,193723.39,221628.36,24844.16,1604.628,1454.612,23855.936,6087.89,2903.829,3687.256,1064.907,3614.922,1392.437,526.113,3252.693
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,195332.61,230116.7,9580.005,201.302,12801.022,48753.31,7832.268,3280.805,3173.564,1200.191,578.288,1277.515,21621.52,3398.218,1284.909,759.119,3987.632,197460.0,233732.02,9454.455,621.273,13668.189,48371.293,5656.427,3361.69,4705.626,922.554,4035.464,1638.278,660.435,3853.978
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,189213.72,214484.58,5806.32,225.622,13711.088,51042.484,6240.12,3196.013,2773.012,1023.092,535.639,1867.56,19208.68,2824.902,989.781,470.081,3315.049,180941.58,210327.33,4920.318,103.0,11349.797,44895.08,6936.046,3175.736,4539.556,841.992,2998.506,1424.56,795.18,3236.346
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,257610.45,277828.03,31353.59,89.373,532.928,16899.371,7648.704,4140.488,5003.554,1683.999,1890.802,13.718,10846.491,4279.992,1807.24,541.116,3891.139,255748.4,291427.75,28836.56,446.011,1533.926,19020.658,7070.712,4390.64,5423.126,1727.442,3644.841,1208.272,366.606,3347.54
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,212440.45,237725.77,18360.87,411.49,15549.677,52916.562,7724.016,3620.462,4366.598,1603.668,906.463,1428.916,23309.346,4286.356,1886.268,591.286,3689.632,203847.16,234597.19,15795.978,448.969,13683.977,49371.664,6634.562,3122.15,4881.263,777.319,4173.364,1587.188,643.669,3704.741
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,257164.47,284137.66,10787.985,315.117,16616.045,59025.65,10861.286,3794.451,3368.89,1177.977,1068.31,1509.841,24474.877,4226.926,1886.171,788.819,4391.248,255163.27,285958.2,10948.183,651.693,15928.765,55166.695,9068.485,2904.276,5043.436,1372.556,4680.206,2278.383,729.037,4816.833
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,240693.36,291353.16,6297.324,142.666,5183.52,33491.73,7785.699,3166.005,4521.594,1404.288,954.458,1.392,8704.824,5053.248,1788.458,934.94,3996.227,235617.12,289093.56,9971.798,597.943,670.394,19553.04,8038.573,3981.346,4075.514,1270.396,4112.02,1919.691,910.631,4081.656
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,209164.38,240564.78,20551.602,617.306,13134.657,50904.824,9008.342,2833.573,2852.101,1361.412,1518.913,627.215,17622.318,4007.568,1410.731,381.139,3982.213,209122.92,248246.2,20922.146,1146.163,11296.436,64741.566,7791.326,3033.47,3911.703,1205.136,4578.272,1970.437,520.886,3839.34
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_cycle_4.nii,245509.05,269437.12,13908.157,230.233,17718.092,58450.906,9462.514,3804.538,4051.307,1291.685,1118.441,2539.714,26119.148,4503.843,1814.338,742.282,4234.584,238880.31,268090.4,12908.729,406.932,15367.108,54050.68,9259.127,3932.069,5405.362,1149.426,4587.609,1933.684,779.089,4647.112
