,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,169679.73,193070.17,19052.547,1064.222,13930.397,47878.105,6523.084,2584.582,2267.481,948.161,761.83,1497.672,17304.32,3014.704,823.083,427.054,2661.981,174974.03,197369.19,14532.424,1074.367,11826.04,43794.266,4583.302,2513.224,2467.523,532.688,2795.832,922.753,247.747,2743.485
03.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,220777.48,241144.08,14506.821,1009.613,5012.146,35631.703,8361.938,4168.779,3803.414,1479.497,1932.789,10.771,11360.043,3023.272,1573.214,743.937,3783.267,208932.58,233577.88,14302.462,1512.573,6274.727,40013.176,6764.661,3705.089,4471.078,1217.214,3057.93,1855.648,723.337,4497.811
05.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,208565.66,227307.48,21329.686,1686.423,4204.124,30743.97,6887.524,3122.563,3485.511,1402.035,1751.608,224.764,14868.822,3121.797,1142.189,554.313,3650.983,207804.89,221332.64,20324.818,1870.867,1817.109,24198.361,7163.636,2133.895,4341.814,1088.064,3241.306,1059.25,576.022,3425.317
12.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,201251.66,231554.67,6223.598,317.879,13144.936,59433.55,8151.882,4074.677,4372.544,1421.769,548.09,962.426,21552.166,3611.709,1669.65,708.857,4080.21,203595.02,231821.92,6702.935,585.328,12465.35,53848.47,6924.99,3912.712,5116.659,1200.266,3813.168,1701.427,691.489,4062.173
13.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,190271.52,222987.06,5279.438,402.97,13513.317,55882.758,5801.86,3523.774,4192.274,1574.409,539.499,1043.751,18823.762,3514.722,1566.904,759.533,3663.206,186637.5,214091.78,4695.648,392.652,11799.299,51336.703,4715.922,3018.64,4491.164,1280.172,2995.318,1496.675,644.182,3556.359
17.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,271956.84,292356.03,21929.594,304.223,4628.792,23937.273,10564.289,4188.61,5015.744,1854.152,905.356,0.443,7530.308,3533.358,1108.629,735.99,4717.237,265781.38,295429.2,21554.613,176.65,3216.877,21510.725,8463.299,3623.447,4804.933,1302.649,2887.321,1341.743,761.007,4241.44
18.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,209978.2,230849.22,14694.965,400.811,12924.805,54574.312,8984.134,4033.401,4590.023,1660.551,1018.014,1512.206,21521.064,3573.375,1844.466,653.149,3942.82,205814.95,221356.14,11109.052,558.621,12846.104,50103.77,6897.292,3761.316,4431.371,1494.724,4168.203,1778.146,779.678,4034.794
19.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,256901.34,277214.53,7724.91,588.034,15931.352,63474.953,9490.426,3964.003,5017.521,1862.178,925.293,974.424,24283.232,4099.506,2216.667,904.276,4347.42,251932.94,267480.66,7858.458,733.259,15284.686,59306.49,8553.372,3288.396,5285.376,1746.617,4554.306,2622.923,846.059,4296.472
21.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,253145.75,297364.56,5131.679,429.887,13001.698,52558.777,7921.545,3935.854,5233.092,1765.942,964.988,335.143,17187.865,4312.958,2110.984,718.039,4002.016,247980.0,289129.72,7992.963,476.563,9111.863,52342.03,7766.396,3905.174,5682.046,1940.605,4377.942,2051.209,826.215,3908.784
34.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,209763.03,242338.2,15379.909,907.238,11245.921,50159.785,9306.49,3898.551,3777.924,1517.823,1081.383,346.862,14592.425,3190.032,1532.125,738.912,3920.221,210553.2,238741.14,12959.04,967.655,12026.931,55253.414,7195.92,3439.112,4216.612,1655.992,4252.632,1658.916,596.831,4564.258
39.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_cycle_2.nii,248090.38,273623.88,8975.269,362.934,17067.23,62115.555,9960.102,4136.436,5666.644,1983.401,790.116,1428.798,25322.867,3870.292,1942.884,844.561,4957.585,248110.72,264890.5,9653.285,515.528,14888.954,56531.8,8007.348,3807.709,5954.396,1795.164,4458.618,2091.161,818.943,4904.466
