,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,173011.98,192255.36,19549.648,1061.506,15458.273,50608.242,6397.278,2380.155,2440.929,959.706,895.987,1596.773,17386.793,2951.672,830.521,447.825,2756.294,180360.8,200392.17,17511.836,920.64,11699.685,46736.934,4303.567,2339.416,2479.508,586.524,3139.098,992.534,241.055,3144.395
03.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,220103.38,240530.45,14661.754,1269.448,9694.537,45222.996,9122.864,4416.832,3908.23,1224.732,1713.252,216.803,12773.872,2726.392,1382.914,792.612,3571.484,207435.16,232870.1,15025.683,1408.878,8897.648,45306.492,7185.798,3917.31,4730.084,1041.499,3187.922,1355.463,635.023,4603.298
05.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,210942.1,229617.48,22856.104,1759.766,4708.186,40285.703,6993.234,3006.417,3467.357,1345.08,1738.649,70.985,14209.945,2791.005,977.846,560.818,3427.281,210891.27,223042.3,21269.902,2104.071,3191.8,29171.717,6833.162,2525.226,4382.634,1005.347,3179.318,1073.014,606.034,3399.833
12.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,202438.05,233086.47,6723.418,250.834,13684.634,59255.47,8773.395,4177.451,4066.058,1256.038,536.684,1071.094,21727.273,3524.43,1438.023,752.856,4115.505,205793.45,231894.28,7282.388,580.048,13202.552,54909.52,6666.108,4074.932,4886.762,1342.867,3624.312,1657.144,647.334,3964.576
13.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,197993.36,228491.08,5488.14,277.144,14838.674,57026.76,6677.07,3367.038,4263.423,1451.177,553.017,1280.594,20208.725,3422.689,1575.408,845.631,3637.176,183386.25,214165.28,4616.07,367.703,13225.864,52512.586,5347.393,3141.532,4978.401,1419.852,3165.89,1545.705,681.954,3761.651
17.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,275723.78,297184.88,23341.305,343.529,4304.624,28515.5,11098.159,4168.719,4888.26,1789.229,1178.839,2.205,8542.096,3333.847,840.267,738.303,4330.922,264317.1,306785.6,24290.695,345.698,999.659,13710.304,8190.828,3414.856,5149.712,1259.345,3626.532,1540.098,657.398,4650.316
18.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,208868.94,232618.94,15822.979,471.371,13343.816,55492.383,9609.518,4117.214,4902.88,1563.26,967.081,1607.634,21615.932,3782.449,1820.506,688.212,4069.854,205474.22,223991.66,11578.672,567.16,13453.109,50896.406,7025.792,3961.752,4812.366,1642.099,4119.336,1791.361,765.648,4224.947
19.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,259165.61,279910.03,8247.377,703.77,17159.434,63553.586,9450.184,3906.059,4684.534,1819.566,977.448,1036.849,24486.854,3917.497,1994.106,860.77,4057.141,253249.36,270266.84,7974.934,852.622,15669.518,59506.39,8129.18,3549.227,5264.304,1952.881,4415.908,2515.617,853.084,4251.521
21.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,251971.61,299014.9,5239.144,492.183,12557.889,51477.04,9100.728,3491.774,4900.958,1326.404,984.02,314.792,16967.422,4022.964,1918.913,701.993,3895.956,247196.95,290098.72,8616.13,471.998,9977.818,50970.023,7534.335,3947.899,5565.737,1900.664,4181.733,1921.788,745.836,4002.014
34.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,212168.39,243683.72,16114.554,1172.583,12502.995,53916.184,9837.762,3781.874,4034.464,1546.606,1131.184,434.531,13560.18,3145.388,1502.645,681.036,4273.979,212283.73,239135.36,13969.384,1175.966,10529.181,53431.49,7891.246,3397.786,4725.536,1861.042,4176.035,1600.136,626.569,4710.186
39.nii_SR_trainedwithnoise_3D_orig_T2_new_cycle_2.nii,252463.5,275324.3,9291.472,374.456,17561.71,63785.223,10150.934,4200.528,5579.115,1939.24,910.108,1513.002,25469.617,3898.833,1825.446,839.503,5037.968,247860.92,263522.9,9862.101,461.538,15182.229,58310.35,8043.95,3987.499,6063.813,1760.052,4232.936,2046.427,785.486,5000.004
