,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,178677.23,206907.39,19212.475,481.874,12847.145,48228.3,6437.066,2714.928,2430.394,878.38,815.53,832.281,15084.444,3450.903,694.376,486.858,3215.27,181393.31,201108.16,22701.734,556.882,9142.755,37806.133,3780.585,2259.02,1765.487,24.094,3499.519,1352.885,329.543,2469.108
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,228378.34,241946.69,19645.688,109.693,3843.394,29263.72,8397.127,4582.818,3921.685,1369.105,934.378,7.881,7009.796,2690.262,961.36,696.501,3378.697,220815.25,233919.25,17432.006,96.947,6574.114,38404.812,6854.416,4258.138,4012.772,686.449,1051.304,410.159,652.049,2723.437
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,218375.69,247393.06,24470.168,804.168,966.908,28308.867,6449.83,3483.172,3662.985,1474.541,1955.985,2.711,10117.17,3452.204,1083.595,651.268,3334.204,217470.94,235018.38,22110.252,1456.134,1564.61,26935.639,5902.794,2591.416,4978.392,996.174,4389.455,1348.31,630.651,3705.014
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,216430.5,242171.48,6134.823,335.199,16602.002,66739.445,7691.465,4715.666,5126.072,1674.204,532.448,802.189,21876.818,4035.996,1707.659,874.431,3556.911,221584.95,238577.14,6779.026,358.386,13524.905,56620.996,7389.353,4289.704,5486.747,1266.826,3953.474,1756.033,957.375,3551.876
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,213961.22,221583.77,5248.804,142.452,17010.6,58114.477,7920.518,4256.017,4850.41,1664.317,578.748,1189.67,18451.186,3771.865,1726.724,891.531,3463.776,210322.4,218269.58,4567.303,149.79,13422.56,51424.273,6394.538,3747.216,5574.253,1404.228,3634.074,2142.39,815.603,3312.887
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,299937.3,317541.4,24250.793,234.162,5561.446,27330.455,11160.947,4507.117,5509.754,1700.807,831.16,30.256,9071.252,4483.55,1835.902,743.733,4041.734,291054.5,313519.97,24857.834,306.679,4441.308,19567.25,8251.56,3922.758,5280.052,1234.158,3076.338,480.918,712.145,3328.039
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,218179.44,245398.42,17803.447,244.193,14539.809,66340.34,9362.092,4940.409,4555.472,1673.833,1055.815,1395.345,22638.09,4183.648,1817.196,555.965,3412.087,217809.02,238420.77,11901.895,481.147,14896.097,60761.15,6608.767,4969.156,5041.338,1459.883,4648.922,2054.491,788.338,3571.138
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,278030.47,282759.9,8966.129,254.165,19817.996,62676.344,10136.218,4897.954,5307.034,1545.787,952.45,944.382,19765.975,4487.082,2422.047,959.027,4568.265,274668.7,281947.03,9325.418,608.052,17077.896,62904.01,8962.399,4414.524,5265.464,1495.252,5524.022,2897.105,1217.922,4064.215
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,270755.5,313283.16,5574.465,432.131,8597.096,55150.145,8753.942,4336.924,6126.84,1663.264,908.28,73.406,10782.766,4660.25,2274.533,939.863,3931.088,268487.44,305078.47,8974.154,371.2,6033.89,52403.32,8163.509,4777.338,6715.012,1860.53,4536.29,2208.882,1075.156,3932.728
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,222733.4,246716.25,19356.979,419.877,6378.294,36698.477,9806.251,4336.115,4487.444,1568.029,1016.626,68.846,11297.615,3702.235,1249.924,588.772,3466.983,221085.9,250032.02,16030.129,601.973,6670.809,51117.5,9290.072,3986.259,4419.302,1203.515,4677.106,1913.512,542.523,3730.599
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_T2_new_fcut_2.nii,267052.47,283603.56,11479.185,183.921,20026.676,64791.82,11219.765,4558.402,6039.145,1569.116,1002.914,1900.75,24340.418,4462.302,2397.928,884.779,4692.704,263913.66,279354.75,10339.805,490.599,17714.207,63405.625,9331.971,4267.776,7079.06,1909.798,4592.899,2300.854,1064.164,4670.946
