,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,228380.23,246049.28,23811.312,885.492,13259.144,61098.402,6091.068,2873.304,1060.714,279.646,412.789,72.816,6238.421,4339.932,1046.14,212.541,2820.326,218349.39,257920.42,12022.339,426.173,3914.527,22409.848,2304.686,271.19,17.471,0.0,2083.722,0.0,8.405,755.434
03.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,217412.62,246071.69,20669.422,1018.295,7511.814,34999.04,8111.604,3229.514,3622.735,1488.285,2392.034,458.323,16649.47,5590.68,1632.919,652.615,3305.024,205845.2,240502.61,21633.207,2335.118,1136.622,7799.22,7496.361,3349.571,4063.42,1364.296,4173.352,1781.538,713.705,4338.819
05.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,193710.03,222160.19,27153.018,1998.093,2139.53,22285.08,6434.997,3772.811,4055.85,1817.997,2228.305,740.845,18198.924,3435.742,1127.131,493.827,3022.911,188481.44,217857.25,24938.676,2117.176,4066.294,23315.217,6851.216,3377.9,5128.214,1193.721,3441.422,1552.959,431.562,2932.011
12.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,194078.12,230013.9,10435.086,384.19,11064.825,51903.516,6845.927,3485.906,4441.792,1484.836,688.629,1389.741,20467.512,3315.466,1514.456,747.666,3621.898,193336.81,233528.61,10267.795,565.901,12483.493,49788.848,6257.354,3290.867,5360.225,1787.28,4157.947,2036.163,772.58,3882.726
13.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,186969.62,220540.86,6978.158,170.821,14875.452,54020.473,7609.165,3398.9,3251.185,1378.448,655.649,1949.005,21347.469,3083.098,1079.594,588.019,3340.388,178134.72,213959.47,5394.279,183.615,12394.757,47510.31,7406.152,3028.016,5736.534,1750.792,3246.648,1581.694,807.716,3563.488
17.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,255806.72,283281.62,33344.973,362.894,9582.144,28945.826,7420.37,3600.21,5049.454,1952.068,1741.962,782.451,16367.82,4353.264,1798.556,498.196,3393.455,256387.81,294901.2,31556.852,970.778,5656.058,25057.129,7056.768,4199.176,6303.64,1372.349,3978.213,1492.964,418.062,3104.86
18.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,214811.86,238690.94,15586.745,291.045,14584.583,54610.543,7250.228,3563.056,5290.974,2173.407,1018.327,1925.098,22237.256,4289.128,2049.705,704.35,3751.393,198068.69,231875.78,16660.629,458.931,12326.399,52221.367,6500.81,3409.993,5909.614,1941.176,4498.902,2114.752,808.076,3855.595
19.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,250888.95,283504.16,11922.831,327.029,15424.884,65727.83,10464.819,3695.987,4274.758,1440.844,1434.882,1460.563,24310.92,3755.974,2033.79,852.453,4306.89,248974.4,282382.5,12128.886,597.682,14297.896,59600.434,8136.85,3351.583,5625.488,2147.856,4603.88,2683.274,783.411,4778.594
21.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,243206.16,294258.44,7313.43,565.062,6947.744,37923.992,8109.281,3689.682,5523.514,1791.467,966.034,54.899,9116.916,4465.077,2054.282,927.827,4041.804,235431.81,291006.8,12110.248,346.715,5279.092,44225.766,8056.197,3901.452,5715.192,1548.466,4011.063,2154.676,887.755,3842.183
34.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,207809.61,242982.92,21262.953,941.052,15218.33,60141.848,8687.035,2523.284,3451.124,1525.628,1505.202,1299.119,21911.293,3737.71,1413.368,459.031,4030.073,204170.62,246527.14,22744.908,935.109,11815.175,59866.297,7089.698,3435.621,5094.818,1376.368,4603.204,2277.696,617.506,3827.14
39.nii_3D_SR_T1_noVGG_1mmaffine_128patch_newbiasdataaugm_L11_denois_semifreeze_cycle_4.nii,240913.53,270221.78,14734.99,351.85,17594.691,57881.64,8534.866,3793.826,5197.386,1918.604,1103.351,2594.788,24489.918,4215.931,1923.261,880.133,4147.166,236974.5,268696.7,14542.367,432.424,15961.279,55513.51,8185.301,3951.797,5921.123,1630.198,4281.314,2040.889,866.445,4442.979
