,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,171049.36,191833.45,19143.492,1651.614,13983.345,49428.027,6669.056,2585.912,2349.611,991.619,863.332,1508.854,17213.023,2687.425,809.866,467.252,2699.187,180024.16,200601.52,16107.313,767.882,12904.271,45502.008,4209.448,2249.262,2596.141,394.419,2777.686,850.737,254.192,2939.346
03.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,224903.23,239862.27,14667.978,629.908,6172.216,34790.746,8993.557,4048.732,3593.064,1325.543,1806.222,195.487,13627.54,3134.129,1282.268,770.761,3348.204,213059.9,233658.95,14637.274,1254.71,8940.725,46329.176,6939.57,3774.537,4235.22,908.254,3020.818,1233.265,641.796,4490.808
05.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,213090.38,230611.08,20378.594,1266.377,5234.041,38272.562,6510.968,2830.056,3660.668,1329.859,1630.732,96.082,14490.467,3171.534,1065.784,508.012,3449.379,213742.48,222200.38,20626.475,1950.446,1782.652,20526.66,7040.603,2392.402,4518.254,1009.88,3391.38,975.279,591.854,3277.211
12.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,203304.1,231850.47,6156.182,261.646,14121.185,58723.574,9003.815,4142.681,4302.763,1303.177,586.662,1015.184,21499.902,3562.508,1452.946,781.654,4006.098,205961.14,230229.19,6836.76,548.729,13551.046,54733.074,7202.898,4070.956,4967.886,1337.697,3686.492,1592.658,739.632,3866.424
13.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,195774.95,225772.3,5021.578,289.237,14383.367,56149.586,6376.688,3787.64,4483.821,1614.367,510.213,963.365,20155.984,3092.626,1487.18,792.717,3730.258,191044.92,216881.69,4206.868,270.425,12368.497,49921.92,5739.016,3246.244,4756.192,1311.557,2944.673,1486.159,638.959,3609.63
17.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,274713.66,293838.44,22480.14,366.067,8068.762,31791.492,10578.301,4051.987,4686.314,1824.199,818.039,0.209,8383.602,3882.098,1183.35,674.243,4238.532,269217.72,299972.97,22580.443,273.391,3449.411,18923.945,8606.037,3317.478,4684.826,1104.439,2939.929,1258.07,604.929,3929.789
18.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,210778.61,232433.47,15121.778,346.15,13877.807,56259.906,9623.865,4109.365,4924.324,1797.601,1006.609,1523.465,21038.693,3761.616,1904.949,668.568,4034.668,207048.6,223712.28,11091.187,514.768,13699.625,50812.676,7392.242,3910.941,4875.302,1642.888,4104.955,1821.358,771.082,4132.911
19.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,261829.47,280379.53,7929.81,581.072,16666.494,64621.55,9868.707,4286.602,5102.432,1904.654,900.22,1113.503,24806.674,4109.454,2184.763,928.681,4075.74,253379.5,270515.62,8036.7,777.106,16174.122,58771.863,8670.896,3563.222,5499.14,1844.458,4469.534,2649.695,854.669,4305.804
21.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,253470.23,302244.7,5168.08,460.638,13566.385,54491.035,8265.898,3579.176,5213.133,1581.357,962.015,352.43,18280.074,4460.139,2130.71,802.414,3941.16,250313.02,288861.56,7719.073,455.892,10665.055,52316.977,8011.174,3911.144,5697.13,1868.51,4208.632,2107.36,894.732,3615.509
34.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,211560.66,244751.36,15483.58,920.035,11468.314,49457.406,9921.187,4027.116,3930.259,1534.586,1021.39,328.982,10446.923,3237.808,1417.43,712.359,3998.005,213606.17,239350.11,13310.09,871.644,10090.074,52165.125,8180.152,3349.0,4358.636,1617.31,4125.026,1751.156,613.402,4451.942
39.nii_SR_trainedwithnoise_3D_orig_1e4GAN_T2_new_cycle_2.nii,251865.03,274204.22,9259.436,319.532,17847.982,62585.977,10488.467,4301.128,5357.812,1824.873,828.189,1426.332,25122.686,3724.141,1813.854,867.731,5083.449,248149.92,264976.9,9661.488,467.586,16132.551,56552.527,8741.636,3984.9,5935.594,1716.868,4276.101,2082.18,818.282,4855.842
