,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,177212.72,194610.27,18883.303,895.674,15438.914,50824.68,6621.442,2505.868,2323.356,954.513,836.027,1762.595,18201.066,2834.194,718.987,327.882,3017.789,178681.86,203478.19,18215.422,595.503,12361.367,48078.613,4625.702,2646.858,2860.02,713.33,3683.542,915.856,206.587,3039.361
03.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,230525.73,247405.08,15534.766,191.621,3.131,13308.75,8878.286,4656.896,4209.739,1553.048,1551.682,0.0,3212.5,2478.185,1674.376,913.438,3641.196,223382.34,237733.66,15095.805,257.736,2.353,2531.139,7664.913,3886.736,4669.834,1123.148,2132.761,1055.776,721.658,3686.637
05.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,213195.2,230394.78,22788.387,767.357,1449.715,14128.354,6842.982,3243.722,3905.79,1422.6,1547.49,51.389,16051.158,3415.701,1176.867,610.154,3548.377,215302.19,225267.4,21225.602,1015.958,1089.015,22978.574,6249.433,2096.924,5036.743,974.337,4540.122,1366.495,668.506,3036.766
12.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,213180.31,230273.17,6338.004,276.897,14621.268,56934.844,8170.097,4457.949,4009.542,1546.221,513.007,1097.844,23507.457,3778.07,1365.134,649.444,3916.989,215632.17,232395.08,6642.269,468.205,14559.119,53555.953,6910.564,4035.851,4830.578,1242.95,4095.73,1383.44,660.364,3774.955
13.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,204136.98,223325.78,4570.39,230.567,13205.922,48787.367,6264.767,4296.962,4031.123,1479.662,497.176,788.428,16393.488,3266.892,1704.742,693.542,3441.175,199677.95,212955.1,3964.257,435.639,11913.537,54373.977,5275.3,3251.462,4849.766,1246.0,3310.216,1781.538,623.708,4066.48
17.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,293200.9,298709.7,22202.717,170.972,1115.242,23085.914,10635.136,4353.353,4884.012,1803.15,794.842,0.0,7543.025,4062.116,1397.624,649.902,4355.838,280249.6,307034.12,24547.613,411.885,3456.837,22470.395,7872.749,3911.268,5517.096,1337.596,4145.854,1350.212,764.419,3874.829
18.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,214177.66,232401.47,15125.678,318.05,14306.078,54318.105,9289.706,4338.546,4385.702,1794.206,829.328,1487.95,21937.088,3826.08,1680.817,599.657,3948.045,211591.72,228630.25,10623.426,351.58,13606.644,51232.87,7244.467,4080.288,4699.034,1544.619,4443.599,1769.249,793.188,3662.853
19.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,271201.62,279524.44,8130.984,390.912,17928.332,60822.27,9824.045,4303.633,4560.216,1860.844,898.13,1068.763,25492.854,4591.445,2344.177,912.956,4477.179,264484.8,272771.4,7979.076,764.498,17754.967,64897.188,8381.494,3232.745,5274.75,1724.54,5296.454,2753.587,886.044,4426.148
21.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,261578.89,302010.16,5612.16,397.629,14292.083,55229.938,9358.695,3705.618,5034.966,1698.181,759.22,262.253,16162.108,5277.188,2329.874,643.438,4385.918,257319.84,296162.38,7687.805,400.264,8385.928,53289.85,8318.816,3822.611,5581.096,1844.338,4755.618,2383.812,841.354,4270.13
34.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,217214.16,243349.92,14288.839,523.316,8188.698,49309.402,9477.941,4093.549,3798.33,1470.8,833.297,183.449,10474.567,2866.26,1148.476,693.645,4088.833,218051.73,246986.95,12529.716,653.049,8295.797,54100.066,7921.803,3503.745,4687.213,1286.298,4065.493,1509.336,523.326,4101.851
39.nii_SR_nonoise_3D_orig_1e3GANlr1e5_T2_denois_cycle_2.nii,264187.75,276066.75,9081.613,285.104,19273.361,61496.36,9733.353,4385.372,5251.769,2010.618,773.188,1199.283,26978.924,4160.75,1980.605,837.791,4860.778,258426.34,267972.3,9617.876,443.91,16130.648,56746.875,8438.74,3740.305,5839.76,1536.31,4504.252,1800.228,868.758,4672.002
