,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,222023.08,240894.4,17986.004,473.232,7524.866,43541.625,4649.83,3387.512,805.774,170.196,49.473,9.462,7903.548,3172.731,207.069,190.081,2697.318,209625.42,251813.92,10969.872,241.886,4618.942,40852.508,1706.158,398.529,263.131,0.0,2188.25,4.088,1.0,532.965
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,217205.08,244580.89,20255.855,682.89,2740.274,28904.586,8232.486,3490.828,2819.955,702.465,1685.275,0.433,8120.632,5011.846,1024.232,649.492,3834.05,204584.27,237660.4,20977.82,374.419,58.914,9332.919,7309.859,3303.371,2778.301,1075.708,2650.385,807.166,531.005,3772.198
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,193290.5,218842.62,27951.73,2053.088,668.666,30426.879,6320.903,4364.299,3797.529,1255.427,1830.015,0.0,12806.959,2415.947,618.598,508.233,3016.381,189335.03,215273.8,23934.662,2050.769,1946.851,24724.887,5700.327,2963.183,3650.573,1322.146,3421.891,1487.548,496.315,3294.024
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,190018.44,227011.36,10313.414,188.255,11719.299,48350.305,7697.976,3165.765,3295.729,1142.147,650.407,1235.432,21284.258,3461.596,1124.478,672.335,4117.156,192014.58,228808.66,10252.821,616.907,13333.869,47737.586,5439.368,3352.528,4664.952,952.251,3882.123,1626.184,591.008,3653.519
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,183645.98,209556.62,6594.598,192.206,12611.645,50437.332,5547.112,3403.827,3049.648,896.11,576.578,1280.884,18057.812,3204.823,973.586,381.267,3272.783,174152.14,205757.55,5332.428,141.077,10318.434,44467.957,6470.894,3037.119,5033.068,993.25,3055.871,1519.008,834.096,3162.159
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,252992.78,275535.4,32138.215,96.612,778.226,19503.877,7011.543,3874.744,5132.609,1791.46,1815.754,1.221,8940.964,4164.473,1749.072,575.249,3792.838,251097.11,287120.0,28308.783,339.922,478.924,15420.546,6642.481,4305.136,5509.252,1616.112,3652.329,1153.068,335.066,3124.303
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,207445.16,234227.52,21309.152,448.001,14063.227,52914.05,7886.418,3649.701,4532.028,1648.786,1018.051,1213.381,23112.232,4465.493,1793.039,593.951,3669.484,198494.14,230973.88,17656.037,494.427,13114.348,49138.86,6149.196,2942.427,4977.488,916.915,3918.078,1557.936,603.876,3508.666
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,248934.94,280881.1,11932.998,284.487,14360.351,57424.613,10740.95,3684.091,3415.126,1129.152,1215.824,1519.69,23251.533,4275.99,2089.26,843.087,4301.432,246617.55,280915.8,11705.779,666.035,14670.616,53069.887,9157.646,2875.491,4901.327,1202.464,4566.824,2260.557,670.839,4745.72
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,233588.3,286051.44,7112.164,334.157,4667.479,36505.45,7138.002,3267.136,4499.884,1456.165,923.031,6.187,9178.402,4965.46,1633.854,923.833,4134.089,228838.5,284995.94,10849.001,693.327,727.192,16514.582,7763.218,3812.33,3912.368,1270.897,3722.369,1815.779,809.096,3938.524
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,201845.44,237247.23,21861.469,561.474,10591.837,48345.203,9034.951,2891.389,3104.165,1356.566,1621.484,100.888,13562.165,3865.49,1483.749,340.319,3985.414,200891.2,244500.9,22354.258,1487.339,7277.282,55818.914,7145.864,2990.876,4088.442,1430.55,4122.778,1746.162,500.322,3655.886
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_cycle_2.nii,238095.61,268578.4,15624.057,279.523,15232.3,56780.77,8929.98,3868.832,4343.568,1448.031,1212.094,2607.366,25810.719,4244.824,1694.837,722.067,4375.836,232558.4,263905.84,13820.246,414.679,13948.334,54621.004,8789.587,3756.778,5381.047,1156.129,4556.544,2097.137,725.119,4443.165
