,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,244346.14,239294.9,16546.006,919.341,18021.559,55054.17,6224.376,2015.074,2737.746,1157.683,901.627,2259.516,18689.002,4264.514,1270.037,103.146,3988.487,242570.4,229720.3,4525.338,412.463,11831.559,46985.19,4277.253,97.958,1136.816,34.808,4216.242,1130.947,14.164,3152.155
03.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,228181.5,241172.97,23500.328,549.816,394.585,7257.828,6960.324,3998.074,3889.039,1296.36,2314.698,0.0,9869.257,4920.732,1479.865,696.509,3953.701,212159.83,238365.08,20290.066,30.788,3.971,214.336,6438.191,3539.788,3731.604,1256.846,2638.783,1125.562,448.647,3593.919
05.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,211623.97,229631.02,27971.014,1739.578,1434.565,33608.15,5540.091,2590.881,2781.902,908.641,2076.32,564.732,14868.768,3644.287,624.922,236.85,3327.756,202302.7,214401.94,23819.996,1515.769,6075.05,30549.648,5864.711,3005.387,4446.528,908.624,3986.302,901.643,390.754,2570.384
12.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,205397.48,221037.48,10017.182,189.513,13689.562,47230.6,7170.886,3268.659,3048.722,1270.326,575.461,1648.037,20097.154,3807.766,1478.428,598.218,4139.19,196333.08,217996.66,10128.16,486.233,12408.861,44955.312,6514.972,3506.07,4446.337,1575.705,4168.598,1736.98,594.474,3994.972
13.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,186326.95,209880.08,6970.532,320.257,11099.156,42693.086,7934.44,3062.382,2609.97,1348.507,550.13,1893.793,18341.361,2858.12,1038.942,520.984,3536.669,177709.6,207171.64,5261.522,245.961,11544.456,39279.246,6555.11,3231.356,4503.728,1212.941,3020.314,1449.605,689.967,3347.627
17.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,279706.4,282597.9,31703.916,508.016,5097.81,23299.818,8248.22,3892.323,3591.102,1459.609,1517.596,349.535,14093.504,3962.62,1249.486,521.202,4520.59,276394.12,286181.03,29048.646,1096.714,4530.272,19893.22,7344.099,3421.976,4384.542,1303.893,3645.256,1206.68,298.21,3558.204
18.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,221429.86,229913.97,21697.268,224.041,14731.411,48000.934,7482.29,4164.658,3955.238,1876.128,932.113,2228.508,21280.607,3917.369,1894.25,575.272,3700.98,203684.34,218888.06,18298.945,343.463,12042.514,44608.055,6258.24,3830.636,4605.367,1860.637,3509.413,1666.616,600.249,3634.085
19.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,260546.14,270216.25,11030.453,249.013,12726.695,50634.652,10804.259,3990.21,3774.81,1561.912,1504.343,1470.793,19344.21,3989.176,1996.773,718.913,4062.628,247975.88,261327.52,11962.936,739.426,13800.514,50243.316,7574.62,3407.494,4919.14,1999.517,5169.594,2439.56,585.054,4311.635
21.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,253413.66,287610.16,6613.656,401.625,6354.981,44843.383,8032.388,3067.562,4661.416,1632.008,1024.611,192.564,10431.863,4797.636,1859.155,639.033,4156.197,240976.5,272789.0,11830.526,300.093,4985.83,42650.086,7201.304,3736.319,4318.634,1539.461,3515.37,1969.507,604.273,3159.404
34.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,214709.14,236141.16,24108.002,450.634,11846.258,50824.35,9565.714,3513.03,2596.997,860.645,1540.006,436.007,15720.203,3884.92,1404.11,357.252,4129.718,212843.17,231868.19,23559.748,581.597,8426.943,51404.207,6900.054,3484.665,4294.012,1469.037,4088.202,1752.627,487.856,3656.498
39.nii_SR_nonoise_3D_orig_1e2GAN_denois_new_fcut_2.nii,260749.08,264998.66,13080.376,342.989,14000.94,47952.715,9512.468,4449.68,4090.944,1293.812,896.076,2164.534,23525.326,4162.754,1685.768,697.589,4478.084,249490.78,259735.6,12953.778,286.08,16172.447,47816.61,8280.963,4044.838,5925.082,1976.037,4067.096,1747.091,636.491,4222.008
