,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,236066.83,241945.56,22352.97,730.951,18744.092,61969.695,6379.148,3548.546,2733.959,993.782,445.841,2226.29,18420.121,4057.906,1117.243,335.761,3787.358,237456.14,232372.53,11729.851,810.761,13967.968,46969.293,4170.294,1454.315,2044.5,7.766,3139.532,996.585,741.544,3107.045
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,234575.98,243934.47,24331.896,852.445,2808.109,34212.242,8265.656,4027.291,2859.294,1027.141,1765.016,2.133,6683.99,4900.834,999.008,322.52,3334.539,223381.4,239997.75,22968.227,219.8,665.002,12404.368,7349.75,3860.355,3865.156,745.312,3971.453,1397.472,408.131,3031.679
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,221068.5,233796.77,26217.55,1023.775,313.485,14651.967,5780.143,2701.224,3455.451,1044.773,1862.561,12.462,14025.767,3790.606,571.444,252.139,3449.89,209434.78,223494.84,26302.143,1498.691,708.542,20075.031,6208.91,2606.518,4342.69,869.057,3703.409,844.382,401.725,2997.207
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,206831.52,220047.6,10440.774,207.372,13086.541,49909.863,7922.712,3292.835,2893.35,1200.597,562.754,1336.518,20763.145,3454.673,947.69,447.642,3558.738,202712.5,221619.73,10311.72,534.582,12181.96,45937.695,6603.388,3495.895,4218.936,1085.21,4204.282,1567.34,396.73,3760.36
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,198649.75,214912.1,6979.417,376.25,13854.728,46847.656,7990.018,3307.27,3336.391,1010.634,437.774,1782.753,19236.477,3534.464,1056.737,478.784,3478.222,189649.11,215944.6,5221.124,612.269,12253.187,43668.66,6244.69,3261.351,4959.572,1093.064,3791.473,1507.793,710.955,3153.821
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,289197.25,286577.94,33228.547,647.526,4150.319,36568.152,9259.752,4050.568,2797.517,1169.513,1356.316,5.364,8625.027,3726.288,1229.172,509.641,4332.081,288273.7,295654.44,28616.389,658.607,1612.965,22102.332,7421.477,3637.163,4336.312,1233.558,3778.974,897.024,423.8,3585.672
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,226885.17,233364.16,23031.643,256.965,16030.279,49577.617,7690.878,3824.335,4045.176,1818.558,1001.682,2329.214,20624.076,3532.797,1571.418,506.842,4076.25,211490.27,225016.27,18229.508,417.853,12042.524,46610.926,6000.948,3719.051,4392.752,1410.866,3724.243,1580.528,439.573,3834.37
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,265340.9,267775.06,11521.126,414.294,15862.473,55765.133,10107.518,3979.61,3923.201,1640.681,1697.095,1112.268,19905.373,3761.482,1909.884,634.128,4434.073,252273.52,263319.12,12316.953,1085.519,13525.186,55208.33,7667.614,3204.8,5108.95,1768.224,5107.714,2171.31,655.474,4528.53
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,266673.66,292981.16,6747.784,550.989,9996.807,49931.39,8913.971,2712.646,3841.224,1403.866,656.572,320.937,13497.577,5345.133,2054.632,596.246,4468.776,251123.23,279035.2,11199.882,449.051,8010.33,47013.24,7751.018,3428.598,3860.35,1168.71,3782.922,1932.584,518.009,3599.84
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,227275.22,241023.39,22761.695,750.082,12401.369,47481.434,8725.624,3466.094,2753.048,1419.018,1163.224,389.323,17401.998,3858.47,1244.841,182.22,4279.178,227415.27,243933.62,19606.52,842.002,9067.347,52683.62,7515.8,3356.521,4155.389,1306.533,4157.432,1507.742,395.638,3817.127
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_fcut.nii,263030.25,267853.75,13860.938,381.964,15496.449,52272.594,9600.593,4428.324,4618.954,1723.306,755.293,1662.678,23495.334,3816.417,1372.532,587.936,4905.908,255559.1,264579.78,13404.529,313.159,15768.701,48689.2,8617.273,3893.822,5712.962,1683.875,4210.888,1304.804,640.013,4298.421
