,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,177025.95,193445.19,18084.943,1272.241,14546.825,49914.97,6515.59,2419.388,2444.804,915.446,937.399,1501.2,17491.828,3219.832,876.021,385.323,2759.126,180222.88,203336.97,17935.951,633.059,11760.662,46743.895,4343.943,2531.287,2549.677,408.943,3335.996,1196.348,212.399,3117.529
03.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,228515.03,241478.45,14201.595,707.211,15641.146,57362.402,8796.478,4340.556,4447.264,1592.445,1753.588,383.422,16263.162,3246.901,1646.906,820.057,4014.116,219236.89,231606.14,14204.228,1093.537,8699.016,50461.625,6825.252,3895.433,5167.954,1233.94,3386.007,1906.93,723.944,4715.623
05.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,215860.78,227300.92,20305.195,961.747,10144.264,51184.4,6863.25,3016.37,3820.079,1310.419,1539.405,600.794,18135.633,3261.474,1124.21,547.892,3270.016,210563.36,219304.06,20367.453,1579.232,9373.062,39413.316,6523.379,2301.53,4579.797,1042.063,3748.304,1333.131,598.32,2993.581
12.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,207810.77,232346.8,5911.59,253.398,14610.752,59642.37,8871.299,4294.806,4530.198,1331.642,530.32,816.86,20860.877,3858.152,1638.692,756.999,4009.934,210410.61,232941.34,6633.07,498.545,13407.84,55746.95,7485.768,3977.662,5042.516,1347.804,3689.947,1611.226,705.119,4014.084
13.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,198218.02,226310.34,4675.536,203.619,14766.631,59278.562,6937.891,3553.306,4515.4,1636.287,612.285,1258.25,20449.691,3475.181,1747.926,849.421,3673.696,193145.08,217050.83,4182.386,241.189,12717.661,52565.438,5909.001,3261.342,4859.09,1433.24,3205.947,1761.096,623.389,3580.088
17.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,283196.34,294314.1,21467.729,427.506,10493.652,35314.473,10532.112,4135.105,5364.152,2200.528,1056.307,58.288,11346.072,4181.598,1580.479,716.25,4797.25,274468.84,299630.66,22773.521,292.628,3621.659,24763.193,9564.893,3656.059,5292.041,1335.045,4193.42,2063.501,765.398,4900.654
18.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,214831.05,233444.5,13928.473,411.265,14124.112,56021.92,9344.509,4156.276,4996.426,1851.988,933.793,1213.732,21807.18,3739.244,1860.55,688.231,4136.176,209052.78,223273.7,10834.379,506.167,12966.497,51866.914,7660.838,4035.081,5305.198,1632.493,4300.88,1884.317,856.135,4134.071
19.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,264640.25,281022.47,7729.722,476.621,17078.154,65286.46,9581.019,4037.742,5257.3,2014.215,902.763,864.754,24436.918,4591.57,2454.099,949.144,4323.958,258252.83,270616.28,7861.678,680.804,16208.265,63011.664,8802.489,3633.2,5612.06,1669.236,4616.497,2566.938,831.919,4240.25
21.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,260706.39,301882.3,4591.058,390.541,11698.167,54756.24,8189.848,4023.376,5636.829,1928.692,867.066,297.238,17182.975,4443.254,2250.008,817.228,3754.426,256249.36,291507.3,7748.504,494.83,9983.912,58184.453,8227.552,3927.961,5992.1,1966.754,4202.87,2024.741,821.553,3779.848
34.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,215141.75,242601.52,14466.226,770.085,13344.866,54694.477,10011.84,4239.662,3828.042,1571.562,987.103,391.26,15627.041,3672.09,1534.469,670.932,4258.66,217028.22,240660.22,12933.547,858.022,11466.983,58808.703,8226.396,3538.571,4734.41,1679.026,4213.778,1895.882,601.209,4452.93
39.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_T2_denois_cycle_2.nii,256438.67,274383.72,8029.42,288.374,17691.14,63987.96,9875.909,4371.568,5749.442,1838.076,973.028,1187.567,25245.492,3885.38,1938.489,894.328,5230.216,254121.14,268085.16,9606.117,440.82,15710.109,57932.723,8399.523,4116.641,6167.086,1708.526,4169.555,1890.534,814.883,4995.302
