,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,221013.92,249504.08,17742.002,532.426,12628.508,62039.406,5121.177,2599.973,1025.001,355.611,134.168,3.425,6317.792,2294.582,287.324,37.674,1941.388,215914.5,258228.34,5650.804,41.586,6099.656,41543.562,811.476,0.0,45.235,4.443,128.45,0.0,0.0,15.749
03.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,217770.52,242227.11,23445.027,2451.785,4029.225,28595.242,8266.961,3554.357,3258.59,1104.687,1651.969,7.776,13396.188,3807.323,1265.945,826.911,3416.853,208287.19,240884.44,22773.732,990.344,713.705,11703.615,7091.846,3663.496,3377.17,1163.116,3126.522,1347.866,945.905,3739.949
05.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,199174.34,221965.53,27909.186,2901.118,2929.87,46880.855,5669.913,3576.832,4195.09,1671.25,1945.119,757.837,18414.053,3491.646,703.289,617.64,3359.086,197713.94,222040.38,23101.85,1913.366,5939.782,35228.098,5281.21,3143.382,4795.86,1024.429,3689.507,1333.397,368.429,3132.097
12.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,194012.56,227429.36,10258.483,233.054,11838.407,50956.89,6952.247,3483.0,3789.611,1507.613,632.543,1253.549,20804.646,3549.338,1105.446,841.167,3499.349,194091.89,230635.7,10252.061,677.332,13335.869,49187.26,5035.782,3337.531,5163.488,1404.823,3938.854,1676.804,701.643,3718.043
13.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,185996.97,213216.53,3475.631,227.552,13735.108,52172.63,6152.647,3416.228,2748.808,910.211,527.87,2168.983,20742.76,3784.348,1229.192,602.198,3255.236,178940.66,209082.77,5539.738,314.4,11661.216,44879.117,6539.946,3005.359,5319.128,1221.3,3969.167,1909.814,757.236,3496.806
17.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,260525.3,285146.03,32241.371,618.866,1907.596,17643.998,7493.544,3900.16,4983.384,1791.603,1448.548,0.0,13113.516,4080.797,1664.301,442.574,3849.904,264008.84,297777.66,30693.166,2134.095,253.953,7077.686,6534.974,3938.362,5899.392,1605.316,3762.812,1264.018,380.182,2915.735
18.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,209026.44,235950.36,20864.666,426.194,15447.379,56458.086,7613.868,3509.868,4866.056,1885.322,863.025,1684.447,22536.082,4242.108,1782.444,683.372,3585.556,199830.19,231032.39,16205.93,709.879,12133.096,54002.492,6078.418,3290.265,5854.296,1367.74,4083.175,1514.185,722.65,3909.853
19.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,245524.12,283323.97,12274.245,498.446,15940.835,60499.086,10000.657,3703.931,3867.083,1082.4,1164.911,1706.852,24357.723,4460.983,1940.734,810.799,4417.451,249588.8,285966.4,12053.398,749.614,14788.113,54972.625,8771.423,3234.729,5069.592,1441.542,4748.337,2212.612,828.492,4748.398
21.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,239144.52,290149.38,8218.633,646.673,7703.364,42908.9,8439.22,3430.837,4568.05,1650.198,890.902,117.164,10490.574,4722.05,1535.726,791.751,3792.38,237557.5,289799.84,12120.539,894.203,4848.653,46320.016,7807.626,3870.849,4675.441,1402.271,4435.956,1855.333,801.402,3852.805
34.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,204696.34,239999.1,22372.734,1468.102,14787.064,54578.57,9602.357,2470.706,3079.04,1398.816,1307.055,596.537,19242.123,3583.358,1247.814,370.453,4093.24,206677.02,249135.78,20653.48,1621.257,9691.158,63871.53,7241.521,3225.468,4251.31,1163.775,4964.776,1993.497,519.997,3592.428
39.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_denois_new_cycle_2.nii,240070.08,267270.94,16121.253,458.421,17176.262,56848.863,8926.246,3591.586,4485.89,1648.756,1117.432,3134.527,25352.854,4082.472,1631.106,773.339,4380.6,237596.34,266230.22,14104.871,354.413,15267.549,57015.57,8399.145,3915.166,5448.37,1268.009,4119.644,1815.848,925.059,4680.662
