,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,249438.88,253371.25,17377.484,1027.797,17079.938,54577.168,6253.07,3647.698,3264.911,1322.814,122.648,2215.966,19009.65,3783.122,1075.134,281.546,3868.255,235696.77,233397.16,6765.044,533.082,12653.239,45797.14,3201.014,740.609,1435.189,27.145,4311.496,917.587,0.0,2219.21
03.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,235653.48,242970.28,21633.557,883.21,756.816,14281.396,6740.128,4182.428,3188.69,1375.159,2056.518,2.318,8872.278,4950.417,1400.585,532.34,3551.834,215465.14,235870.03,18706.23,42.548,64.278,3611.148,6424.22,3619.708,3842.346,996.975,3731.123,1327.599,534.247,3523.126
05.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,213805.9,227488.02,26006.164,1861.082,110.736,13360.458,5699.619,3133.176,3520.076,1203.6,1822.031,92.431,12327.524,2947.687,760.366,246.904,3234.382,200812.72,216240.92,24957.166,1585.653,1672.221,21903.674,5973.281,2671.476,3840.174,904.932,3586.686,1007.572,419.876,2902.266
12.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,206177.22,220258.88,9428.302,272.536,14488.491,46873.293,7404.502,3472.654,3094.172,1527.588,621.154,1313.376,20317.918,3457.55,1447.356,452.496,3966.702,198266.11,218325.02,9409.165,418.471,11754.831,43681.92,6410.416,3769.643,4331.546,1434.76,4102.701,1514.468,505.617,3992.153
13.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,188841.39,210065.83,6872.53,294.335,11266.646,42752.48,7020.18,2856.625,2398.62,1478.823,602.672,1610.285,17320.018,2784.982,1017.193,481.693,3157.921,178599.89,207580.4,5313.68,210.134,10166.469,39520.66,5818.036,3281.169,4187.363,1246.76,2982.506,1102.747,730.76,3098.608
17.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,282339.84,281924.7,29595.508,538.746,2976.997,23745.713,8215.96,4459.541,3034.956,1409.068,1195.633,0.857,10274.658,3714.065,1417.4,542.42,4150.244,273656.38,287523.3,26963.502,242.352,1789.789,17565.334,7352.848,3968.066,4522.106,1120.661,3853.065,1032.991,367.754,3404.658
18.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,226280.34,230696.4,20567.02,252.546,13234.947,46591.83,7106.063,4290.398,4030.808,1780.694,909.872,1761.992,19559.98,3650.38,1672.306,486.787,4004.46,205767.28,218633.86,18310.95,325.34,12132.881,43457.004,5846.078,3910.199,4805.684,1895.618,3831.459,1615.891,447.329,3537.206
19.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,263825.72,269680.1,10329.989,347.59,13165.997,50499.883,10553.718,4011.641,3729.37,1478.259,1649.35,1358.804,18783.193,3869.755,1906.445,638.711,3774.528,248166.81,261470.31,11810.589,559.393,12932.453,50706.43,7549.463,3564.044,5192.566,1942.029,5050.464,2640.272,562.922,4297.099
21.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,257665.19,285536.72,6667.244,439.39,6983.026,48943.793,7884.41,3012.329,4142.458,1647.524,818.535,14.891,10640.716,4640.806,1989.543,545.979,4034.546,244749.11,271533.47,10315.675,323.843,4528.601,39552.4,6867.562,3643.953,4105.928,1544.778,3772.303,1891.749,537.846,3437.873
34.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,222809.19,240192.72,23104.615,770.604,6504.641,46073.797,8743.1,3417.283,3039.889,1292.325,1379.55,166.28,15451.588,3827.923,1196.067,273.83,3825.789,219080.23,234135.69,20648.576,691.266,5314.844,40121.145,6962.752,3666.988,3930.67,1218.712,4552.777,1456.413,324.513,3894.512
39.nii_SR_trainedwithnoise_3D_newdataaug_fcut_2.nii,264018.94,263502.8,13579.022,422.802,12653.486,46645.652,9619.748,4515.264,3826.338,1285.003,843.006,1634.327,22718.457,4048.301,1642.454,582.256,4519.69,251366.53,261182.36,12896.072,250.029,15153.867,46813.04,8008.084,4194.564,5882.566,1914.503,3940.344,1576.434,610.408,4197.654
