,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,179763.62,206560.61,19777.236,1529.942,15638.512,57030.293,6020.925,2463.18,2804.068,934.452,792.055,1447.212,18554.076,3036.134,971.978,400.918,3148.83,177964.31,205580.62,21775.584,1359.627,11024.299,49504.227,4663.256,2005.317,1938.442,306.616,3456.163,1472.156,266.934,2926.927
03.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,222362.95,241338.89,19944.646,568.475,7005.471,35419.875,7653.436,4341.751,4623.294,1543.88,2487.616,3.271,11894.004,4268.486,1681.492,704.553,4033.418,215228.14,236268.73,15874.174,1182.234,1482.035,20209.47,6051.611,4375.911,5069.306,1313.768,3868.272,1896.307,561.66,4468.919
05.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,213077.97,241517.17,25533.564,1833.116,2058.153,34452.934,5826.036,3310.037,3512.399,1499.8,2083.228,1.522,12622.645,3125.43,1137.521,585.977,3717.794,208966.75,226171.36,21334.293,1211.417,4415.619,27390.596,5374.733,2661.636,3946.288,935.177,3869.818,1292.865,483.973,3601.417
12.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,207358.67,243194.5,7012.468,324.533,14975.362,66997.7,7566.546,4699.042,4753.592,1403.517,550.602,842.926,22211.527,4234.799,1732.546,763.674,3879.447,205533.81,238939.34,7351.034,466.255,14537.479,61046.438,6253.808,4489.734,5213.028,1535.003,4299.626,1925.179,816.07,3857.313
13.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,198659.27,231586.14,5814.453,325.419,15789.556,58825.598,6596.49,4146.952,5250.68,1622.047,530.105,1511.795,19162.14,3867.196,1672.902,1013.007,3584.742,190251.2,218501.06,4973.242,430.852,13175.592,51393.387,5160.18,3889.684,5463.664,1842.982,3984.794,1891.755,827.794,3304.812
17.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,284967.75,308622.38,26147.883,424.3,2505.167,25383.188,9903.587,4130.016,5275.29,2005.852,1233.567,0.676,8069.713,4186.779,1537.37,654.864,4441.179,277570.7,307793.9,25148.666,346.281,0.0,239.788,7680.389,3831.048,5998.924,1617.581,3935.813,1266.75,674.046,3813.38
18.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,213105.56,243021.23,18268.55,460.03,15402.632,63623.957,7970.38,4871.118,5363.679,1745.2,877.369,1449.358,22720.71,4324.2,1660.571,596.347,4240.317,205575.31,231108.12,12182.093,567.629,14105.967,60470.88,6385.34,5176.838,5546.762,1829.805,4440.879,1965.142,804.541,3870.887
19.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,262948.62,289230.1,9501.225,487.946,18612.715,67249.78,9229.11,4882.733,5590.362,1940.087,897.363,1099.554,21350.11,4801.308,2158.409,810.134,4559.543,253271.84,277739.3,10257.355,721.643,16923.145,64769.086,8054.71,4389.37,5717.992,1965.24,5507.749,2731.82,1083.503,4583.142
21.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,257525.42,315607.38,5809.119,401.964,9552.223,51644.81,7186.206,4138.876,6114.094,1829.449,1010.343,340.439,16060.858,5088.197,2261.834,925.908,4059.356,250594.97,303962.88,8852.574,547.325,9966.606,54211.414,7332.942,4751.34,5771.122,1912.913,4448.943,2012.44,911.858,3511.962
34.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,211419.27,247755.03,19848.75,714.511,11895.515,57334.207,8647.165,4114.48,4905.26,1652.937,1247.506,253.441,13115.088,3935.568,1452.375,616.708,4167.506,211671.31,245850.28,16274.424,892.827,9153.068,57155.793,7760.626,4225.45,5579.744,1578.378,4774.406,1955.092,720.682,4408.0
39.nii_SR_nonoise_3D_orig_newdataaugm_1e4GAN_T2_denois_fcut_2.nii,251416.27,281397.34,12835.599,306.393,17819.334,65352.637,9381.879,4589.197,5931.516,1735.355,1060.581,1325.232,23980.607,4342.189,2127.762,764.133,5063.916,248441.95,278391.1,11712.901,573.886,17450.02,65170.137,7337.906,4525.636,6486.94,2077.706,4768.492,2298.328,898.106,4828.154
