,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,241536.98,245804.92,18040.404,564.879,17687.34,56331.52,6690.818,3033.662,3203.662,1344.606,510.265,2071.009,17867.758,3518.031,849.971,279.224,3712.382,242252.84,234073.44,8036.71,474.208,12573.094,45702.69,4161.471,300.605,1521.215,228.63,3535.254,741.176,433.416,3034.556
03.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,235366.83,247493.6,21933.627,555.492,4523.066,33614.863,7500.684,3865.062,3797.209,1695.322,2160.231,7.746,10756.438,4344.434,1238.39,652.18,3939.662,220778.4,247585.23,20148.236,202.275,1345.842,14500.969,6877.126,3547.965,3995.314,1218.945,3119.631,1027.138,533.07,3564.82
05.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,218837.44,234307.28,25152.666,1274.82,3387.13,24597.979,5223.968,2958.429,3920.318,1335.013,2104.019,560.409,19983.902,4092.234,712.329,213.52,3329.485,206016.53,221665.45,24080.246,2067.251,5871.6,31860.43,5718.21,2999.259,4442.164,1069.29,3512.691,882.695,305.672,3122.552
12.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,207323.77,223276.2,9123.566,271.847,13258.471,48496.69,7554.964,3195.607,3669.998,1513.431,612.092,1441.647,20949.664,3845.72,1472.786,546.64,4052.225,202000.27,223089.73,9584.633,477.996,12400.973,45142.363,7125.216,3752.269,4608.751,1577.815,4046.446,1647.721,624.499,3923.988
13.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,193536.36,221408.12,5841.626,329.899,13450.49,43661.066,8276.482,3278.021,4028.353,1224.67,602.828,1486.959,18655.928,3434.093,1319.176,626.263,3792.666,182950.34,217814.11,4942.756,460.682,11485.271,40160.625,7042.638,3316.304,5134.522,1350.762,3580.74,1560.646,829.094,3432.101
17.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,290021.44,286457.8,29087.979,561.772,7306.044,27222.646,8967.365,3732.308,4401.478,1525.096,1409.027,448.286,14772.773,4305.376,1718.749,552.105,4091.264,285571.25,292390.62,27778.535,741.164,6277.355,20364.355,7360.598,3989.183,4877.464,1621.694,3948.324,1362.508,397.596,3234.238
18.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,226852.69,233059.44,21288.84,270.415,15028.694,48439.242,7801.092,4042.17,4699.391,1992.034,847.306,1949.301,21008.768,3833.526,1661.304,464.064,3893.51,209749.84,224319.62,16789.494,365.024,12346.935,46849.684,6335.868,4393.521,5270.579,2070.129,3569.798,1481.671,571.521,3722.467
19.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,266895.66,272808.38,10747.915,247.959,14349.405,51859.11,10838.955,4098.841,4328.537,1838.198,1581.675,1559.693,20259.95,4035.416,1870.229,757.37,4260.705,255610.0,266241.66,11028.595,1310.217,13460.56,52274.87,8273.0,3744.851,5087.32,1927.733,4908.438,2483.204,605.166,4368.265
21.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,261309.44,292722.44,6079.268,411.859,9163.825,54514.016,8272.568,3280.41,4847.015,1668.524,876.624,164.063,12522.436,4836.41,1865.858,681.632,4407.016,248178.61,278548.88,10355.319,317.085,8787.695,49626.113,7894.818,3801.855,4670.972,1587.414,3436.736,1888.869,613.709,3695.441
34.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,222172.94,240658.61,21077.404,660.968,12470.589,55534.477,8667.171,3615.424,3223.517,1696.827,1657.187,723.297,19236.242,3654.706,1339.961,328.205,4267.062,219914.83,236691.12,21611.484,726.232,13341.821,53544.645,7258.994,3747.079,4843.712,1643.029,4273.636,1791.444,473.2,4174.341
39.nii_SR_nonoise_3D_orig_1e2GAN_newdataaugm_denois_new_fcut_2.nii,264237.66,269426.28,12204.656,311.931,14955.641,48617.113,9792.308,4295.984,4977.532,1921.839,934.924,2943.146,24104.506,3939.282,1667.185,698.994,4715.924,256340.27,268306.12,12167.091,246.792,16156.106,48354.695,8974.587,4333.536,6128.188,1922.294,4012.532,1833.294,680.557,4140.158
