,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,179451.02,205509.3,19836.18,1965.415,14129.203,54257.535,6536.555,2546.056,2783.47,824.565,803.548,1578.632,17969.832,2939.942,1276.864,365.837,3181.355,175176.16,203558.23,23313.104,1889.557,11743.639,43961.164,4702.462,1931.177,2207.43,330.776,3327.02,1674.482,247.948,3091.399
03.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,221216.98,240096.19,20996.322,935.063,4088.686,24034.455,8080.149,3880.366,4177.002,1330.031,2180.393,17.974,11711.42,4146.297,1777.08,623.713,3962.462,213666.81,234539.05,16233.546,1130.298,5085.306,38426.734,6238.152,4022.71,4989.074,1251.661,3865.931,1970.76,647.267,4168.825
05.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,206881.14,238515.45,24991.6,2087.406,179.219,9158.68,6502.776,3485.332,3838.329,1359.972,2299.727,0.0,11393.98,2838.549,1283.636,596.295,3396.996,208402.73,228787.86,21264.848,1977.465,1370.824,20862.033,6328.19,2558.44,3963.133,1154.017,3566.877,1386.992,405.54,3342.203
12.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,205510.27,241164.78,7237.665,303.46,15277.995,67509.88,7206.82,4646.671,5192.916,1579.215,509.391,895.263,22208.014,3939.286,1869.423,843.882,4191.399,208415.08,239631.4,7772.258,465.038,13192.394,60867.707,6370.107,4363.708,5331.75,1386.09,4246.823,2032.165,826.601,4056.498
13.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,201577.73,226714.58,5807.888,356.803,16964.39,59311.387,7287.546,3765.458,5022.49,1742.29,593.922,1682.266,19186.56,3784.283,1939.409,931.397,3537.829,194206.92,215102.03,4933.512,398.399,14423.67,53935.867,5744.606,3661.523,5190.74,1491.971,3944.076,2284.699,824.766,3227.474
17.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,279749.53,302634.12,25303.668,459.576,1521.153,27204.521,10734.718,4008.336,5532.404,1982.441,1143.362,0.247,8686.42,4395.857,1828.13,672.061,4347.816,278525.12,304472.8,24428.268,738.831,147.217,10872.92,7834.225,3848.362,6029.773,1681.848,3960.575,1647.089,840.934,3940.605
18.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,213723.97,242981.81,18151.197,419.199,15182.514,63717.176,8232.295,4697.804,5764.572,1749.207,980.438,1553.474,22438.691,4270.018,1845.621,616.184,4373.199,207619.12,235399.98,12651.804,590.567,13473.266,59786.836,6225.264,4835.32,5543.388,1754.317,4281.863,2019.761,879.288,4170.26
19.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,264940.28,285594.44,9593.276,370.173,17439.652,68145.03,8842.054,4719.852,5782.798,1897.545,897.321,1178.959,22222.186,4655.087,2454.286,846.169,4474.388,258103.83,278899.44,10287.438,734.208,15461.095,65929.94,7602.416,4416.508,6105.886,2002.101,5219.8,2878.383,1092.664,4504.606
21.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,258190.97,312410.72,4915.48,410.555,8406.635,50860.176,7795.954,4259.3,6027.213,1923.416,1029.614,267.988,16028.154,4377.668,2486.25,911.673,3563.288,254869.75,305075.28,9277.366,555.986,9564.368,53132.69,7389.47,4499.864,6100.517,1945.525,4396.997,2326.63,885.395,3765.354
34.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,213739.95,244053.58,20258.766,791.033,14076.355,56044.277,8406.216,4112.271,4886.922,1620.314,1489.727,555.883,18331.488,3645.616,1711.005,615.083,4216.927,215085.3,244808.31,16310.688,939.738,11461.273,55407.26,7067.773,4014.978,5318.866,1615.012,4807.801,2359.962,824.371,4656.466
39.nii_SR_trainedwithnoise_3D_orig_1e4GAN_newdataaugm_T2_new_fcut_2.nii,252046.17,281461.72,12372.795,359.786,18633.432,64660.754,9278.027,4474.686,5968.253,1657.632,1027.063,1899.119,24801.256,4238.464,2204.274,790.277,5169.638,249656.69,277098.6,11803.302,564.307,16914.697,64136.836,7561.552,4402.65,6668.395,2052.583,4767.164,2742.187,915.535,5089.521
