,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,172837.48,191762.23,19017.607,1094.138,14097.157,51904.32,6142.465,2563.379,2623.943,1140.576,816.774,1693.408,17618.463,3085.668,667.402,408.746,2856.39,179645.56,204641.77,19420.822,639.287,10989.981,40749.72,4374.563,2305.638,2738.276,601.799,3122.886,1100.854,213.388,3009.888
03.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,224164.64,240319.7,15135.888,1156.475,10858.414,48924.176,8501.249,4386.656,4432.595,1476.178,2015.393,317.983,14774.841,3274.088,1532.93,949.637,3594.397,211082.66,230955.7,15262.155,1438.28,9720.192,50533.496,6908.294,3897.959,4782.59,1058.289,3785.413,1617.312,728.149,4445.575
05.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,210271.8,227231.55,21549.969,1260.653,7202.076,44846.594,7174.057,3151.206,3702.305,1427.427,1754.136,516.433,18254.402,3072.737,907.722,605.422,3139.569,209950.5,218886.4,20498.986,1812.472,6428.786,36627.91,7512.249,2452.895,4442.082,1001.308,3477.068,977.603,542.144,3508.428
12.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,206257.75,233589.4,6578.584,259.363,13561.571,57745.543,8323.442,4274.006,4595.99,1381.722,478.941,1058.956,22298.074,3764.249,1571.285,725.904,4094.122,208768.83,232619.06,7153.638,495.038,13766.111,54767.246,7268.034,4195.341,5133.491,1451.828,3731.833,1692.854,679.258,3842.851
13.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,201006.2,227262.56,5177.634,300.696,15614.998,57739.16,7116.15,3492.412,4515.912,1509.22,590.927,1379.535,20361.764,3347.342,1464.896,792.064,3720.732,190432.28,220730.38,4421.5,415.869,13724.978,51064.227,5648.218,3134.543,5202.576,1598.128,3470.339,1724.116,619.868,3666.371
17.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,275141.0,293023.03,23594.723,387.452,8382.652,33722.35,10612.165,3916.735,5063.49,2029.918,1155.733,7.937,10581.703,3994.719,1130.738,745.721,4536.914,272033.75,307156.97,24112.766,381.017,1700.482,19174.56,8823.397,3666.38,5552.346,1248.874,3837.412,1648.9,664.024,4822.686
18.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,212268.45,232964.05,15357.678,449.654,13376.075,55251.38,9318.553,4254.288,5200.018,1865.912,961.66,1560.199,21998.97,3987.324,2060.467,764.96,4074.401,206989.02,224262.2,11293.382,513.895,13560.42,50702.23,7801.88,3973.306,5266.314,1655.31,4267.03,1762.105,801.384,4204.743
19.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,260944.58,279414.62,7964.997,631.302,17430.154,64251.85,10142.611,4004.549,5107.998,2185.085,922.929,1214.112,24652.555,4392.773,2291.198,897.491,4284.574,255008.3,270928.0,8043.954,631.431,16884.86,60079.363,8753.423,3759.028,5640.2,1911.497,4734.866,2646.526,852.105,4365.014
21.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,254351.66,300581.22,5353.254,442.504,11029.873,51225.953,8436.043,3764.926,5430.088,1720.608,911.044,331.327,17539.287,4302.144,2143.085,794.797,4161.096,250494.1,290924.47,8468.188,563.607,9608.446,54918.07,7797.158,3955.044,5879.422,1979.081,4191.724,2124.562,815.113,4048.791
34.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,213898.17,243090.34,15969.153,1058.548,12476.27,51940.402,9747.095,4056.017,4387.194,1589.684,1133.056,638.486,15456.54,3458.069,1609.009,693.222,4480.461,213728.27,236805.16,13736.123,973.834,12046.175,58251.816,8334.088,3467.138,4700.369,1606.543,4120.646,1699.659,630.88,4640.5
39.nii_SR_nonoise_3D_orig_T2_1e3GAN_denois_cycle_2.nii,255516.42,273198.72,9286.617,312.136,16851.95,63595.285,9807.83,4469.425,5876.184,2061.68,882.214,1535.326,25920.236,4006.476,1920.835,842.703,5034.838,250072.34,264847.4,9903.301,463.318,15767.228,58353.477,8348.03,4090.672,6323.294,1833.293,4271.878,2087.262,747.612,4773.268
