,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,172660.98,195951.42,18876.895,1536.45,13547.198,51617.21,6268.658,2542.232,2427.873,1101.413,1032.352,1503.689,17760.812,2916.566,747.247,479.695,2807.548,177408.67,206191.17,14668.386,633.544,9926.259,44696.496,4370.65,2321.148,2612.612,345.615,3311.236,1276.33,315.114,3034.29
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,222896.77,243066.12,15485.62,715.971,14006.634,56655.785,8202.033,4268.197,4156.284,1746.981,1896.99,285.592,16396.428,3332.902,1443.946,703.178,3626.802,213787.1,236712.7,14876.801,1466.421,10123.729,47169.47,6611.327,3836.213,4876.886,1333.916,3108.255,1708.128,795.322,4503.592
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,210420.38,232392.22,21424.852,1495.869,8681.324,49703.94,6568.1,2972.665,3256.786,1366.517,1776.221,493.981,17420.71,3585.072,1251.0,625.373,3684.312,209396.97,223455.34,20120.451,2390.369,5631.26,32921.16,6629.362,2323.231,4599.268,1101.118,3287.015,1290.602,553.132,3428.419
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,204309.6,236007.02,6393.617,278.511,13179.356,60571.242,8045.176,4353.393,4272.484,1166.192,464.348,898.106,21404.727,3681.137,1455.678,692.278,3917.394,205114.11,235641.84,6756.784,510.109,13406.392,54630.5,6979.478,4148.818,4966.216,1477.13,3768.98,1678.582,727.254,3810.88
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,196558.38,232022.44,4348.996,264.144,14781.587,59793.67,6405.49,3366.96,4311.604,1646.763,611.633,1280.998,20431.17,3203.005,1670.047,865.721,3943.428,190961.28,221312.47,4010.196,420.92,14199.959,54232.098,5514.043,3283.314,4949.623,1620.164,3273.784,1508.522,708.777,3935.848
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,278445.1,295547.8,22611.184,351.645,8359.518,35866.64,9769.884,4052.365,5401.702,2124.056,1152.181,10.073,9229.612,4037.628,1310.186,799.855,4785.294,268912.88,299608.25,23393.086,310.812,2936.061,20618.197,8703.541,3855.878,5579.434,1427.463,3827.345,1974.066,882.608,4708.33
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,211594.17,236900.5,14623.823,306.379,13615.724,58255.59,8540.303,3896.201,5141.064,1958.302,925.034,1393.736,21874.389,3845.853,1877.762,771.458,4319.091,206343.75,225961.58,10982.499,423.46,13027.545,51600.38,7003.306,3855.887,5188.546,1757.074,4094.19,1924.949,795.111,4310.156
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,261488.12,287074.97,7816.654,504.423,17663.807,65618.45,9615.202,3891.209,5015.01,1984.581,907.871,861.434,23894.803,4201.736,2118.518,903.921,4466.662,256520.84,274149.1,8029.459,645.498,16402.766,61839.8,8145.164,3442.676,5431.648,1848.259,4717.524,2597.632,862.055,4524.552
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,257353.36,306105.94,4921.262,393.089,11264.805,55831.715,7934.924,3710.022,5193.632,1817.967,1002.636,432.435,17694.877,4361.804,1938.224,775.115,3900.427,252976.52,292892.7,7931.118,617.503,11205.892,55113.312,7140.99,3811.337,5777.742,2040.003,4201.054,2031.73,923.182,4021.892
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,212071.81,245660.34,15680.62,729.904,13543.483,58803.117,9469.404,3940.575,4138.12,1728.793,1102.795,678.974,15548.697,3525.453,1574.179,733.992,4289.504,213143.58,242993.7,13432.308,806.686,12771.505,59709.617,7004.816,3461.852,5123.76,1781.088,4169.723,1801.744,606.174,4793.852
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_newdataaugm_T2_new_cycle_2.nii,251695.98,278046.25,9008.309,328.068,16987.355,63738.49,10104.189,4294.916,5621.856,1830.932,919.996,1310.105,25348.865,3825.478,1863.85,849.119,5011.065,250196.1,268470.75,9645.304,429.561,15333.214,59230.242,7867.216,3803.013,6402.794,1849.735,4292.312,2161.835,830.203,4828.432
