,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,176241.42,212250.92,20546.973,637.672,14512.427,53675.066,6218.584,2260.111,2332.73,988.471,467.328,1063.982,16663.512,2956.436,760.249,331.861,2976.116,179111.27,208029.6,19677.324,714.025,11454.256,50803.605,4188.879,2730.923,1620.85,115.59,3727.305,1464.458,196.256,2578.696
03.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,217825.84,245212.27,18539.17,1185.46,4516.75,32042.434,8112.279,4283.662,4262.208,1673.092,1626.72,8.847,10218.673,3364.868,1252.824,714.524,4388.917,210738.1,242858.16,15602.134,448.109,6576.791,39360.39,6184.856,3576.045,3435.518,1009.102,2896.578,803.655,707.124,3776.064
05.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,211034.06,248542.89,25354.621,1773.031,2627.137,24150.166,7069.916,3294.051,3337.655,1460.432,1936.546,29.522,12375.395,2719.662,962.407,531.582,3551.749,207828.22,229955.86,22398.219,1730.957,2613.44,29754.52,6634.834,2428.412,3901.936,756.024,3622.106,1280.47,496.471,3592.146
12.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,205787.92,240614.88,7124.115,525.71,16598.135,68254.56,6347.256,4498.897,3934.943,1769.788,363.409,567.525,21394.408,4211.694,1670.026,823.898,3742.484,207720.77,242927.12,7421.057,361.195,14290.188,59991.44,6720.181,3800.538,4254.018,932.421,3703.62,1510.175,657.803,4020.726
13.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,200999.42,230166.05,5842.848,279.357,17606.117,59081.45,6940.108,4096.43,4698.583,1890.126,500.463,1196.327,20086.662,3586.772,1640.878,939.137,3648.523,193731.66,221041.39,5052.229,499.579,13896.896,51453.227,5951.166,3703.521,4921.05,1165.172,3506.926,1852.294,703.12,3323.794
17.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,281388.38,316907.9,25491.098,314.667,7420.498,38854.1,10114.377,4080.905,4793.584,1862.542,666.293,2.208,7497.524,4129.755,1403.35,682.002,4099.765,276506.97,310357.22,24540.504,556.684,542.886,13890.133,7268.57,3008.841,3979.157,1100.686,3217.986,737.657,561.062,2106.186
18.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,207944.7,244968.2,18936.865,420.625,12551.478,65472.484,7994.126,4122.597,4235.784,2116.03,738.139,93.391,10547.091,3866.62,1472.956,534.548,3728.102,205899.84,240426.14,13353.038,408.184,7377.148,54759.176,6533.917,4385.308,4599.548,1257.281,3968.881,1728.746,689.88,3547.526
19.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,261345.19,289852.53,9182.234,591.055,18571.477,65625.26,9386.177,4767.5,4585.333,1864.102,746.019,957.968,18560.207,5074.468,2335.979,859.932,3973.04,257951.2,284478.9,9824.173,614.286,15587.985,68631.48,8350.463,3755.375,5436.57,1333.002,4929.084,2303.677,906.144,4237.454
21.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,252702.27,315906.2,7214.82,606.61,6255.708,56444.895,7422.966,3053.308,4926.686,1752.257,778.035,69.847,11656.537,4558.101,2240.232,474.439,3395.096,254232.19,305929.97,9567.345,499.259,4568.676,49001.16,7047.991,3690.387,6023.516,2004.0,3924.508,1536.653,920.594,3617.223
34.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,209875.84,251383.23,19271.912,637.035,7928.113,47797.137,8591.098,3635.153,3326.245,1418.016,1107.527,56.867,8757.725,3940.16,1158.508,432.349,4209.413,204593.47,252649.2,15843.259,851.007,7319.147,51169.223,8120.95,3661.932,4387.868,1214.094,4161.882,1316.217,551.216,4448.456
39.nii_SR_nonoise_3D_orig_1e3GANlr1e5_newdataaugm_T2_denois_fcut_2.nii,247225.62,285327.1,12253.499,299.239,16159.267,67184.85,8696.564,4431.812,5748.049,2281.814,832.448,420.902,22460.42,4278.874,1831.045,1001.71,5350.038,248988.61,282384.5,11427.875,388.461,15141.53,64548.934,7756.631,3776.277,5461.915,1444.131,4628.38,2069.234,948.549,4958.721
