,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,176893.39,206184.36,20009.6,882.5,15776.216,56073.133,6458.808,2310.267,2356.88,798.46,729.428,1226.086,18308.104,3125.766,948.582,405.446,3127.021,183239.97,210478.16,19756.104,753.007,11848.968,48556.754,4558.426,1901.158,2001.039,351.457,4074.59,1561.65,216.995,2663.626
03.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,220462.36,248956.06,18301.95,1348.116,3019.498,33729.42,8346.304,4421.62,4184.146,1588.808,2362.663,1.089,8017.286,3102.869,1367.85,676.656,4282.528,219665.4,239690.08,15235.146,635.549,1645.178,29268.564,6616.073,4216.662,5136.016,960.322,3605.87,1380.551,655.013,4123.288
05.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,211871.97,242176.22,24510.91,1426.047,2315.937,28961.406,5765.292,3151.074,3202.47,1556.1,2202.36,2.946,12571.905,3263.422,1298.778,636.727,3792.052,212156.6,232148.98,21711.676,1611.878,1242.503,24767.764,5506.796,2778.076,3979.305,1119.861,3792.092,1392.955,562.054,3812.772
12.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,207386.48,241223.81,6617.36,319.815,15232.243,66246.57,7401.636,4506.906,4963.01,1519.08,470.006,764.009,22941.62,4110.75,1979.481,882.541,3794.063,210854.44,240739.84,6904.771,425.503,13490.501,63025.816,6255.096,4179.942,5374.594,1653.593,3878.423,1861.183,786.908,4114.358
13.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,204954.17,230950.98,5468.639,308.872,16421.414,57895.03,7346.524,3778.841,4684.944,1480.596,550.453,1501.262,18598.082,3742.488,1895.956,921.006,3527.761,197335.6,223475.12,4480.511,464.717,13276.202,54335.168,5600.856,3585.77,5428.779,1616.698,3719.8,1900.405,827.525,3336.206
17.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,283460.56,310840.06,24967.055,408.763,388.642,16318.046,10649.543,4390.641,5822.036,1981.341,1046.384,0.0,5653.538,3980.141,1711.838,857.272,4540.438,283855.75,313325.7,23572.914,577.279,0.0,305.988,7743.78,3979.854,5989.884,1763.876,4725.074,2310.399,800.339,4137.396
18.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,211659.31,244747.42,18019.166,401.185,14872.916,62926.94,8429.033,4676.889,5326.181,1790.981,871.108,1359.075,21500.943,3994.335,1649.524,654.095,4155.777,207804.7,233780.05,12155.873,575.8,13338.154,60180.207,6333.006,4840.362,5607.716,1680.231,4259.635,1940.058,809.416,4081.061
19.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,265755.94,287940.16,8970.466,495.65,17624.422,68797.37,10112.0,4856.538,5803.941,1863.586,879.839,1184.35,21024.111,4523.617,2288.591,869.028,4389.837,261450.67,281121.4,9272.339,692.378,16607.826,68511.92,7726.141,4346.698,5679.658,2009.981,5219.49,2683.046,1066.829,4319.428
21.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,260287.28,316170.9,4971.598,338.843,10894.543,51513.074,7158.268,4202.275,6121.562,1735.223,897.549,328.983,14183.992,4524.553,2116.829,1030.338,3503.093,256822.97,305283.3,8808.76,481.711,8278.136,49674.01,6878.152,4444.796,6030.355,1998.969,4576.86,2225.577,968.465,3609.865
34.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,211642.81,247222.34,19346.877,787.025,11822.79,59377.65,8726.115,3985.046,4959.746,1899.748,1306.077,184.709,13738.297,4125.912,1578.464,658.323,4568.791,214711.94,250772.94,15723.861,720.946,7395.36,51251.805,7638.816,3608.048,5602.727,1527.784,4651.608,2395.718,715.099,4664.614
39.nii_SR_trainedwithnoise_3D_newdataaug_T2_new_fcut_2.nii,254401.05,280687.4,11939.111,327.26,17101.518,67037.11,9858.235,4499.97,5943.95,1724.748,962.579,1263.827,23613.648,4082.042,1950.058,899.523,5285.816,255772.55,280546.84,11111.802,543.849,16568.729,66637.26,7538.42,4222.157,6315.379,1845.278,4458.694,2567.453,898.738,4752.156
