,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,231075.97,224212.55,25515.623,419.461,15495.902,54224.574,6502.976,4413.912,3579.942,1339.837,887.592,472.991,12397.72,4536.864,1119.749,476.525,3365.884,229437.81,221916.31,17197.623,535.886,8808.171,43402.504,5251.584,1962.633,1331.141,0.0,2149.106,235.837,613.61,2686.113
03.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,230191.45,239870.02,25255.377,721.651,401.216,16220.93,7275.308,3935.156,2683.733,922.804,1733.093,0.824,8670.724,4832.368,1295.492,273.457,3806.72,218827.84,235959.84,25173.303,551.87,10.045,877.067,6621.939,4042.936,3476.824,515.672,3615.298,1255.557,451.84,3880.252
05.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,212252.89,219795.86,29644.387,1128.724,603.885,23510.52,6491.636,2515.211,2883.444,1106.454,1578.668,15.821,13234.771,3716.414,455.318,341.47,3105.246,200625.77,210032.27,24690.05,2015.557,1565.997,22739.305,5847.902,2350.882,3766.572,829.327,3354.386,691.81,351.927,3143.55
12.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,206196.84,218333.89,11115.334,118.433,11182.308,47309.3,7457.132,3369.384,2814.881,895.723,586.346,922.1,19769.188,3670.038,1126.503,444.819,3964.92,199703.33,217041.12,11264.527,407.72,10258.433,41591.984,6128.504,3582.817,3590.653,1017.847,4719.14,1242.024,211.117,3740.366
13.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,194343.02,209707.33,8608.941,359.465,11554.82,40896.715,6871.788,3047.478,2609.185,1421.101,818.849,1168.316,18002.434,3425.591,901.168,342.136,3038.739,182620.44,202860.61,7247.227,351.45,11517.289,38223.82,6171.34,3301.885,3687.275,993.681,3691.645,1257.478,536.356,3065.429
17.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,283531.38,272342.12,32756.805,387.046,1223.172,21269.969,9641.591,4189.326,3245.271,1304.668,1669.757,0.0,5930.712,3370.734,1079.944,530.297,4128.926,280289.94,275439.62,29690.953,815.758,118.026,4424.099,8779.521,3497.821,4053.168,1328.309,3441.355,907.706,339.128,3975.502
18.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,219426.83,224220.12,25187.842,169.883,14509.381,48178.164,7752.426,4023.701,3749.392,1483.98,1143.893,1274.318,19512.262,4000.032,1413.584,451.822,3988.321,205632.45,213877.53,20551.219,462.731,12032.903,44520.15,5933.962,3609.047,4201.671,1409.408,3711.576,1495.2,401.827,3539.66
19.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,261016.3,259313.58,12100.979,296.088,13851.509,52019.723,10215.183,3584.872,4042.914,1657.811,1436.036,273.811,18321.344,4626.61,2232.365,647.35,4023.903,244975.89,253804.69,13283.557,812.298,12542.769,48513.574,7630.669,3133.294,4656.116,1629.974,5086.561,2743.414,583.084,4132.878
21.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,262635.3,279716.84,7915.52,813.773,8677.062,49987.484,8150.938,2801.128,3131.152,1254.444,1215.025,398.631,11938.96,4739.052,1601.302,604.924,4150.68,241924.52,263358.56,13317.759,521.783,7441.2,50333.664,7239.356,3552.509,4060.797,1222.236,3879.097,1788.052,459.218,3450.422
34.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,218645.66,228327.73,24586.96,570.054,9126.69,45120.742,8689.682,3492.825,2071.912,1028.808,1520.982,232.824,15927.789,3853.503,1031.236,323.29,4133.282,214382.38,223304.45,24549.162,995.78,7616.116,54128.684,6850.652,3604.744,3737.93,1155.321,3823.279,1507.057,364.71,3937.788
39.nii_SR_trainedwithnoise_3D_orig_1e3GANlr1e5_newdataaugm_fcut_2.nii,261198.77,257820.39,14589.518,334.958,14313.458,46678.203,9316.37,4104.963,3709.144,1424.758,967.809,1227.334,22295.58,4225.653,1627.572,722.96,4657.945,250258.89,253541.72,14471.499,319.392,15434.733,44308.66,8182.622,4013.009,5225.278,1352.392,4162.016,1644.018,647.36,4312.916
